s t k edges
4 8 3 4-6,6-1,1-16,16-10,10-11,11-8 8279.16580531
4 8 4 4-5,5-1,1-16,16-10,10-11,11-8 8354.05601081
4 8 5 4-6,6-15,15-14,14-13,13-12,12-11,11-8 8978.29144024
3 0 0 3-0 1021.44456679
3 0 1 3-2,2-4,4-6,6-7,7-0 2866.20291737
3 0 2 3-2,2-4,4-5,5-1,1-6,6-7,7-0 3023.10620179
3 0 3 3-2,2-9,9-16,16-13,13-14,14-15,15-6,6-7,7-0 7723.22755127
3 0 4 3-2,2-9,9-16,16-1,1-6,6-7,7-0 4186.92752719
3 0 5 3-2,2-4,4-5,5-14,14-15,15-6,6-7,7-0 5777.99111154
2 8 0 2-4,4-8 748.422833833
2 8 1 2-9,9-16,16-1,1-6,6-4,4-8 3602.05030563
2 8 2 2-9,9-16,16-13,13-12,12-11,11-8 7207.55893147
2 8 3 2-3,3-0,0-7,7-6,6-15,15-14,14-5,5-4,4-8 7020.68032892
2 8 4 2-9,9-16,16-10,10-11,11-8 7461.79758932
2 8 5 2-4,4-5,5-14,14-13,13-12,12-11,11-8 7580.09519862
9 8 0 9-2,2-4,4-8 1479.84179561
9 8 1 9-16,16-1,1-6,6-4,4-8 2870.63134386
9 8 2 9-16,16-13,13-12,12-11,11-8 6476.1399697
9 8 3 9-16,16-10,10-11,11-8 6730.37862755
9 8 4 9-2,2-3,3-0,0-7,7-6,6-15,15-14,14-5,5-4,4-8 7752.09929069
9 8 5 9-16,16-1,1-5,5-4,4-8 2945.52154936
8 0 0 8-4,4-2,2-3,3-0 2060.86349137
8 0 1 8-4,4-6,6-7,7-0 2796.45147721
8 0 2 8-11,11-10,10-16,16-1,1-6,6-7,7-0 9057.88067833
8 0 3 8-4,4-5,5-14,14-13,13-16,16-9,9-2,2-3,3-0 6789.00565401
8 0 4 8-4,4-5,5-1,1-6,6-7,7-0 2953.35476163
8 0 5 8-4,4-5,5-14,14-15,15-6,6-7,7-0 5708.23967138
5 13 0 5-14,14-13 2032.53016079
5 13 1 5-1,1-16,16-13 2815.84140675
5 13 2 5-4,4-2,2-9,9-16,16-13 3222.79018509
5 13 3 5-4,4-8,8-11,11-12,12-13 5768.80968843
5 13 4 5-1,1-6,6-15,15-14,14-13 3851.21877845
5 13 5 5-4,4-6,6-1,1-16,16-13 3776.56930946
10 15 0 10-11,11-12,12-13,13-14,14-15 4385.6509798
10 15 1 10-16,16-1,1-6,6-15 5800.18629811
10 15 2 10-11,11-8,8-4,4-5,5-14,14-15 5875.60144358
10 15 3 10-16,16-9,9-2,2-4,4-6,6-15 6779.31003572
10 15 4 10-16,16-13,13-14,14-15 6104.57956704
10 15 5 10-11,11-8,8-4,4-6,6-15 6195.72000457
6 2 0 6-4,4-2 1030.04052261
6 2 1 6-1,1-5,5-4,4-2 1186.94380703
6 2 2 6-1,1-16,16-9,9-2 2350.76513243
6 2 3 6-7,7-0,0-3,3-2 2857.60696155
6 2 4 6-15,15-14,14-13,13-16,16-9,9-2 5887.06515651
6 2 5 6-15,15-14,14-5,5-4,4-2 3941.82871678
11 14 0 11-12,12-13,13-14 3155.69469271
11 14 1 11-8,8-4,4-5,5-14 4645.6451565
11 14 2 11-8,8-4,4-6,6-1,1-5,5-14 5299.83319469
11 14 3 11-10,10-16,16-13,13-14 5992.86908186
11 14 4 11-12,12-13,13-16,16-1,1-6,6-15,15-14 6775.90392735
11 14 5 11-10,10-16,16-9,9-2,2-4,4-5,5-14 6347.48098956
7 11 0 7-6,6-4,4-8,8-11 4150.29280103
7 11 1 7-6,6-1,1-5,5-4,4-8,8-11 4307.19608546
7 11 2 7-0,0-3,3-2,2-9,9-16,16-10,10-11 7420.39692304
7 11 3 7-6,6-15,15-14,14-13,13-12,12-11 5572.13053142
7 11 4 7-6,6-1,1-16,16-13,13-12,12-11 4618.76623864
7 11 5 7-0,0-3,3-2,2-4,4-8,8-11 6245.73927322
14 9 0 14-5,5-4,4-2,2-9 2386.46091484
14 9 1 14-5,5-1,1-16,16-9 2816.52256039
14 9 2 14-13,13-16,16-9 2868.85943103
14 9 3 14-15,15-6,6-7,7-0,0-3,3-2,2-9 5875.81268703
14 9 4 14-15,15-6,6-1,1-16,16-9 3906.13293437
14 9 5 14-5,5-1,1-6,6-4,4-2,2-9 3040.64895303
12 9 0 12-13,13-16,16-9 3132.52048125
12 9 1 12-11,11-10,10-16,16-9 4535.28101033
12 9 2 12-11,11-8,8-4,4-2,2-9 4823.46128405
12 9 3 12-13,13-14,14-5,5-4,4-2,2-9 4967.89467194
12 9 4 12-13,13-14,14-15,15-6,6-1,1-16,16-9 6487.56669147
12 9 5 12-11,11-8,8-4,4-6,6-1,1-16,16-9 6214.25083231
15 12 0 15-14,14-13,13-12 3252.26714323
15 12 1 15-6,6-1,1-5,5-14,14-13,13-12 5476.57660333
15 12 2 15-14,14-5,5-4,4-8,8-11,11-12 5890.73947824
15 12 3 15-6,6-4,4-2,2-9,9-16,16-13,13-12 6509.93334321
15 12 4 15-6,6-1,1-16,16-10,10-11,11-12 6933.57013468
15 12 5 15-6,6-4,4-8,8-11,11-12 6210.85803923
13 12 0 13-12 1422.54740366
13 12 1 13-16,16-10,10-11,11-12 5408.24366404
13 12 2 13-14,14-5,5-4,4-8,8-11,11-12 6378.79244555
13 12 3 13-16,16-9,9-2,2-4,4-8,8-11,11-12 6533.43436165
13 12 4 13-14,14-15,15-6,6-1,1-16,16-10,10-11,11-12 8763.28987425
13 12 5 13-14,14-5,5-1,1-6,6-4,4-8,8-11,11-12 7032.98048374
0 15 0 0-7,7-6,6-15 3161.11968159
0 15 1 0-7,7-6,6-1,1-5,5-14,14-15 3495.18915879
0 15 2 0-3,3-2,2-4,4-5,5-14,14-15 3638.31599674
0 15 3 0-3,3-2,2-4,4-6,6-15 3958.43455772
0 15 4 0-3,3-2,2-9,9-16,16-13,13-14,14-15 5583.55243647
0 15 5 0-7,7-6,6-1,1-16,16-13,13-14,14-15 5867.19486794
3 10 0 3-2,2-4,4-8,8-11,11-10 4367.90037837
3 10 1 3-2,2-9,9-16,16-10 4424.31222628
3 10 2 3-0,0-7,7-6,6-1,1-16,16-10 6750.84379133
3 10 3 3-2,2-4,4-5,5-14,14-13,13-12,12-11,11-10 5660.85563749
3 10 4 3-0,0-7,7-6,6-4,4-8,8-11,11-10 7146.37749778
3 10 5 3-2,2-4,4-5,5-1,1-16,16-10 5580.15973939
1 14 0 1-5,5-14 1238.18292919
1 14 1 1-6,6-4,4-5,5-14 2198.9108319
1 14 2 1-6,6-15,15-14 2327.79330317
1 14 3 1-16,16-13,13-14 3610.18863834
1 14 4 1-5,5-4,4-8,8-11,11-12,12-13,13-14 7292.23516371
1 14 5 1-16,16-9,9-2,2-4,4-6,6-15,15-14 5626.58587928
8 10 0 8-11,11-10 3328.48145379
8 10 1 8-4,4-2,2-9,9-16,16-10 4881.73896937
8 10 2 8-4,4-6,6-1,1-16,16-10 5435.51809374
8 10 3 8-4,4-5,5-14,14-13,13-12,12-11,11-10 5591.10419733
8 10 4 8-4,4-5,5-1,1-16,16-10 5510.40829924
8 10 5 8-4,4-6,6-15,15-14,14-13,13-12,12-11,11-10 7252.88953058
4 13 0 4-5,5-14,14-13 2550.33921489
4 13 1 4-2,2-9,9-16,16-13 2704.98113098
4 13 2 4-6,6-1,1-5,5-14,14-13 3204.52725308
4 13 3 4-8,8-11,11-12,12-13 5251.00063432
4 13 4 4-6,6-1,1-16,16-13 3258.76025535
4 13 5 4-6,6-15,15-14,14-13 4212.12454813
2 13 0 2-9,9-16,16-13 2441.39203937
2 13 1 2-4,4-5,5-14,14-13 2813.92830651
2 13 2 2-4,4-6,6-1,1-5,5-14,14-13 3468.1163447
2 13 3 2-3,3-0,0-7,7-6,6-1,1-16,16-13 5349.91578591
2 13 4 2-4,4-8,8-11,11-12,12-13 5514.58972594
2 13 5 2-4,4-6,6-15,15-14,14-13 4475.71363975
9 11 0 9-16,16-13,13-12,12-11 3706.78141687
9 11 1 9-16,16-10,10-11 3961.02007471
9 11 2 9-2,2-4,4-8,8-11 4249.20034844
9 11 3 9-2,2-4,4-5,5-14,14-13,13-12,12-11 5542.15560756
9 11 4 9-16,16-1,1-6,6-4,4-8,8-11 5639.98989669
9 11 5 9-2,2-4,4-5,5-1,1-16,16-10,10-11 6579.70551137
5 0 0 5-1,1-6,6-7,7-0 1950.71196532
5 0 1 5-4,4-2,2-3,3-0 2093.83880326
5 0 2 5-1,1-6,6-4,4-2,2-3,3-0 2748.02684145
5 0 3 5-14,14-15,15-6,6-7,7-0 4705.59687506
5 0 4 5-14,14-13,13-16,16-9,9-2,2-3,3-0 5786.36285769
5 0 5 5-4,4-6,6-7,7-0 2829.4267891
3 16 0 3-2,2-9,9-16 1440.92026447
3 16 1 3-2,2-4,4-6,6-1,1-16 2521.87757208
3 16 2 3-0,0-7,7-6,6-1,1-16 3767.45182951
3 16 3 3-2,2-4,4-5,5-14,14-13,13-16 4396.39226291
3 16 4 3-2,2-4,4-8,8-11,11-12,12-13,13-16 7097.05368234
3 16 5 3-0,0-7,7-6,6-4,4-5,5-1,1-16 5375.24489699
10 0 0 10-11,11-8,8-4,4-2,2-3,3-0 5389.34494516
10 0 1 10-16,16-9,9-2,2-3,3-0 5445.75679307
10 0 2 10-16,16-1,1-6,6-7,7-0 5729.39922454
10 0 3 10-11,11-12,12-13,13-14,14-5,5-1,1-6,6-7,7-0 6539.17336633
10 0 4 10-11,11-8,8-4,4-6,6-7,7-0 6124.932931
10 0 5 10-16,16-1,1-5,5-4,4-2,2-3,3-0 6601.60430618
8 16 0 8-4,4-2,2-9,9-16 1898.34700755
8 16 1 8-4,4-6,6-1,1-16 2452.12613192
8 16 2 8-11,11-12,12-13,13-16 6057.63475776
8 16 3 8-11,11-10,10-16 6311.87341561
8 16 4 8-4,4-5,5-1,1-16 2527.01633742
8 16 5 8-4,4-5,5-14,14-13,13-16 4326.64082275
6 15 0 6-15 1615.95337758
6 15 1 6-1,1-5,5-14,14-15 1950.02285478
6 15 2 6-4,4-5,5-14,14-15 2828.73767857
6 15 3 6-7,7-0,0-3,3-2,2-9,9-16,16-13,13-14,14-15 7128.71874048
6 15 4 6-4,4-8,8-11,11-12,12-13,13-14,14-15 7847.17180488
6 15 5 6-1,1-16,16-13,13-14,14-15 4322.02856393
16 9 0 16-9 418.505211942
16 9 1 16-1,1-6,6-4,4-2,2-9 2962.3004431
16 9 2 16-1,1-5,5-4,4-2,2-9 3037.1906486
16 9 3 16-13,13-14,14-5,5-1,1-6,6-7,7-0,0-3,3-2,2-9 7318.56961106
16 9 4 16-10,10-11,11-8,8-4,4-2,2-9 7791.71521121
16 9 5 16-13,13-14,14-15,15-6,6-4,4-2,2-9 6498.60046718
12 3 0 12-13,13-16,16-9,9-2,2-3 4154.93553378
12 3 1 12-11,11-8,8-4,4-2,2-3 4383.03841303
12 3 2 12-13,13-14,14-5,5-1,1-6,6-7,7-0,0-3 6427.23409655
12 3 3 12-11,11-10,10-16,16-9,9-2,2-3 5557.69606285
12 3 4 12-13,13-14,14-15,15-6,6-4,4-2,2-3 6189.25713417
12 3 5 12-13,13-16,16-1,1-6,6-7,7-0,0-3 6481.46709882
11 13 0 11-12,12-13 1996.80833927
11 13 1 11-10,10-16,16-13 4833.98272842
11 13 2 11-8,8-4,4-5,5-14,14-13 5804.53150994
11 13 3 11-8,8-4,4-2,2-9,9-16,16-13 5959.17342603
11 13 4 11-10,10-16,16-1,1-6,6-15,15-14,14-13 8189.02893864
11 13 5 11-8,8-4,4-6,6-1,1-5,5-14,14-13 6458.71954813
16 10 0 16-10 2983.39196182
16 10 1 16-13,13-12,12-11,11-10 3847.39910588
16 10 2 16-9,9-2,2-4,4-8,8-11,11-10 5226.82846134
16 10 3 16-1,1-6,6-4,4-8,8-11,11-10 5780.60758571
16 10 4 16-1,1-5,5-14,14-13,13-12,12-11,11-10 6112.83494212
16 10 5 16-1,1-5,5-4,4-8,8-11,11-10 5855.49779121
7 14 0 7-6,6-1,1-5,5-14 1408.83854365
7 14 1 7-6,6-4,4-5,5-14 2287.55336744
7 14 2 7-0,0-3,3-2,2-4,4-6,6-15,15-14 6044.78517286
7 14 3 7-6,6-1,1-16,16-13,13-14 3780.8442528
7 14 4 7-6,6-15,15-14 2416.4358387
7 14 5 7-0,0-3,3-2,2-9,9-16,16-13,13-14 6328.23627935
14 10 0 14-13,13-12,12-11,11-10 3714.81759367
14 10 1 14-5,5-4,4-8,8-11,11-10 5204.76805745
14 10 2 14-5,5-1,1-16,16-10 5381.40931027
14 10 3 14-13,13-16,16-10 5433.74618091
14 10 4 14-15,15-6,6-1,1-16,16-10 6471.01968424
14 10 5 14-5,5-4,4-2,2-9,9-16,16-10 5788.3580886
13 2 0 13-16,16-9,9-2 2441.39203937
13 2 1 13-14,14-5,5-4,4-2 2813.92830651
13 2 2 13-14,14-5,5-1,1-6,6-4,4-2 3468.1163447
13 2 3 13-16,16-1,1-6,6-7,7-0,0-3,3-2 5349.91578591
13 2 4 13-12,12-11,11-8,8-4,4-2 5514.58972594
13 2 5 13-14,14-15,15-6,6-4,4-2 4475.71363975
12 14 0 12-13,13-14 2581.4337571
12 14 1 12-13,13-16,16-1,1-5,5-14 5112.03261776
12 14 2 12-11,11-8,8-4,4-5,5-14 5219.90609211
12 14 3 12-11,11-10,10-16,16-13,13-14 6567.13001748
12 14 4 12-11,11-8,8-4,4-6,6-15,15-14 6881.69142536
12 14 5 12-13,13-16,16-9,9-2,2-4,4-5,5-14 5518.9813961
15 3 0 15-14,14-5,5-4,4-2,2-3 2616.87142995
15 3 1 15-6,6-4,4-2,2-3 2936.98999094
15 3 2 15-6,6-7,7-0,0-3 4182.56424837
15 3 3 15-14,14-13,13-16,16-9,9-2,2-3 4562.10786968
15 3 4 15-14,14-5,5-1,1-6,6-7,7-0,0-3 4516.63372558
15 3 5 15-6,6-1,1-16,16-9,9-2,2-3 4257.71460076
13 15 0 13-14,14-15 1829.71973957
13 15 1 13-14,14-5,5-1,1-6,6-15 4054.02919967
13 15 2 13-16,16-1,1-6,6-15 4108.26220194
13 15 3 13-16,16-9,9-2,2-4,4-5,5-14,14-15 4767.26737857
13 15 4 13-16,16-9,9-2,2-3,3-0,0-7,7-6,6-15 6914.95237849
13 15 5 13-14,14-5,5-4,4-6,6-15 4932.74402346
1 4 0 1-6,6-4 807.457970449
1 4 1 1-5,5-4 882.348175949
1 4 2 1-16,16-9,9-2,2-4 2573.34768459
1 4 3 1-5,5-14,14-13,13-12,12-11,11-8,8-4 7648.06991696
1 4 4 1-6,6-7,7-0,0-3,3-2,2-4 3162.20259263
1 4 5 1-16,16-13,13-14,14-15,15-6,6-4 6663.42683304
0 12 0 0-3,3-2,2-9,9-16,16-13,13-12 5176.38010056
0 12 1 0-3,3-2,2-4,4-8,8-11,11-12 5404.48297982
0 12 2 0-7,7-6,6-1,1-5,5-14,14-13,13-12 5405.78952976
0 12 3 0-7,7-6,6-4,4-8,8-11,11-12 6140.07096566
0 12 4 0-7,7-6,6-15,15-14,14-13,13-12 6413.38682482
0 12 5 0-3,3-2,2-9,9-16,16-10,10-11,11-12 6579.14062964
3 9 0 3-2,2-9 1022.41505252
3 9 1 3-2,2-4,4-6,6-1,1-16,16-9 2940.38278402
3 9 2 3-0,0-7,7-6,6-1,1-16,16-9 4185.95704145
3 9 3 3-2,2-4,4-5,5-14,14-13,13-16,16-9 4814.89747485
3 9 4 3-0,0-7,7-6,6-4,4-2,2-9 4328.07035518
3 9 5 3-2,2-4,4-5,5-1,1-16,16-9 3015.27298952
2 3 0 2-3 290.996090751
2 3 1 2-4,4-6,6-7,7-0,0-3 3596.6513934
2 3 2 2-4,4-5,5-1,1-6,6-7,7-0,0-3 3753.55467783
2 3 3 2-9,9-16,16-13,13-14,14-15,15-6,6-7,7-0,0-3 8453.67602731
2 3 4 2-9,9-16,16-1,1-6,6-7,7-0,0-3 4917.37600323
2 3 5 2-4,4-5,5-14,14-15,15-6,6-7,7-0,0-3 6508.43958757
1 9 0 1-16,16-9 1578.3396312
1 9 1 1-6,6-4,4-2,2-9 1802.46602384
1 9 2 1-5,5-4,4-2,2-9 1877.35622934
1 9 3 1-5,5-14,14-13,13-16,16-9 4107.04236023
1 9 4 1-6,6-7,7-0,0-3,3-2,2-9 3630.03246278
1 9 5 1-6,6-15,15-14,14-13,13-16,16-9 5196.6527342
8 7 0 8-4,4-6,6-7 1380.9342482
8 7 1 8-4,4-2,2-3,3-0,0-7 3476.38072038
8 7 2 8-11,11-12,12-13,13-14,14-5,5-1,1-6,6-7 7333.8917892
8 7 3 8-11,11-10,10-16,16-1,1-6,6-7 7642.36344932
8 7 4 8-4,4-5,5-14,14-15,15-6,6-7 4292.72244237
8 7 5 8-4,4-5,5-1,1-16,16-9,9-2,2-3,3-0,0-7 6404.89839768
4 2 0 4-2 263.58909162
4 2 1 4-6,6-1,1-16,16-9,9-2 3117.21656342
4 2 2 4-5,5-1,1-16,16-9,9-2 3192.10676892
4 2 3 4-6,6-7,7-0,0-3,3-2 3624.05839253
4 2 4 4-8,8-11,11-12,12-13,13-16,16-9,9-2 7692.39267369
4 2 5 4-5,5-14,14-15,15-6,6-7,7-0,0-3,3-2 6535.84658671
2 14 0 2-4,4-5,5-14 1655.04195307
2 14 1 2-4,4-6,6-1,1-5,5-14 2309.22999126
2 14 2 2-9,9-16,16-13,13-14 3600.2783928
2 14 3 2-3,3-0,0-7,7-6,6-15,15-14 5144.39372525
2 14 4 2-4,4-6,6-15,15-14 3316.82728631
2 14 5 2-9,9-16,16-1,1-5,5-14 3547.94152216
9 6 0 9-16,16-1,1-6 1619.34617066
9 6 1 9-2,2-4,4-6 1761.45948438
9 6 2 9-2,2-4,4-5,5-1,1-6 1918.3627688
9 6 3 9-16,16-13,13-14,14-15,15-6 5155.64619474
9 6 4 9-2,2-3,3-0,0-7,7-6 3589.02592332
9 6 5 9-16,16-13,13-12,12-11,11-8,8-4,4-6 7727.4251429
6 5 0 6-1,1-5 405.545661307
6 5 1 6-4,4-5 1284.26048509
6 5 2 6-1,1-16,16-9,9-2,2-4,4-5 3132.16327815
6 5 3 6-15,15-14,14-5 3160.43057106
6 5 4 6-4,4-8,8-11,11-12,12-13,13-14,14-5 8049.9822261
6 5 5 6-7,7-0,0-3,3-2,2-4,4-5 3639.00510727
5 3 0 5-4,4-2,2-3 1072.39423647
5 3 1 5-1,1-6,6-4,4-2,2-3 1726.58227467
5 3 2 5-1,1-6,6-7,7-0,0-3 2972.1565321
5 3 3 5-14,14-13,13-16,16-9,9-2,2-3 4764.9182909
5 3 4 5-14,14-15,15-6,6-7,7-0,0-3 5727.04144185
5 3 5 5-1,1-16,16-9,9-2,2-3 2965.29380557
11 7 0 11-8,8-4,4-6,6-7 4150.29280103
11 7 1 11-12,12-13,13-14,14-5,5-1,1-6,6-7 4564.53323637
11 7 2 11-8,8-4,4-2,2-3,3-0,0-7 6245.73927322
11 7 3 11-10,10-16,16-1,1-6,6-7 4873.00489649
11 7 4 11-12,12-13,13-14,14-15,15-6,6-7 5572.13053142
11 7 5 11-10,10-16,16-9,9-2,2-4,4-6,6-7 5852.12863409
10 5 0 10-11,11-8,8-4,4-5 4331.1242501
10 5 1 10-16,16-1,1-5 4507.76550292
10 5 2 10-11,11-12,12-13,13-14,14-5 4588.46140102
10 5 3 10-16,16-9,9-2,2-4,4-5 4914.71428126
10 5 4 10-16,16-13,13-14,14-5 6307.38998826
10 5 5 10-11,11-8,8-4,4-6,6-1,1-5 4985.3122883
7 0 0 7-0 1415.51722901
7 0 1 7-6,6-4,4-2,2-3,3-0 2472.13025514
7 0 2 7-6,6-1,1-5,5-4,4-2,2-3,3-0 2629.03353956
7 0 3 7-6,6-15,15-14,14-13,13-16,16-9,9-2,2-3,3-0 7329.15488905
7 0 4 7-6,6-1,1-16,16-9,9-2,2-3,3-0 3792.85486497
7 0 5 7-6,6-15,15-14,14-5,5-4,4-2,2-3,3-0 5383.91844931
6 8 0 6-4,4-8 1251.2851732
6 8 1 6-1,1-5,5-4,4-8 1408.18845762
6 8 2 6-1,1-5,5-14,14-13,13-12,12-11,11-8 7204.2427142
6 8 3 6-7,7-0,0-3,3-2,2-4,4-8 3606.02979538
6 8 4 6-1,1-16,16-10,10-11,11-8 7512.71437432
6 8 5 6-15,15-14,14-5,5-4,4-8 4163.07336737
5 16 0 5-1,1-16 1524.3735411
5 16 1 5-4,4-2,2-9,9-16 1931.32231944
5 16 2 5-4,4-6,6-1,1-16 2485.10144381
5 16 3 5-14,14-13,13-16 3323.99802644
5 16 4 5-4,4-8,8-11,11-10,10-16 7314.51621192
5 16 5 5-14,14-15,15-6,6-7,7-0,0-3,3-2,2-9,9-16 7167.96170632
12 0 0 12-13,13-16,16-9,9-2,2-3,3-0 5176.38010056
12 0 1 12-11,11-8,8-4,4-2,2-3,3-0 5404.48297982
12 0 2 12-13,13-14,14-5,5-1,1-6,6-7,7-0 5405.78952976
12 0 3 12-11,11-8,8-4,4-6,6-7,7-0 6140.07096566
12 0 4 12-13,13-14,14-15,15-6,6-7,7-0 6413.38682482
12 0 5 12-11,11-10,10-16,16-9,9-2,2-3,3-0 6579.14062964
11 8 0 11-8 2769.35855283
11 8 1 11-12,12-13,13-14,14-5,5-4,4-8 5031.98129638
11 8 2 11-12,12-13,13-16,16-9,9-2,2-4,4-8 5186.62321247
11 8 3 11-10,10-16,16-1,1-6,6-4,4-8 5994.64099469
11 8 4 11-10,10-16,16-1,1-5,5-4,4-8 6069.53120019
11 8 5 11-12,12-13,13-14,14-15,15-6,6-4,4-8 6693.76662962
10 16 0 10-16 2983.39196182
10 16 1 10-11,11-12,12-13,13-16 3847.39910588
10 16 2 10-11,11-8,8-4,4-2,2-9,9-16 5226.82846134
10 16 3 10-11,11-8,8-4,4-6,6-1,1-16 5780.60758571
10 16 4 10-11,11-12,12-13,13-14,14-5,5-1,1-16 6112.83494212
10 16 5 10-11,11-8,8-4,4-5,5-1,1-16 5855.49779121
7 13 0 7-6,6-1,1-5,5-14,14-13 2567.72489709
7 13 1 7-6,6-1,1-16,16-13 2621.95789936
7 13 2 7-0,0-3,3-2,2-9,9-16,16-13 5169.34992591
7 13 3 7-6,6-4,4-8,8-11,11-12,12-13 6147.10114031
7 13 4 7-6,6-15,15-14,14-13 3575.32219214
7 13 5 7-0,0-3,3-2,2-4,4-5,5-14,14-13 5541.88619306
14 7 0 14-5,5-1,1-6,6-7 1408.83854365
14 7 1 14-5,5-4,4-6,6-7 2287.55336744
14 7 2 14-15,15-6,6-4,4-2,2-3,3-0,0-7 6044.78517286
14 7 3 14-13,13-16,16-1,1-6,6-7 3780.8442528
14 7 4 14-15,15-6,6-7 2416.4358387
14 7 5 14-13,13-16,16-9,9-2,2-3,3-0,0-7 6328.23627935
13 5 0 13-14,14-5 2032.53016079
13 5 1 13-16,16-1,1-5 2815.84140675
13 5 2 13-16,16-9,9-2,2-4,4-5 3222.79018509
13 5 3 13-12,12-11,11-8,8-4,4-5 5768.80968843
13 5 4 13-14,14-15,15-6,6-1,1-5 3851.21877845
13 5 5 13-16,16-1,1-6,6-4,4-5 3776.56930946
0 6 0 0-7,7-6 1545.16630401
0 6 1 0-3,3-2,2-4,4-6 2342.48118015
0 6 2 0-3,3-2,2-4,4-5,5-1,1-6 2499.38446457
0 6 3 0-3,3-2,2-9,9-16,16-13,13-14,14-15,15-6 7199.50581405
0 6 4 0-3,3-2,2-9,9-16,16-1,1-6 3663.20578997
0 6 5 0-3,3-2,2-4,4-5,5-14,14-15,15-6 5254.26937432
15 6 0 15-6 1615.95337758
15 6 1 15-14,14-5,5-1,1-6 1950.02285478
15 6 2 15-14,14-5,5-4,4-6 2828.73767857
15 6 3 15-14,14-13,13-16,16-9,9-2,2-3,3-0,0-7,7-6 7128.71874048
15 6 4 15-14,14-13,13-12,12-11,11-8,8-4,4-6 7847.17180488
15 6 5 15-14,14-13,13-16,16-1,1-6 4322.02856393
1 7 0 1-6,6-7 170.655614458
1 7 1 1-5,5-4,4-6,6-7 1778.44868193
1 7 2 1-6,6-4,4-2,2-3,3-0,0-7 3799.00494862
1 7 3 1-16,16-13,13-14,14-15,15-6,6-7 6026.62447705
1 7 4 1-16,16-9,9-2,2-3,3-0,0-7 5037.71647952
1 7 5 1-5,5-14,14-15,15-6,6-7 3654.6187679
0 9 0 0-3,3-2,2-9 2043.85961931
0 9 1 0-7,7-6,6-1,1-16,16-9 3164.51247467
0 9 2 0-7,7-6,6-4,4-2,2-9 3306.62578839
0 9 3 0-3,3-2,2-4,4-5,5-14,14-13,13-16,16-9 5836.34204164
0 9 4 0-7,7-6,6-15,15-14,14-5,5-1,1-16,16-9 6648.47562811
0 9 5 0-7,7-6,6-1,1-5,5-4,4-2,2-9 3463.52907281
15 8 0 15-14,14-5,5-4,4-8 2547.11998979
15 8 1 15-6,6-4,4-8 2867.23855078
15 8 2 15-14,14-13,13-12,12-11,11-8 6595.88663168
15 8 3 15-6,6-1,1-16,16-9,9-2,2-4,4-8 4715.14134384
15 8 4 15-6,6-7,7-0,0-3,3-2,2-4,4-8 5221.98317296
15 8 5 15-6,6-1,1-5,5-4,4-8 3024.1418352
3 4 0 3-2,2-4 554.585182371
3 4 1 3-0,0-7,7-6,6-4 3333.06230178
3 4 2 3-2,2-9,9-16,16-1,1-6,6-4 3408.21265417
3 4 3 3-0,0-7,7-6,6-15,15-14,14-5,5-4 6244.85049595
3 4 4 3-2,2-9,9-16,16-1,1-5,5-4 3483.10285967
3 4 5 3-0,0-7,7-6,6-1,1-5,5-4 3489.96558621
2 4 0 2-4 263.58909162
2 4 1 2-9,9-16,16-1,1-6,6-4 3117.21656342
2 4 2 2-9,9-16,16-1,1-5,5-4 3192.10676892
2 4 3 2-3,3-0,0-7,7-6,6-4 3624.05839253
2 4 4 2-9,9-16,16-13,13-12,12-11,11-8,8-4 7692.39267369
2 4 5 2-3,3-0,0-7,7-6,6-15,15-14,14-5,5-4 6535.84658671
9 12 0 9-16,16-13,13-12 3132.52048125
9 12 1 9-16,16-10,10-11,11-12 4535.28101033
9 12 2 9-2,2-4,4-8,8-11,11-12 4823.46128405
9 12 3 9-2,2-4,4-5,5-14,14-13,13-12 4967.89467194
9 12 4 9-16,16-1,1-6,6-15,15-14,14-13,13-12 6487.56669147
9 12 5 9-16,16-1,1-6,6-4,4-8,8-11,11-12 6214.25083231
8 4 0 8-4 484.833742214
8 4 1 8-11,11-12,12-13,13-14,14-5,5-4 7316.506107
8 4 2 8-11,11-12,12-13,13-16,16-9,9-2,2-4 7471.14802309
8 4 3 8-11,11-10,10-16,16-1,1-6,6-4 8279.16580531
8 4 4 8-11,11-10,10-16,16-1,1-5,5-4 8354.05601081
8 4 5 8-11,11-12,12-13,13-14,14-15,15-6,6-4 8978.29144024
5 9 0 5-4,4-2,2-9 1512.8171075
5 9 1 5-1,1-16,16-9 1942.87875304
5 9 2 5-1,1-6,6-4,4-2,2-9 2167.00514569
5 9 3 5-14,14-13,13-16,16-9 3742.50323838
5 9 4 5-14,14-15,15-6,6-7,7-0,0-3,3-2,2-9 6749.45649438
5 9 5 5-4,4-8,8-11,11-12,12-13,13-16,16-9 7478.78276602
4 7 0 4-6,6-7 896.100505985
4 7 1 4-5,5-1,1-6,6-7 1053.00379041
4 7 2 4-2,2-3,3-0,0-7 2991.54697817
4 7 3 4-5,5-14,14-15,15-6,6-7 3807.88870016
4 7 4 4-8,8-11,11-12,12-13,13-16,16-1,1-6,6-7 7872.95853369
4 7 5 4-6,6-1,1-16,16-9,9-2,2-3,3-0,0-7 5845.17444997
10 11 0 10-11 559.122900954
10 11 1 10-16,16-13,13-12,12-11 6271.66816674
10 11 2 10-16,16-9,9-2,2-4,4-8,8-11 7651.0975222
