s t k edges
6 5 4 6-14,14-13,13-7,7-15,15-2,2-5 9436.17742463
6 5 5 6-4,4-2,2-3,3-0,0-5 7034.17790257
5 3 0 5-2,2-3 537.715867979
5 3 1 5-0,0-3 742.799036117
5 3 2 5-0,0-4,4-2,2-3 1329.24454638
5 3 3 5-2,2-15,15-6,6-4,4-0,0-3 13123.1709333
5 3 4 5-2,2-4,4-0,0-3 1352.67340403
5 3 5 5-0,0-4,4-6,6-13,13-15,15-2,2-3 14809.366428
11 7 0 11-7 2556.68204285
11 7 1 11-12,12-13,13-7 3659.09845518
11 7 2 11-12,12-15,15-7 4144.52244956
11 7 3 11-10,10-12,12-1,1-7 5326.64680448
11 7 4 11-10,10-13,13-7 4321.22000345
11 7 5 11-12,12-1,1-7 4183.96046044
10 5 0 10-13,13-6,6-4,4-2,2-5 10048.3386076
10 5 1 10-13,13-6,6-4,4-0,0-5 10126.0060132
10 5 2 10-12,12-15,15-2,2-5 10240.5492053
10 5 3 10-11,11-7,7-15,15-2,2-5 10364.069175
10 5 4 10-13,13-14,14-6,6-4,4-0,0-5 10238.1368666
10 5 5 10-11,11-12,12-15,15-2,2-5 10246.3847325
7 0 0 7-15,15-6,6-4,4-0 7117.07897419
7 0 1 7-15,15-2,2-5,5-0 7497.43462094
7 0 2 7-13,13-6,6-4,4-0 8004.90489272
7 0 3 7-15,15-2,2-3,3-0 7902.37013789
7 0 4 7-13,13-14,14-6,6-4,4-0 8117.03574614
7 0 5 7-15,15-2,2-4,4-0 7760.34645052
6 8 0 6-13,13-8 3934.49982878
6 8 1 6-14,14-13,13-8 4046.6306822
6 8 2 6-13,13-9,9-8 5244.67526194
6 8 3 6-15,15-9,9-8 5339.24905153
6 8 4 6-15,15-13,13-8 4053.11386671
6 8 5 6-13,13-10,10-9,9-8 5582.0600463
12 0 0 12-15,15-6,6-4,4-0 8133.52917092
12 0 1 12-13,13-6,6-4,4-0 8351.2895725
12 0 2 12-15,15-2,2-5,5-0 8513.88481767
12 0 3 12-15,15-2,2-3,3-0 8918.82033462
12 0 4 12-13,13-14,14-6,6-4,4-0 8463.42042592
12 0 5 12-15,15-2,2-4,4-0 8776.79664726
11 8 0 11-10,10-9,9-8 2208.60791114
11 8 1 11-12,12-10,10-9,9-8 5047.86719127
11 8 2 11-12,12-13,13-8 5502.67790928
11 8 3 11-7,7-13,13-8 6290.4278687
11 8 4 11-10,10-13,13-8 6164.79945755
11 8 5 11-7,7-15,15-13,13-8 7112.22630258
7 13 0 7-13 945.083185871
7 13 1 7-15,15-13 1766.88161975
7 13 2 7-15,15-6,6-13 2348.93164496
7 13 3 7-1,1-12,12-13 4052.88092243
7 13 4 7-11,11-10,10-13 5932.81886043
7 13 5 7-11,11-12,12-13 5270.69731217
14 7 0 14-13,13-7 1647.54789254
14 7 1 14-6,6-15,15-7 1758.59779171
14 7 2 14-13,13-15,15-7 2469.34632642
14 7 3 14-6,6-13,13-12,12-1,1-7 5754.2214468
14 7 4 14-13,13-12,12-11,11-7 5973.16201884
14 7 5 14-6,6-13,13-7 2646.42371024
13 5 0 13-6,6-4,4-2,2-5 7246.46272562
13 5 1 13-15,15-2,2-5 7294.48296712
13 5 2 13-6,6-4,4-0,0-5 7324.13013126
13 5 3 13-14,14-6,6-15,15-2,2-5 7988.66384575
13 5 4 13-7,7-15,15-2,2-5 8178.2093824
13 5 5 13-14,14-6,6-4,4-0,0-5 7436.26098468
0 6 0 0-4,4-6 5913.98451803
0 6 1 0-5,5-2,2-4,4-6 6364.93396122
0 6 2 0-5,5-2,2-15,15-6 6995.00422793
0 6 3 0-3,3-2,2-15,15-13,13-6 9109.56409729
0 6 4 0-3,3-2,2-4,4-6 6769.86947816
0 6 5 0-4,4-2,2-15,15-6 7257.91605751
15 6 0 15-6 350.332031571
15 6 1 15-13,13-6 2059.95638398
15 6 2 15-13,13-14,14-6 2172.0872374
15 6 3 15-7,7-13,13-6 2943.68279926
15 6 4 15-12,12-13,13-6 4306.51767578
15 6 5 15-7,7-13,13-14,14-6 3055.81365268
1 7 0 1-7 974.52624271
1 7 1 1-12,12-13,13-7 4023.43786559
1 7 2 1-12,12-15,15-7 4508.86185997
1 7 3 1-12,12-11,11-7 5766.11626059
1 7 4 1-12,12-10,10-11,11-7 6908.80260462
1 7 5 1-12,12-13,13-15,15-7 4845.23629947
0 9 0 0-4,4-6,6-13,13-9 10016.4840134
0 9 1 0-4,4-6,6-15,15-9 10111.0578029
0 9 2 0-5,5-2,2-15,15-9 10491.4134497
0 9 3 0-3,3-2,2-15,15-9 10896.3489667
0 9 4 0-4,4-6,6-14,14-13,13-10,10-9 10465.9996511
0 9 5 0-5,5-2,2-15,15-13,13-9 10515.453698
3 4 0 3-2,2-4 721.165235196
3 4 1 3-0,0-4 822.261498481
3 4 2 3-2,2-5,5-0,0-4 1145.79517916
3 4 3 3-2,2-15,15-6,6-4 12491.6627644
3 4 4 3-0,0-5,5-2,2-4 1273.21094166
3 4 5 3-2,2-15,15-13,13-6,6-4 14201.2871168
2 4 0 2-4 356.930636381
2 4 1 2-5,5-0,0-4 781.560580348
2 4 2 2-3,3-0,0-4 1186.4960973
2 4 3 2-15,15-6,6-4 12127.4281656
2 4 4 2-15,15-13,13-6,6-4 13837.052518
2 4 5 2-15,15-7,7-13,13-14,14-6,6-4 14832.9097867
9 12 0 9-10,10-12 2483.14402099
9 12 1 9-10,10-11,11-12 2488.97954818
9 12 2 9-13,13-12 4248.13017216
9 12 3 9-15,15-12 5715.95387466
9 12 4 9-8,8-13,13-12 5222.30627223
9 12 5 9-13,13-15,15-12 5739.994123
8 4 0 8-13,13-6,6-4 9504.71346004
8 4 1 8-13,13-15,15-2,2-4 10266.5949743
8 4 2 8-9,9-13,13-6,6-4 10814.8888932
8 4 3 8-9,9-15,15-6,6-4 10909.4626828
8 4 4 8-13,13-15,15-2,2-5,5-0,0-4 10691.2249183
8 4 5 8-13,13-14,14-6,6-4 9616.84431346
5 9 0 5-2,2-4,4-6,6-13,13-9 10203.1250321
5 9 1 5-2,2-15,15-9 10227.1050253
5 9 2 5-0,0-4,4-6,6-13,13-9 10280.7924378
5 9 3 5-2,2-15,15-13,13-10,10-9 10588.530058
5 9 4 5-0,0-4,4-6,6-15,15-9 10375.3662274
5 9 5 5-2,2-15,15-13,13-9 10251.1452736
4 7 0 4-6,6-15,15-7 6773.30808741
4 7 1 4-2,2-15,15-7 7416.57556375
4 7 2 4-6,6-13,13-7 7661.13400594
4 7 3 4-0,0-5,5-2,2-15,15-13,13-7 8847.64546418
4 7 4 4-6,6-14,14-13,13-7 7773.26485936
4 7 5 4-0,0-3,3-2,2-15,15-7 8246.14102466
10 11 0 10-11 574.260935613
10 11 1 10-12,12-11 3413.52021574
10 11 2 10-13,13-12,12-11 5515.89115128
10 11 3 10-9,9-13,13-7,7-11 6950.59874415
10 11 4 10-13,13-15,15-7,7-11 7125.43954457
10 11 5 10-12,12-1,1-7,7-11 7309.06791172
9 1 0 9-10,10-12,12-1 4270.03083506
9 1 1 9-10,10-11,11-12,12-1 4275.86636226
9 1 2 9-13,13-7,7-1 4876.27173509
9 1 3 9-15,15-7,7-1 5674.02992063
9 1 4 9-8,8-13,13-7,7-1 5850.44783517
9 1 5 9-13,13-12,12-1 6035.01698623
5 6 0 5-2,2-4,4-6 6100.62553681
5 6 1 5-0,0-4,4-6 6178.29294244
5 6 2 5-2,2-15,15-6 6730.69580352
5 6 3 5-0,0-3,3-2,2-15,15-13,13-6 9373.8725217
5 6 4 5-2,2-15,15-7,7-13,13-14,14-6 9436.17742463
5 6 5 5-0,0-3,3-2,2-4,4-6 7034.17790257
11 2 0 11-12,12-15,15-2 9498.64252776
11 2 1 11-12,12-15,15-6,6-4,4-2 9569.23632419
11 2 2 11-7,7-15,15-2 9616.32697022
11 2 3 11-12,12-13,13-6,6-4,4-0,0-5,5-2 10211.6266697
11 2 4 11-7,7-15,15-6,6-4,4-2 9686.92076665
11 2 5 11-12,12-13,13-15,15-2 9835.01696727
10 6 0 10-13,13-6 3947.71307078
10 6 1 10-13,13-14,14-6 4059.8439242
10 6 2 10-12,12-15,15-6 4210.51746497
10 6 3 10-11,11-7,7-15,15-6 4334.03743462
10 6 4 10-9,9-13,13-6 4594.67070424
10 6 5 10-12,12-13,13-6 4428.27786655
14 13 0 14-13 702.464706671
14 13 1 14-6,6-13 1701.34052437
14 13 2 14-6,6-15,15-13 1819.9545623
14 13 3 14-6,6-15,15-7,7-13 2703.68097758
14 13 4 14-6,6-15,15-12,12-13 4066.5158541
14 13 5 14-6,6-15,15-9,9-13 7709.23892699
12 5 0 12-15,15-2,2-5 8249.57639326
12 5 1 12-15,15-6,6-4,4-0,0-5 8397.83759533
12 5 2 12-13,13-6,6-4,4-2,2-5 8537.93059127
12 5 3 12-13,13-15,15-2,2-5 8585.95083277
12 5 4 12-15,15-2,2-3,3-0,0-5 9183.12875903
12 5 5 12-13,13-14,14-6,6-4,4-0,0-5 8727.72885033
15 8 0 15-13,13-8 3702.78183514
15 8 1 15-6,6-13,13-8 4284.83186035
15 8 2 15-9,9-8 4988.91701996
15 8 3 15-12,12-10,10-9,9-8 5494.53240892
15 8 4 15-7,7-13,13-8 4586.50825042
15 8 5 15-13,13-9,9-8 5012.9572683
14 0 0 14-6,6-4,4-0 6469.48785359
14 0 1 14-6,6-15,15-2,2-5,5-0 7550.50756349
14 0 2 14-13,13-6,6-4,4-0 7762.28641352
14 0 3 14-6,6-4,4-2,2-3,3-0 7325.37281372
14 0 4 14-13,13-15,15-2,2-5,5-0 8261.2560982
14 0 5 14-6,6-15,15-2,2-3,3-0 7955.44308044
13 8 0 13-8 2788.66263997
13 8 1 13-9,9-8 4098.83807313
13 8 2 13-10,10-9,9-8 4436.22285749
13 8 3 13-15,15-9,9-8 5903.03621513
13 8 4 13-12,12-10,10-9,9-8 4916.78765326
13 8 5 13-6,6-15,15-9,9-8 6485.08624034
0 3 0 0-3 478.490611707
0 3 1 0-5,5-2,2-3 802.024292389
0 3 2 0-4,4-2,2-3 1064.93612197
0 3 3 0-4,4-6,6-15,15-2,2-3 12835.4336512
0 3 4 0-4,4-6,6-13,13-15,15-2,2-3 14545.0580036
0 3 5 0-4,4-6,6-14,14-13,13-7,7-15,15-2,2-3 15540.9152723
15 5 0 15-2,2-5 6380.36377195
15 5 1 15-6,6-4,4-2,2-5 6450.95756838
15 5 2 15-6,6-4,4-0,0-5 6528.62497402
15 5 3 15-2,2-3,3-0,0-5 7313.91613772
15 5 4 15-13,13-6,6-4,4-2,2-5 8160.58192079
15 5 5 15-2,2-4,4-0,0-5 7171.89245035
3 14 0 3-0,0-4,4-6,6-14 6947.9784653
3 14 1 3-2,2-15,15-6,6-14 7476.95246873
3 14 2 3-2,2-4,4-6,6-13,13-14 8139.68076194
3 14 3 3-2,2-15,15-13,13-14 8187.70100344
3 14 4 3-0,0-5,5-2,2-4,4-6,6-14 7398.92790848
3 14 5 3-0,0-4,4-6,6-13,13-14 8240.77702522
1 2 0 1-7,7-15,15-2 8034.17117008
1 2 1 1-7,7-15,15-6,6-4,4-2 8104.7649665
1 2 2 1-12,12-13,13-6,6-4,4-2 10151.3361362
1 2 3 1-7,7-13,13-15,15-2 9040.61112654
1 2 4 1-7,7-13,13-14,14-6,6-4,4-0,0-5,5-2 9529.35168242
1 2 5 1-7,7-13,13-6,6-15,15-2 9622.66115175
8 14 0 8-13,13-14 3491.12734664
8 14 1 8-13,13-6,6-14 4490.00316434
8 14 2 8-9,9-13,13-14 4801.3027798
8 14 3 8-9,9-15,15-6,6-14 5894.75238709
8 14 4 8-9,9-10,10-13,13-14 5138.68756416
8 14 5 8-13,13-15,15-6,6-14 4608.61720227
4 9 0 4-6,6-13,13-9 9672.71312659
4 9 1 4-6,6-15,15-9 9767.28691617
4 9 2 4-2,2-15,15-9 10410.5543925
4 9 3 4-6,6-14,14-13,13-10,10-9 10122.2287644
4 9 4 4-2,2-15,15-13,13-9 10434.5946409
4 9 5 4-6,6-15,15-12,12-10,10-9 10272.9023051
2 9 0 2-4,4-6,6-13,13-9 10029.643763
2 9 1 2-15,15-9 10053.6237561
2 9 2 2-15,15-13,13-9 10077.6640045
2 9 3 2-4,4-6,6-14,14-13,13-10,10-9 10479.1594008
2 9 4 2-5,5-0,0-4,4-6,6-15,15-9 10548.8474965
2 9 5 2-15,15-12,12-10,10-9 10559.2391451
9 15 0 9-15 3846.74125334
9 15 1 9-13,13-15 3870.78150168
9 15 2 9-10,10-13,13-15 4208.16628605
9 15 3 9-10,10-12,12-15 4352.35664231
9 15 4 9-13,13-6,6-15 4452.8315269
9 15 5 9-10,10-11,11-7,7-15 4475.87661196
8 1 0 8-13,13-7,7-1 4708.27206855
8 1 1 8-9,9-10,10-12,12-1 5412.20660168
8 1 2 8-9,9-10,10-11,11-12,12-1 5418.04212887
8 1 3 8-13,13-15,15-7,7-1 5530.07050243
8 1 4 8-13,13-12,12-1 5867.01731969
8 1 5 8-9,9-13,13-7,7-1 6018.44750171
5 12 0 5-2,2-15,15-12 8249.57639326
5 12 1 5-0,0-4,4-6,6-15,15-12 8397.83759533
5 12 2 5-2,2-4,4-6,6-13,13-12 8537.93059127
5 12 3 5-2,2-15,15-13,13-12 8585.95083277
5 12 4 5-0,0-3,3-2,2-15,15-12 9183.12875903
5 12 5 5-0,0-4,4-6,6-14,14-13,13-12 8727.72885033
10 12 0 10-12 1990.97281208
10 12 1 10-11,11-12 1996.80833927
10 12 2 10-13,13-12 4093.34374762
10 12 3 10-9,9-15,15-12 6208.12508357
10 12 4 10-11,11-7,7-1,1-12 5892.35603525
10 12 5 10-9,9-13,13-12 4740.30138107
6 3 0 6-4,4-2,2-3 6291.37886646
6 3 1 6-4,4-0,0-3 6392.47512974
6 3 2 6-15,15-2,2-3 6921.44913317
6 3 3 6-13,13-15,15-2,2-5,5-0,0-3 9183.11919205
6 3 4 6-14,14-13,13-7,7-15,15-2,2-3 9626.93075428
6 3 5 6-4,4-2,2-5,5-0,0-3 6843.42457292
11 1 0 11-12,12-1 3209.43421773
11 1 1 11-7,7-1 3531.20828556
11 1 2 11-10,10-12,12-1 4352.12056177
11 1 3 11-12,12-13,13-7,7-1 4633.62469789
11 1 4 11-10,10-13,13-15,15-7,7-1 6117.54468004
11 1 5 11-12,12-15,15-7,7-1 5119.04869227
7 10 0 7-11,11-10 3130.94297847
7 10 1 7-13,13-10 3746.95906784
7 10 2 7-13,13-12,12-10 4227.5238636
7 10 3 7-15,15-9,9-10 5191.67488683
7 10 4 7-1,1-12,12-10 4752.38586886
7 10 5 7-15,15-13,13-10 4568.75750172
12 10 0 12-10 1990.97281208
12 10 1 12-11,11-10 1996.80833927
12 10 2 12-13,13-10 4093.34374762
12 10 3 12-15,15-9,9-10 6208.12508357
12 10 4 12-1,1-7,7-11,11-10 5892.35603525
12 10 5 12-13,13-9,9-10 4740.30138107
13 11 0 13-12,12-11 2714.01526931
13 11 1 13-10,10-11 3376.13681758
13 11 2 13-7,7-11 3501.76522873
13 11 3 13-9,9-10,10-11 4023.09445104
13 11 4 13-15,15-12,12-11 4205.87922015
13 11 5 13-6,6-15,15-7,7-11 4905.61368782
3 13 0 3-2,2-4,4-6,6-13 7437.21605527
3 13 1 3-2,2-15,15-13 7485.23629677
3 13 2 3-0,0-4,4-6,6-13 7538.31231855
3 13 3 3-0,0-5,5-2,2-15,15-13 8037.28200324
3 13 4 3-2,2-4,4-6,6-14,14-13 7549.34690869
3 13 5 3-2,2-15,15-6,6-13 8067.28632198
1 13 0 1-7,7-13 1919.60942858
1 13 1 1-7,7-15,15-13 2741.40786246
1 13 2 1-12,12-13 3078.35467972
1 13 3 1-12,12-15,15-6,6-13 5152.26865577
1 13 4 1-12,12-10,10-13 6579.73550812
1 13 5 1-7,7-11,11-12,12-13 6245.22355488
8 11 0 8-9,9-10,10-11 2208.60791114
8 11 1 8-9,9-10,10-12,12-11 5047.86719127
8 11 2 8-13,13-12,12-11 5502.67790928
8 11 3 8-13,13-7,7-11 6290.4278687
8 11 4 8-13,13-10,10-11 6164.79945755
8 11 5 8-13,13-15,15-7,7-11 7112.22630258
4 14 0 4-6,6-14 6125.71696682
4 14 1 4-6,6-13,13-14 7418.51552674
4 14 2 4-2,2-15,15-6,6-14 7469.6485063
4 14 3 4-0,0-5,5-2,2-15,15-13,13-14 8605.02698498
4 14 4 4-6,6-15,15-7,7-13,13-14 8420.85597995
4 14 5 4-2,2-15,15-13,13-14 8180.39704101
2 10 0 2-4,4-6,6-13,13-10 9874.85733842
2 10 1 2-15,15-13,13-10 9922.87757992
2 10 2 2-15,15-12,12-10 10067.0679362
2 10 3 2-15,15-7,7-11,11-10 10190.5879058
2 10 4 2-4,4-6,6-14,14-13,13-10 9986.98819184
2 10 5 2-15,15-12,12-11,11-10 10072.9034634
9 10 0 9-10 492.17120891
9 10 1 9-13,13-10 5758.53818848
9 10 2 9-13,13-12,12-10 6239.10298425
9 10 3 9-15,15-12,12-11,11-10 7712.76221393
9 10 4 9-8,8-13,13-10 6732.71428855
9 10 5 9-15,15-7,7-11,11-10 7830.44665639
5 15 0 5-2,2-15 6380.36377195
5 15 1 5-2,2-4,4-6,6-15 6450.95756838
5 15 2 5-0,0-4,4-6,6-15 6528.62497402
5 15 3 5-0,0-3,3-2,2-15 7313.91613772
5 15 4 5-2,2-4,4-6,6-13,13-15 8160.58192079
5 15 5 5-0,0-4,4-2,2-15 7171.89245035
10 1 0 10-12,12-1 3777.85962615
10 1 1 10-11,11-12,12-1 3783.69515334
10 1 2 10-11,11-7,7-1 4105.46922118
10 1 3 10-13,13-7,7-1 4721.48531055
10 1 4 10-9,9-15,15-7,7-1 6166.20112954
10 1 5 10-13,13-12,12-1 5880.23056169
6 12 0 6-15,15-12 2219.54465289
6 12 1 6-13,13-12 2437.30505446
6 12 2 6-14,14-13,13-12 2549.43590788
6 12 3 6-15,15-7,7-1,1-12 3964.50751293
6 12 4 6-13,13-15,15-12 3929.1690053
6 12 5 6-15,15-7,7-11,11-12 5182.32390267
11 12 0 11-12 1422.54740366
11 12 1 11-10,10-12 2565.2337477
11 12 2 11-10,10-13,13-12 4667.60468323
11 12 3 11-7,7-15,15-12 5278.65708875
11 12 4 11-7,7-1,1-12 5318.09509963
11 12 5 11-7,7-13,13-12 4793.23309438
7 9 0 7-11,11-10,10-9 3623.11418738
7 9 1 7-13,13-9 3901.74549238
7 9 2 7-13,13-10,10-9 4239.13027675
7 9 3 7-15,15-9 4699.50367792
7 9 4 7-15,15-13,13-9 4723.54392627
7 9 5 7-13,13-8,8-9 4875.92159246
14 11 0 14-13,13-12,12-11 3416.47997598
14 11 1 14-13,13-10,10-11 4078.60152425
14 11 2 14-6,6-15,15-12,12-11 4197.59539211
14 11 3 14-6,6-13,13-7,7-11 5203.1057531
14 11 4 14-13,13-9,9-10,10-11 4725.55915771
14 11 5 14-6,6-15,15-7,7-11 4315.27983457
13 1 0 13-7,7-1 1919.60942858
13 1 1 13-15,15-7,7-1 2741.40786246
13 1 2 13-12,12-1 3078.35467972
13 1 3 13-6,6-15,15-12,12-1 5152.26865577
13 1 4 13-10,10-12,12-1 6579.73550812
13 1 5 13-12,12-11,11-7,7-1 6245.22355488
12 15 0 12-15 1869.21262131
12 15 1 12-13,13-15 2205.58706082
12 15 2 12-13,13-6,6-15 2787.63708603
12 15 3 12-1,1-7,7-15 3614.17548136
12 15 4 12-11,11-7,7-15 4831.9918711
12 15 5 12-10,10-13,13-15 5706.96788922
15 2 0 15-2 6206.88250279
15 2 1 15-6,6-4,4-2 6277.47629921
15 2 2 15-6,6-4,4-0,0-5,5-2 6702.10624318
15 2 3 15-13,13-6,6-4,4-2 7987.10065162
15 2 4 15-13,13-14,14-6,6-4,4-0,0-3,3-2 8928.79696596
15 2 5 15-7,7-13,13-6,6-4,4-2 8870.82706691
13 14 0 13-14 702.464706671
13 14 1 13-6,6-14 1701.34052437
13 14 2 13-15,15-6,6-14 1819.9545623
13 14 3 13-7,7-15,15-6,6-14 2703.68097758
13 14 4 13-12,12-15,15-6,6-14 4066.5158541
13 14 5 13-9,9-15,15-6,6-14 7709.23892699
0 13 0 0-4,4-6,6-13 7059.82170685
0 13 1 0-4,4-6,6-14,14-13 7171.95256027
0 13 2 0-5,5-2,2-15,15-13 7558.79139153
0 13 3 0-3,3-2,2-15,15-13 7963.72690848
0 13 4 0-4,4-6,6-15,15-7,7-13 8062.16216006
0 13 5 0-5,5-2,2-4,4-6,6-13 7510.77115003
3 8 0 3-2,2-4,4-6,6-13,13-8 10225.8786952
3 8 1 3-0,0-4,4-6,6-13,13-8 10326.9749585
3 8 2 3-2,2-15,15-9,9-8 11560.0341216
3 8 3 3-0,0-5,5-2,2-15,15-13,13-8 10825.9446432
3 8 4 3-2,2-15,15-13,13-8 10273.8989367
3 8 5 3-0,0-4,4-6,6-14,14-13,13-8 10439.1058119
2 0 0 2-5,5-0 437.789693574
2 0 1 2-4,4-0 700.701523156
2 0 2 2-3,3-0 842.725210521
2 0 3 2-15,15-6,6-4,4-0 12471.1990524
2 0 4 2-15,15-13,13-6,6-4,4-0 14180.8234048
2 0 5 2-15,15-7,7-13,13-14,14-6,6-4,4-0 15176.6806735
1 8 0 1-7,7-13,13-8 4708.27206855
1 8 1 1-12,12-10,10-9,9-8 5412.20660168
1 8 2 1-12,12-11,11-10,10-9,9-8 5418.04212887
1 8 3 1-7,7-15,15-13,13-8 5530.07050243
1 8 4 1-12,12-13,13-8 5867.01731969
1 8 5 1-7,7-13,13-9,9-8 6018.44750171
4 3 0 4-2,2-3 721.165235196
4 3 1 4-0,0-3 822.261498481
4 3 2 4-0,0-5,5-2,2-3 1145.79517916
4 3 3 4-6,6-15,15-2,2-3 12491.6627644
4 3 4 4-2,2-5,5-0,0-3 1273.21094166
4 3 5 4-6,6-13,13-15,15-2,2-3 14201.2871168
2 15 0 2-15 6206.88250279
2 15 1 2-4,4-6,6-15 6277.47629921
2 15 2 2-5,5-0,0-4,4-6,6-15 6702.10624318
2 15 3 2-4,4-6,6-13,13-15 7987.10065162
2 15 4 2-3,3-0,0-4,4-6,6-14,14-13,13-15 8928.79696596
2 15 5 2-4,4-6,6-13,13-7,7-15 8870.82706691
9 5 0 9-13,13-6,6-4,4-2,2-5 10203.1250321
9 5 1 9-15,15-2,2-5 10227.1050253
9 5 2 9-13,13-6,6-4,4-0,0-5 10280.7924378
9 5 3 9-10,10-13,13-15,15-2,2-5 10588.530058
9 5 4 9-15,15-6,6-4,4-0,0-5 10375.3662274
9 5 5 9-13,13-15,15-2,2-5 10251.1452736
5 2 0 5-2 173.481269164
5 2 1 5-0,0-4,4-2 965.009947565
5 2 2 5-0,0-3,3-2 1107.03363493
5 2 3 5-0,0-4,4-6,6-15,15-2 12735.5074768
5 2 4 5-0,0-4,4-6,6-13,13-15,15-2 14445.1318292
5 2 5 5-0,0-4,4-6,6-14,14-13,13-7,7-15,15-2 15440.9890979
11 6 0 11-12,12-15,15-6 3642.09205655
11 6 1 11-7,7-15,15-6 3759.77649901
11 6 2 11-12,12-13,13-6 3859.85245812
11 6 3 11-10,10-13,13-14,14-6 4634.10485981
11 6 4 11-7,7-13,13-6 4647.60241754
11 6 5 11-10,10-13,13-6 4521.97400639
10 2 0 10-13,13-6,6-4,4-2 9874.85733842
10 2 1 10-13,13-15,15-2 9922.87757992
10 2 2 10-12,12-15,15-2 10067.0679362
10 2 3 10-11,11-7,7-15,15-2 10190.5879058
10 2 4 10-13,13-14,14-6,6-4,4-2 9986.98819184
10 2 5 10-11,11-12,12-15,15-2 10072.9034634
