s t k edges
9 8 3 9-15,15-8 2913.56948958
9 8 4 9-2,2-3,3-15,15-16,16-17,17-8 4453.49076298
9 8 5 9-15,15-4,4-8 3367.68780959
8 0 0 8-15,15-3,3-0 2594.32838879
8 0 1 8-9,9-15,15-3,3-0 2649.73302561
8 0 2 8-9,9-2,2-1,1-0 3695.53012361
8 0 3 8-17,17-16,16-15,15-14,14-3,3-0 3203.24744545
8 0 4 8-4,4-9,9-10,10-2,2-3,3-0 3203.87674459
8 0 5 8-5,5-4,4-15,15-3,3-0 3061.64052803
5 13 0 5-8,8-13 2619.61815855
5 13 1 5-8,8-15,15-13 2784.24854582
5 13 2 5-4,4-8,8-13 3070.26656778
5 13 3 5-4,4-15,15-14,14-13 3261.17903279
5 13 4 5-8,8-9,9-15,15-13 2839.65318264
5 13 5 5-8,8-17,17-16,16-15,15-13 2985.79626184
10 15 0 10-9,9-15 1721.90876024
10 15 1 10-2,2-3,3-15 2287.19684719
10 15 2 10-9,9-8,8-15 2304.67067741
10 15 3 10-2,2-3,3-14,14-15 2694.56818783
10 15 4 10-9,9-4,4-15 2758.72697693
10 15 5 10-2,2-9,9-15 2716.68783741
6 2 0 6-7,7-2 3086.93239203
6 2 1 6-7,7-3,3-2 3127.4520539
6 2 2 6-12,12-7,7-2 4175.95978149
6 2 3 6-12,12-13,13-14,14-3,3-2 4864.40428585
6 2 4 6-7,7-3,3-15,15-9,9-2 4842.92887969
6 2 5 6-7,7-3,3-0,0-1,1-2 4846.28424234
11 14 0 11-13,13-14 2551.38852487
11 14 1 11-13,13-15,15-14 3131.71082384
11 14 2 11-12,12-13,13-14 3528.46633924
11 14 3 11-12,12-7,7-3,3-14 4347.80713988
11 14 4 11-13,13-8,8-15,15-14 6144.32856632
11 14 5 11-12,12-6,6-7,7-3,3-14 4377.02555233
7 11 0 7-12,12-11 1703.77626285
7 11 1 7-6,6-12,12-11 1732.9946753
7 11 2 7-12,12-13,13-11 3776.6629835
7 11 3 7-3,3-14,14-13,13-11 5195.4194019
7 11 4 7-2,2-3,3-15,15-13,13-11 7600.63827936
7 11 5 7-6,6-12,12-13,13-11 3805.88139595
6 17 0 6-7,7-3,3-15,15-16,16-17 3794.16635711
6 17 1 6-12,12-13,13-15,15-16,16-17 4418.08371182
6 17 2 6-7,7-3,3-15,15-8,8-17 4852.73185103
6 17 3 6-7,7-2,2-9,9-8,8-17 4920.0045478
6 17 4 6-12,12-13,13-8,8-17 5312.01881848
6 17 5 6-12,12-13,13-14,14-15,15-16,16-17 4471.22428656
12 9 0 12-13,13-15,15-9 4023.79105964
12 9 1 12-13,13-8,8-9 4441.92258954
12 9 2 12-7,7-3,3-15,15-9 4488.90109439
12 9 3 12-6,6-7,7-2,2-9 4529.98756678
12 9 4 12-7,7-2,2-10,10-9 4521.61035498
12 9 5 12-13,13-14,14-15,15-8,8-9 4659.69355155
17 15 0 17-16,16-15 1160.11517592
17 15 1 17-8,8-15 2218.68066985
17 15 2 17-8,8-9,9-15 2274.08530667
17 15 3 17-8,8-4,4-15 2672.79898987
17 15 4 17-8,8-5,5-4,4-9,9-2,2-3,3-15 4106.5674798
17 15 5 17-8,8-9,9-10,10-2,2-3,3-14,14-15 4040.67140534
15 12 0 15-13,13-12 2698.84563494
15 12 1 15-14,14-13,13-12 2751.98620968
15 12 2 15-3,3-7,7-12 3163.95566969
15 12 3 15-13,13-11,11-12 3908.19095339
15 12 4 15-3,3-2,2-7,7-6,6-12 5425.44200127
15 12 5 15-8,8-13,13-12 5711.46337742
17 2 0 17-8,8-9,9-2 1833.07215577
17 2 1 17-8,8-9,9-10,10-2 1853.91335642
17 2 2 17-16,16-15,15-3,3-2 2939.50188421
17 2 3 17-8,8-4,4-9,9-2 2313.98695229
17 2 4 17-16,16-15,15-14,14-3,3-2 3346.87322484
17 2 5 17-8,8-5,5-4,4-9,9-2 2327.18077152
13 12 0 13-12 1524.98226751
13 12 1 13-11,11-12 2734.32758596
13 12 2 13-14,14-3,3-7,7-12 4164.8680788
13 12 3 13-15,15-3,3-2,2-7,7-6,6-12 6599.3053687
13 12 4 13-15,15-3,3-7,7-12 4337.81903713
13 12 5 13-14,14-3,3-7,7-6,6-12 4194.08649125
0 15 0 0-3,3-15 1005.70432391
0 15 1 0-3,3-14,14-15 1413.07566455
0 15 2 0-1,1-2,2-3,3-15 4271.9012811
0 15 3 0-1,1-2,2-9,9-15 4701.39227131
0 15 4 0-3,3-14,14-13,13-15 3180.48010046
0 15 5 0-3,3-2,2-10,10-9,9-8,8-15 4311.58601294
3 10 0 3-2,2-10 1644.20392941
3 10 1 3-15,15-9,9-10 2364.90167802
3 10 2 3-2,2-9,9-10 2417.28939984
3 10 3 3-0,0-1,1-2,2-10 3363.03611785
3 10 4 3-14,14-15,15-8,8-9,9-10 3355.03493583
3 10 5 3-15,15-4,4-9,9-10 3401.71989472
1 14 0 1-0,0-3,3-14 2641.57821241
1 14 1 1-2,2-3,3-14 2817.30720018
1 14 2 1-0,0-3,3-15,15-14 2867.66974547
1 14 3 1-2,2-9,9-15,15-14 3472.88972346
1 14 4 1-2,2-10,10-9,9-8,8-15,15-14 4076.49284127
1 14 5 1-2,2-9,9-4,4-15,15-14 4509.70794015
8 10 0 8-9,9-10 716.046612533
8 10 1 8-4,4-9,9-10 1196.96140905
8 10 2 8-9,9-2,2-10 1710.82568971
8 10 3 8-15,15-3,3-2,2-10 3875.82091207
8 10 4 8-17,17-16,16-15,15-9,9-10 3512.08054113
8 10 5 8-5,5-4,4-9,9-10 1210.15522828
4 13 0 4-8,8-13 2838.34545355
4 13 1 4-5,5-8,8-13 2851.53927278
4 13 2 4-15,15-13 2976.11734382
4 13 3 4-9,9-15,15-14,14-13 3111.45903188
4 13 4 4-8,8-15,15-13 3002.97584082
4 13 5 4-15,15-14,14-13 3029.25791856
2 13 0 2-3,3-14,14-13 2780.29911739
2 13 1 2-3,3-15,15-13 2953.25007572
2 13 2 2-9,9-15,15-13 3382.74106594
2 13 3 2-10,10-9,9-8,8-13 3821.71379648
2 13 4 2-9,9-15,15-14,14-13 3435.88164067
2 13 5 2-9,9-8,8-13 3800.87259584
9 11 0 9-15,15-13,13-11 4139.92481169
9 11 1 9-8,8-13,13-11 4558.05634159
9 11 2 9-15,15-13,13-12,12-11 5117.00262605
9 11 3 9-8,8-15,15-14,14-13,13-11 4775.82730359
9 11 4 9-4,4-8,8-13,13-11 5038.97113811
9 11 5 9-15,15-14,14-13,13-12,12-11 5170.14320079
5 0 0 5-8,8-15,15-3,3-0 2616.08950229
5 0 1 5-8,8-9,9-15,15-3,3-0 2671.49413911
5 0 2 5-4,4-9,9-2,2-1,1-0 4167.87762585
5 0 3 5-8,8-9,9-10,10-2,2-3,3-0 2744.72306157
5 0 4 5-4,4-15,15-3,3-0 3039.87941453
5 0 5 5-8,8-15,15-14,14-3,3-0 3023.46084293
3 16 0 3-15,15-16 1277.28460924
3 16 1 3-14,14-15,15-16 1684.65594987
3 16 2 3-15,15-8,8-17,17-16 3387.49707211
3 16 3 3-2,2-9,9-8,8-17,17-16 3495.28943074
3 16 4 3-14,14-13,13-15,15-16 3452.06038578
3 16 5 3-2,2-9,9-15,15-16 3979.56318045
10 0 0 10-2,2-3,3-0 2006.91533554
10 0 1 10-9,9-15,15-3,3-0 2727.61308415
10 0 2 10-2,2-1,1-0 3000.32471172
10 0 3 10-9,9-8,8-15,15-14,14-3,3-0 3717.74634196
10 0 4 10-9,9-2,2-1,1-0 3773.41018215
10 0 5 10-9,9-4,4-15,15-3,3-0 3764.43130084
8 16 0 8-17,17-16 1155.88008944
8 16 1 8-15,15-16 2222.91575633
8 16 2 8-9,9-15,15-16 2278.32039315
8 16 3 8-4,4-15,15-16 2677.03407634
8 16 4 8-5,5-4,4-9,9-2,2-3,3-15,15-16 4110.80256628
8 16 5 8-9,9-10,10-2,2-3,3-14,14-15,15-16 4044.90649182
6 15 0 6-7,7-3,3-15 2634.05118118
6 15 1 6-7,7-3,3-14,14-15 3041.42252182
6 15 2 6-12,12-13,13-15 3257.9685359
6 15 3 6-12,12-11,11-13,13-15 4467.31385435
6 15 4 6-12,12-13,13-14,14-15 3311.10911063
6 15 5 6-7,7-12,12-13,13-15 3390.07053933
16 9 0 16-17,17-8,8-9 1474.96336644
16 9 1 16-17,17-8,8-4,4-9 1955.87816296
16 9 2 16-15,15-9 1959.23711615
16 9 3 16-15,15-3,3-2,2-9 3297.61067354
16 9 4 16-15,15-8,8-9 2541.99903332
16 9 5 16-15,15-4,4-9 2996.05533284
12 3 0 12-7,7-3 2520.9627519
12 3 1 12-6,6-7,7-3 2550.18116435
12 3 2 12-13,13-14,14-3 3168.8875944
12 3 3 12-11,11-13,13-15,15-3 4551.18387118
12 3 4 12-7,7-2,2-3 4753.23067103
12 3 5 12-13,13-15,15-3 3341.83855273
11 13 0 11-13 1641.11601955
11 13 1 11-12,12-13 2618.19383391
11 13 2 11-12,12-7,7-3,3-14,14-13 5258.07964521
11 13 3 11-12,12-6,6-7,7-2,2-3,3-15,15-13 7692.51693511
11 13 4 11-12,12-7,7-3,3-15,15-13 5431.03060353
11 13 5 11-12,12-6,6-7,7-3,3-14,14-13 5287.29805766
16 10 0 16-17,17-8,8-9,9-10 1871.92670198
16 10 1 16-15,15-9,9-10 2356.20045169
16 10 2 16-17,17-8,8-9,9-2,2-10 2866.70577915
16 10 3 16-15,15-3,3-2,2-10 2921.48853865
16 10 4 16-15,15-4,4-9,9-10 3393.01866838
16 10 5 16-15,15-14,14-3,3-2,2-10 3328.85987928
7 14 0 7-3,3-14 2644.03087703
7 14 1 7-3,3-15,15-14 2870.12241009
7 14 2 7-12,12-13,13-14 3045.81946927
7 14 3 7-6,6-12,12-11,11-13,13-14 4284.38320018
7 14 4 7-2,2-3,3-14 4876.29879616
7 14 5 7-12,12-13,13-15,15-14 3626.14176824
14 10 0 14-15,15-9,9-10 2038.64019709
14 10 1 14-3,3-2,2-10 2377.83675098
14 10 2 14-15,15-3,3-2,2-10 2603.92828405
14 10 3 14-15,15-8,8-9,9-10 2621.40211426
14 10 4 14-15,15-4,4-9,9-10 3075.45841378
14 10 5 14-3,3-15,15-9,9-10 3098.5344996
13 2 0 13-14,14-3,3-2 2780.29911739
13 2 1 13-15,15-3,3-2 2953.25007572
13 2 2 13-15,15-9,9-2 3382.74106594
13 2 3 13-8,8-9,9-10,10-2 3821.71379648
13 2 4 13-12,12-7,7-2 5141.81914804
13 2 5 13-14,14-15,15-9,9-2 3435.88164067
12 14 0 12-13,13-14 2435.25477283
12 14 1 12-13,13-15,15-14 3015.57707179
12 14 2 12-7,7-3,3-14 3254.59557348
12 14 3 12-11,11-13,13-14 3644.60009128
12 14 4 12-6,6-7,7-2,2-3,3-14 5516.08190505
12 14 5 12-7,7-3,3-15,15-14 3480.68710654
17 10 0 17-8,8-9,9-10 1346.10321751
17 10 1 17-8,8-9,9-2,2-10 2340.88229468
17 10 2 17-16,16-15,15-9,9-10 2882.02393616
17 10 3 17-16,16-15,15-3,3-2,2-10 3447.31202312
17 10 4 17-8,8-4,4-9,9-10 1827.01801403
17 10 5 17-8,8-5,5-4,4-9,9-10 1840.21183326
15 3 0 15-3 642.992917786
15 3 1 15-14,14-3 1050.36425842
15 3 2 15-13,13-14,14-3 2817.76869433
15 3 3 15-9,9-2,2-3 3345.271489
15 3 4 15-8,8-9,9-10,10-2,2-3 3948.87460682
15 3 5 15-4,4-9,9-2,2-3 4382.08970569
13 15 0 13-15 1173.86336744
13 15 1 13-14,14-15 1227.00394217
13 15 2 13-14,14-3,3-15 2286.89824468
13 15 3 13-8,8-15 4186.48110992
13 15 4 13-8,8-9,9-15 4241.88574674
13 15 5 13-12,12-7,7-3,3-15 4688.9379372
1 4 0 1-2,2-9,9-4 2390.72252691
1 4 1 1-2,2-9,9-8,8-4 2390.78454741
1 4 2 1-0,0-3,3-15,15-4 4353.192285
1 4 3 1-2,2-10,10-9,9-4 2411.56372756
1 4 4 1-0,0-3,3-15,15-8,8-5,5-4 4393.24460123
1 4 5 1-2,2-10,10-9,9-8,8-4 2411.62574805
0 12 0 0-3,3-7,7-12 2883.67415803
0 12 1 0-3,3-7,7-6,6-12 2912.89257048
0 12 2 0-1,1-2,2-7,7-12 6109.35145334
0 12 3 0-3,3-14,14-13,13-12 3531.59900053
0 12 4 0-3,3-15,15-13,13-11,11-12 4913.89527731
0 12 5 0-1,1-2,2-7,7-6,6-12 6138.56986579
3 9 0 3-15,15-9 1967.93834249
3 9 1 3-2,2-9 2020.3260643
3 9 2 3-2,2-10,10-9 2041.16726495
3 9 3 3-14,14-15,15-8,8-9 2958.07160029
3 9 4 3-15,15-4,4-9 3004.75655918
3 9 5 3-14,14-15,15-9 2375.30968312
2 3 0 2-3 1136.3937905
2 3 1 2-9,9-15,15-3 2851.87061629
2 3 2 2-1,1-0,0-3 2855.22597894
2 3 3 2-10,10-9,9-8,8-15,15-14,14-3 3862.84507474
2 3 4 2-7,7-3 4916.67023954
2 3 5 2-9,9-4,4-15,15-3 3888.68883298
1 9 0 1-2,2-9 1831.21286191
1 9 1 1-2,2-10,10-9 1852.05406255
1 9 2 1-0,0-3,3-15,15-9 3875.88373332
1 9 3 1-0,0-3,3-14,14-15,15-8,8-9 4866.01699113
1 9 4 1-2,2-3,3-15,15-9 4051.61272109
1 9 5 1-0,0-3,3-2,2-9 3928.27145513
8 7 0 8-15,15-3,3-7 4142.01503812
8 7 1 8-9,9-15,15-3,3-7 4197.41967494
8 7 2 8-9,9-2,2-7 4209.28773488
8 7 3 8-13,13-12,12-7 4733.40400899
8 7 4 8-4,4-9,9-2,2-7 4690.2025314
8 7 5 8-15,15-14,14-3,3-7 4549.38637876
4 2 0 4-9,9-2 1443.44193881
4 2 1 4-8,8-9,9-2 1443.5039593
4 2 2 4-9,9-10,10-2 1464.28313946
4 2 3 4-15,15-3,3-2 3581.64068467
4 2 4 4-5,5-8,8-15,15-3,3-2 3621.6930009
4 2 5 4-15,15-14,14-3,3-2 3989.01202531
2 14 0 2-3,3-14 1870.02661207
2 14 1 2-3,3-15,15-14 2096.11814514
2 14 2 2-9,9-15,15-14 2525.60913535
2 14 3 2-1,1-0,0-3,3-14 3588.85880051
2 14 4 2-10,10-9,9-8,8-15,15-14 3129.21225317
2 14 5 2-9,9-4,4-15,15-14 3562.42735205
9 6 0 9-15,15-3,3-7,7-6 3958.99660588
9 6 1 9-2,2-7,7-6 3970.86466583
9 6 2 9-15,15-13,13-12,12-6 4582.9139606
9 6 3 9-10,10-2,2-7,7-6 3991.70586648
9 6 4 9-15,15-14,14-13,13-12,12-6 4636.05453533
9 6 5 9-2,2-3,3-7,7-6 4011.3843277
6 5 0 6-7,7-3,3-15,15-8,8-5 4244.43635957
6 5 1 6-7,7-3,3-15,15-4,4-5 4668.2262718
6 5 2 6-12,12-13,13-8,8-5 4703.72332701
6 5 3 6-7,7-2,2-9,9-8,8-5 4311.70905633
6 5 4 6-7,7-2,2-10,10-9,9-8,8-5 4332.55025698
6 5 5 6-7,7-3,3-15,15-9,9-4,4-5 4750.42738512
5 3 0 5-8,8-15,15-3 2253.37809617
5 3 1 5-8,8-9,9-2,2-3 2361.1704548
5 3 2 5-4,4-15,15-3 2677.1680084
5 3 3 5-4,4-15,15-14,14-3 3084.53934904
5 3 4 5-8,8-9,9-10,10-2,2-3 2382.01165545
5 3 5 5-4,4-9,9-15,15-3 2759.36912172
11 7 0 11-12,12-7 1703.77626285
11 7 1 11-12,12-6,6-7 1732.9946753
11 7 2 11-13,13-12,12-7 3776.6629835
11 7 3 11-13,13-14,14-3,3-7 5195.4194019
11 7 4 11-13,13-15,15-3,3-2,2-7 7600.63827936
11 7 5 11-13,13-12,12-6,6-7 3805.88139595
10 5 0 10-9,9-8,8-5 737.807726039
10 5 1 10-9,9-4,4-5 1188.39411478
10 5 2 10-2,2-9,9-8,8-5 1732.58680321
10 5 3 10-9,9-15,15-4,4-5 3756.08385085
10 5 4 10-2,2-3,3-15,15-8,8-5 3897.58202558
10 5 5 10-2,2-9,9-4,4-5 2183.17319195
7 0 0 7-3,3-0 2273.10946158
7 0 1 7-12,12-13,13-14,14-3,3-0 4142.16369697
7 0 2 7-2,2-1,1-0 5498.7867569
7 0 3 7-6,6-12,12-13,13-15,15-3,3-0 4344.33306775
7 0 4 7-3,3-2,2-1,1-0 5539.30641877
7 0 5 7-2,2-3,3-0 4505.37738071
6 8 0 6-7,7-3,3-15,15-8 4222.67524606
6 8 1 6-7,7-3,3-15,15-9,9-8 4278.07988288
6 8 2 6-12,12-13,13-8 4681.9622135
6 8 3 6-7,7-2,2-9,9-4,4-8 4770.86273934
6 8 4 6-7,7-2,2-10,10-9,9-8 4310.78914347
6 8 5 6-7,7-3,3-14,14-15,15-8 4630.0465867
5 16 0 5-8,8-17,17-16 1177.64120295
5 16 1 5-4,4-8,8-17,17-16 1628.28961218
5 16 2 5-8,8-15,15-16 2244.67686983
5 16 3 5-4,4-15,15-16 2668.46678207
5 16 4 5-8,8-9,9-15,15-16 2300.08150665
5 16 5 5-4,4-9,9-15,15-16 2750.66789539
12 0 0 12-7,7-3,3-0 2883.67415803
12 0 1 12-6,6-7,7-3,3-0 2912.89257048
12 0 2 12-7,7-2,2-1,1-0 6109.35145334
12 0 3 12-13,13-14,14-3,3-0 3531.59900053
12 0 4 12-11,11-13,13-15,15-3,3-0 4913.89527731
12 0 5 12-6,6-7,7-2,2-1,1-0 6138.56986579
11 8 0 11-13,13-8 4238.97306459
11 8 1 11-13,13-15,15-8 4403.60345186
11 8 2 11-12,12-13,13-15,15-8 5380.68126622
11 8 3 11-13,13-14,14-15,15-9,9-8 4512.14866342
11 8 4 11-13,13-15,15-16,16-17,17-8 4605.15116788
11 8 5 11-13,13-14,14-15,15-4,4-8 4910.86234662
10 16 0 10-9,9-8,8-17,17-16 1871.92670198
10 16 1 10-9,9-15,15-16 2356.20045169
10 16 2 10-2,2-9,9-8,8-17,17-16 2866.70577915
10 16 3 10-2,2-3,3-15,15-16 2921.48853865
10 16 4 10-9,9-4,4-15,15-16 3393.01866838
10 16 5 10-2,2-3,3-14,14-15,15-16 3328.85987928
17 0 0 17-16,16-15,15-3,3-0 2165.81949983
17 0 1 17-16,16-15,15-14,14-3,3-0 2573.19084047
17 0 2 17-8,8-9,9-2,2-1,1-0 4325.58672858
17 0 3 17-8,8-4,4-9,9-10,10-2,2-3,3-0 3833.93334956
17 0 4 17-8,8-15,15-3,3-0 3224.38499376
17 0 5 17-8,8-5,5-4,4-15,15-3,3-0 3691.69713301
7 13 0 7-12,12-13 2135.54696395
7 13 1 7-6,6-12,12-13 2164.7653764
7 13 2 7-12,12-11,11-13 3344.8922824
7 13 3 7-3,3-14,14-13 3554.30338235
7 13 4 7-2,2-3,3-15,15-13 5959.52225981
7 13 5 7-2,2-9,9-15,15-13 6389.01325002
14 7 0 14-3,3-7 2644.03087703
14 7 1 14-15,15-3,3-7 2870.12241009
14 7 2 14-13,13-12,12-7 3045.81946927
14 7 3 14-13,13-11,11-12,12-6,6-7 4284.38320018
14 7 4 14-3,3-2,2-7 4876.29879616
14 7 5 14-15,15-13,13-12,12-7 3626.14176824
13 5 0 13-8,8-5 2619.61815855
13 5 1 13-15,15-8,8-5 2784.24854582
13 5 2 13-8,8-4,4-5 3070.26656778
13 5 3 13-14,14-15,15-4,4-5 3261.17903279
13 5 4 13-15,15-9,9-8,8-5 2839.65318264
13 5 5 13-15,15-16,16-17,17-8,8-5 2985.79626184
0 6 0 0-3,3-7,7-6 2353.76966953
0 6 1 0-3,3-7,7-12,12-6 3442.79705898
0 6 2 0-1,1-2,2-7,7-12,12-6 6668.4743543
0 6 3 0-3,3-14,14-13,13-12,12-6 4090.72190148
0 6 4 0-3,3-2,2-7,7-6 4586.03758865
0 6 5 0-3,3-15,15-13,13-11,11-12,12-6 5473.01817826
15 6 0 15-3,3-7,7-6 2634.05118118
15 6 1 15-14,14-3,3-7,7-6 3041.42252182
15 6 2 15-13,13-12,12-6 3257.9685359
15 6 3 15-13,13-11,11-12,12-6 4467.31385435
15 6 4 15-14,14-13,13-12,12-6 3311.10911063
15 6 5 15-13,13-12,12-7,7-6 3390.07053933
17 3 0 17-16,16-15,15-3 1803.10809371
17 3 1 17-16,16-15,15-14,14-3 2210.47943435
17 3 2 17-8,8-15,15-3 2861.67358763
17 3 3 17-8,8-9,9-2,2-3 2969.46594627
17 3 4 17-8,8-4,4-9,9-10,10-2,2-3 3471.22194344
17 3 5 17-8,8-5,5-4,4-15,15-3 3328.98572688
15 17 0 15-16,16-17 1160.11517592
15 17 1 15-8,8-17 2218.68066985
15 17 2 15-9,9-8,8-17 2274.08530667
15 17 3 15-4,4-8,8-17 2672.79898987
15 17 4 15-3,3-2,2-9,9-4,4-5,5-8,8-17 4106.5674798
15 17 5 15-14,14-3,3-2,2-10,10-9,9-8,8-17 4040.67140534
1 7 0 1-0,0-3,3-7 3818.34344629
1 7 1 1-2,2-7 3953.55277219
1 7 2 1-2,2-3,3-7 3994.07243406
1 7 3 1-0,0-3,3-14,14-13,13-12,12-7 5687.39768168
1 7 4 1-2,2-9,9-15,15-3,3-7 5709.54925985
1 7 5 1-0,0-3,3-15,15-13,13-12,12-6,6-7 5889.56705246
0 9 0 0-3,3-15,15-9 2330.64974861
0 9 1 0-3,3-2,2-9 2383.03747043
0 9 2 0-1,1-2,2-9 3376.44684661
0 9 3 0-3,3-14,14-15,15-8,8-9 3320.78300642
0 9 4 0-1,1-2,2-10,10-9 3397.28804726
0 9 5 0-3,3-15,15-4,4-9 3367.46796531
15 8 0 15-8 1588.62406488
15 8 1 15-9,9-8 1644.0287017
15 8 2 15-16,16-17,17-8 1790.1717809
15 8 3 15-4,4-8 2042.74238489
15 8 4 15-3,3-2,2-9,9-4,4-5,5-8 3476.51087483
15 8 5 15-14,14-3,3-2,2-10,10-9,9-8 3410.61480037
3 4 0 3-15,15-4 2445.24689417
3 4 1 3-15,15-8,8-4 2472.10539117
3 4 2 3-2,2-9,9-4 2579.83572931
3 4 3 3-2,2-10,10-9,9-8,8-5,5-4 2613.93276968
3 4 4 3-14,14-15,15-4 2852.61823481
3 4 5 3-15,15-9,9-4 2527.44800749
2 4 0 2-9,9-4 1443.44193881
2 4 1 2-9,9-8,8-4 1443.5039593
2 4 2 2-10,10-9,9-4 1464.28313946
2 4 3 2-3,3-15,15-4 3581.64068467
2 4 4 2-3,3-15,15-8,8-5,5-4 3621.6930009
2 4 5 2-3,3-14,14-15,15-4 3989.01202531
9 12 0 9-15,15-13,13-12 4023.79105964
9 12 1 9-8,8-13,13-12 4441.92258954
9 12 2 9-15,15-3,3-7,7-12 4488.90109439
9 12 3 9-2,2-7,7-6,6-12 4529.98756678
9 12 4 9-10,10-2,2-7,7-12 4521.61035498
9 12 5 9-8,8-15,15-14,14-13,13-12 4659.69355155
8 4 0 8-4 240.488408506
8 4 1 8-5,5-4 253.682227735
8 4 2 8-9,9-4 878.592942004
8 4 3 8-15,15-4 3390.87804126
8 4 4 8-17,17-16,16-15,15-4 3592.42575728
8 4 5 8-15,15-9,9-4 3473.07915458
5 9 0 5-8,8-9 340.844390501
5 9 1 5-4,4-9 791.430779238
5 9 2 5-4,4-8,8-9 791.492799731
5 9 3 5-8,8-15,15-9 2935.33060308
5 9 4 5-8,8-17,17-16,16-15,15-9 3136.8783191
5 9 5 5-4,4-15,15-9 3359.12051531
4 7 0 4-15,15-3,3-7 4355.64494963
4 7 1 4-8,8-15,15-3,3-7 4382.50344662
4 7 2 4-9,9-2,2-7 4449.7141229
4 7 3 4-5,5-8,8-9,9-10,10-2,2-7 4483.81116326
4 7 4 4-9,9-2,2-3,3-7 4490.23378477
4 7 5 4-8,8-9,9-2,2-7 4449.77614339
10 11 0 10-9,9-15,15-13,13-11 4536.88814722
10 11 1 10-9,9-15,15-14,14-13,13-11 4590.02872196
10 11 2 10-2,2-7,7-12,12-11 5217.85858585
10 11 3 10-2,2-3,3-7,7-6,6-12,12-11 5287.59666017
10 11 4 10-9,9-8,8-13,13-11 4955.01967713
10 11 5 10-2,2-3,3-14,14-13,13-11 4929.22527585
9 1 0 9-2,2-1 1831.21286191
9 1 1 9-10,10-2,2-1 1852.05406255
9 1 2 9-15,15-3,3-0,0-1 3875.88373332
9 1 3 9-8,8-15,15-14,14-3,3-0,0-1 4866.01699113
9 1 4 9-15,15-3,3-2,2-1 4051.61272109
9 1 5 9-2,2-3,3-0,0-1 3928.27145513
16 8 0 16-17,17-8 1155.88008944
16 8 1 16-15,15-8 2222.91575633
16 8 2 16-15,15-9,9-8 2278.32039315
16 8 3 16-15,15-4,4-8 2677.03407634
16 8 4 16-15,15-3,3-2,2-9,9-4,4-5,5-8 4110.80256628
16 8 5 16-15,15-14,14-3,3-2,2-10,10-9,9-8 4044.90649182
17 5 0 17-8,8-5 651.81771848
17 5 1 17-8,8-4,4-5 1102.46612771
17 5 2 17-16,16-15,15-8,8-5 2770.5003543
17 5 3 17-8,8-9,9-4,4-5 1740.57066121
17 5 4 17-16,16-15,15-4,4-5 3194.29026654
17 5 5 17-16,16-15,15-9,9-8,8-5 2825.90499112
5 6 0 5-8,8-15,15-3,3-7,7-6 4244.43635957
5 6 1 5-4,4-15,15-3,3-7,7-6 4668.2262718
5 6 2 5-8,8-13,13-12,12-6 4703.72332701
5 6 3 5-8,8-9,9-2,2-7,7-6 4311.70905633
5 6 4 5-8,8-9,9-10,10-2,2-7,7-6 4332.55025698
5 6 5 5-4,4-9,9-15,15-3,3-7,7-6 4750.42738512
11 2 0 11-13,13-14,14-3,3-2 4421.41513694
11 2 1 11-13,13-15,15-3,3-2 4594.36609527
11 2 2 11-12,12-7,7-2 4710.04844694
11 2 3 11-12,12-6,6-7,7-2 4739.26685939
11 2 4 11-13,13-8,8-9,9-2 5441.98861539
11 2 5 11-13,13-15,15-9,9-10,10-2 5044.69828613
10 6 0 10-2,2-7,7-6 3594.74253094
10 6 1 10-9,9-15,15-3,3-7,7-6 4355.95994142
10 6 2 10-2,2-7,7-12,12-6 4683.7699204
10 6 3 10-9,9-15,15-13,13-12,12-6 4979.87729613
10 6 4 10-2,2-3,3-7,7-6 3635.26219281
10 6 5 10-9,9-2,2-7,7-6 4367.82800137
16 2 0 16-17,17-8,8-9,9-2 2358.89564024
16 2 1 16-17,17-8,8-9,9-10,10-2 2379.73684089
16 2 2 16-15,15-3,3-2 2413.67839974
16 2 3 16-15,15-14,14-3,3-2 2821.04974037
16 2 4 16-15,15-9,9-2 2843.16938995
16 2 5 16-15,15-4,4-9,9-2 3879.98760665
14 13 0 14-13 910.272505323
14 13 1 14-15,15-13 1490.59480429
14 13 2 14-3,3-15,15-13 2550.48910679
14 13 3 14-15,15-8,8-13 4503.21254677
14 13 4 14-3,3-7,7-12,12-13 4779.57784098
14 13 5 14-15,15-9,9-8,8-13 4558.61718359
12 5 0 12-13,13-8,8-5 4144.60042605
12 5 1 12-13,13-8,8-4,4-5 4595.24883528
12 5 2 12-7,7-3,3-15,15-8,8-5 4774.34084807
12 5 3 12-13,13-15,15-4,4-5 4733.02072556
12 5 4 12-13,13-14,14-15,15-9,9-8,8-5 4417.77602488
12 5 5 12-6,6-7,7-3,3-15,15-8,8-5 4803.55926052
0 16 0 0-3,3-15,15-16 1639.99601536
0 16 1 0-3,3-14,14-15,15-16 2047.367356
0 16 2 0-1,1-2,2-9,9-8,8-17,17-16 4851.41021305
0 16 3 0-3,3-15,15-8,8-17,17-16 3750.20847823
0 16 4 0-3,3-14,14-13,13-15,15-16 3814.77179191
0 16 5 0-3,3-2,2-9,9-15,15-16 4342.27458658
7 16 0 7-3,3-15,15-16 3187.68266469
7 16 1 7-12,12-13,13-15,15-16 3943.70202284
