s t k edges
18 13 0 18-27,27-19,19-26,26-14,14-25,25-1,1-13 3658.39080512
18 13 1 18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-13 4924.07235534
18 13 2 18-27,27-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-15,15-12,12-13 5958.20136197
18 13 3 18-27,27-19,19-2,2-6,6-3,3-0,0-1,1-13 4001.84976951
18 13 4 18-27,27-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-17,17-10,10-11,11-12,12-13 6598.01774275
18 13 5 18-22,22-21,21-20,20-23,23-24,24-25,25-14,14-26,26-19,19-2,2-6,6-3,3-0,0-1,1-13 7213.00390062
23 16 0 23-24,24-25,25-1,1-13,13-12,12-15,15-16 3615.52743713
23 16 1 23-24,24-25,25-14,14-26,26-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16 5886.68727496
23 16 2 23-20,20-21,21-22,22-18,18-27,27-19,19-26,26-14,14-25,25-1,1-13,13-12,12-15,15-16 6941.05902324
23 16 3 23-24,24-25,25-1,1-13,13-12,12-11,11-10,10-17,17-16 4255.34381791
23 16 4 23-20,20-21,21-22,22-18,18-27,27-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16 7266.74628018
23 16 5 23-24,24-25,25-1,1-0,0-3,3-6,6-7,7-4,4-5,5-8,8-9,9-16 5788.36402153
21 0 0 21-20,20-23,23-24,24-25,25-1,1-0 3199.39698343
21 0 1 21-22,22-18,18-27,27-19,19-2,2-6,6-3,3-0 4399.27883846
21 0 2 21-22,22-18,18-27,27-19,19-26,26-14,14-25,25-1,1-0 4756.64950767
21 0 3 21-20,20-23,23-24,24-25,25-1,1-13,13-12,12-15,15-16,16-9,9-8,8-5,5-4,4-7,7-6,6-3,3-0 7972.7735371
21 0 4 21-20,20-23,23-24,24-25,25-14,14-26,26-19,19-2,2-6,6-3,3-0 4787.4988951
21 0 5 21-22,22-18,18-27,27-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-17,17-10,10-11,11-12,12-13,13-1,1-0 9023.52274827
8 11 0 8-9,9-16,16-17,17-10,10-11 1589.39035966
8 11 1 8-9,9-16,16-15,15-12,12-11 1925.08074959
8 11 2 8-5,5-4,4-7,7-6,6-3,3-0,0-1,1-13,13-12,12-11 4524.6322084
8 11 3 8-5,5-4,4-7,7-6,6-2,2-19,19-26,26-14,14-25,25-1,1-13,13-12,12-11 6406.56519801
8 11 4 8-5,5-4,4-7,7-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-13,13-12,12-11 9932.69973843
8 11 5 8-5,5-4,4-7,7-6,6-3,3-0,0-1,1-13,13-12,12-15,15-16,16-17,17-10,10-11 5171.07487762
22 15 0 22-18,18-27,27-19,19-26,26-14,14-25,25-1,1-13,13-12,12-15 4842.53052905
22 15 1 22-21,21-20,20-23,23-24,24-25,25-1,1-13,13-12,12-15 5101.89914164
22 15 2 22-18,18-27,27-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-15 5780.37457567
22 15 3 22-21,21-20,20-23,23-24,24-25,25-1,1-13,13-12,12-11,11-10,10-17,17-16,16-15 6353.8723121
22 15 4 22-18,18-27,27-19,19-2,2-6,6-3,3-0,0-1,1-13,13-12,12-15 5185.98949344
22 15 5 22-21,21-20,20-23,23-24,24-25,25-1,1-0,0-3,3-6,6-7,7-4,4-5,5-8,8-9,9-16,16-15 7886.89251572
9 10 0 9-16,16-17,17-10 703.893648033
9 10 1 9-16,16-15,15-12,12-11,11-10 1668.10816598
9 10 2 9-8,8-5,5-4,4-7,7-6,6-3,3-0,0-1,1-13,13-12,12-11,11-10 5410.12892002
9 10 3 9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-26,26-14,14-25,25-1,1-13,13-12,12-11,11-10 7292.06190964
9 10 4 9-8,8-5,5-4,4-7,7-6,6-3,3-0,0-1,1-13,13-12,12-15,15-16,16-17,17-10 5428.04746122
9 10 5 9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-13,13-12,12-11,11-10 10818.1964501
23 14 0 23-24,24-25,25-14 1391.9325043
23 14 1 23-20,20-21,21-22,22-18,18-27,27-19,19-26,26-14 4079.674617
23 14 2 23-24,24-25,25-1,1-0,0-3,3-6,6-2,2-19,19-26,26-14 4826.68431236
23 14 3 23-20,20-21,21-22,22-18,18-27,27-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-15,15-12,12-13,13-1,1-25,25-14 10128.1306864
23 14 4 23-24,24-25,25-1,1-13,13-12,12-11,11-10,10-17,17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-26,26-14 8750.09858857
23 14 5 23-20,20-21,21-22,22-18,18-27,27-19,19-2,2-6,6-3,3-0,0-1,1-25,25-14 6844.53279099
10 1 0 10-11,11-12,12-13,13-1 1961.63372123
10 1 1 10-17,17-16,16-15,15-12,12-13,13-1 1979.55226243
10 1 2 10-17,17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-3,3-0,0-1 4152.38884683
10 1 3 10-17,17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-26,26-14,14-25,25-1 6034.32183645
10 1 4 10-11,11-12,12-15,15-16,16-9,9-8,8-5,5-4,4-7,7-6,6-3,3-0,0-1 5116.60336478
10 1 5 10-17,17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-1 9560.45637686
8 17 0 8-9,9-16,16-17 1145.47922065
8 17 1 8-9,9-16,16-15,15-12,12-11,11-10,10-17 2368.99188859
8 17 2 8-5,5-4,4-7,7-6,6-3,3-0,0-1,1-13,13-12,12-15,15-16,16-17 4727.16373861
8 17 3 8-5,5-4,4-7,7-6,6-2,2-19,19-26,26-14,14-25,25-1,1-13,13-12,12-11,11-10,10-17 6850.47633702
8 17 4 8-5,5-4,4-7,7-6,6-3,3-0,0-1,1-13,13-12,12-11,11-10,10-17 4968.54334741
8 17 5 8-5,5-4,4-7,7-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-13,13-12,12-15,15-16,16-17 10135.2312686
11 12 0 11-12 487.75338535
11 12 1 11-10,10-17,17-16,16-15,15-12 1134.19605458
11 12 2 11-10,10-17,17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-3,3-0,0-1,1-13,13-12 5626.26918271
11 12 3 11-10,10-17,17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-26,26-14,14-25,25-1,1-13,13-12 7508.20217233
11 12 4 11-10,10-17,17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-13,13-12 11034.3367127
0 23 0 0-1,1-25,25-24,24-23 2315.25745249
0 23 1 0-3,3-6,6-2,2-19,19-26,26-14,14-25,25-24,24-23 3903.35936417
0 23 2 0-3,3-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20,20-23 5283.41836939
0 23 3 0-3,3-6,6-7,7-4,4-5,5-8,8-9,9-16,16-15,15-12,12-13,13-1,1-25,25-24,24-23 7088.63400617
0 23 4 0-1,1-25,25-14,14-26,26-19,19-27,27-18,18-22,22-21,21-20,20-23 5640.7890386
0 23 5 0-3,3-6,6-7,7-4,4-5,5-8,8-9,9-16,16-17,17-10,10-11,11-12,12-13,13-1,1-25,25-24,24-23 7728.45038695
24 20 0 24-23,23-20 1127.23286274
24 20 1 24-25,25-14,14-26,26-19,19-27,27-18,18-22,22-21,21-20 4344.37425857
24 20 2 24-25,25-1,1-0,0-3,3-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20 6471.44295914
24 20 3 24-25,25-1,1-13,13-12,12-15,15-16,16-9,9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20 9755.04085457
24 20 4 24-25,25-1,1-13,13-12,12-11,11-10,10-17,17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20 10394.8572354
14 11 0 14-25,25-1,1-13,13-12,12-11 2858.07126202
14 11 1 14-25,25-1,1-13,13-12,12-15,15-16,16-17,17-10,10-11 3504.51393124
14 11 2 14-26,26-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-17,17-10,10-11 5137.88429566
14 11 3 14-26,26-19,19-2,2-6,6-3,3-0,0-1,1-13,13-12,12-11 4509.21333388
14 11 4 14-26,26-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-13,13-12,12-11 7691.88890991
14 11 5 14-25,25-1,1-0,0-3,3-6,6-7,7-4,4-5,5-8,8-9,9-16,16-15,15-12,12-11 6013.04090556
12 15 0 12-15 184.988134734
12 15 1 12-11,11-10,10-17,17-16,16-15 1436.96130519
12 15 2 12-13,13-1,1-0,0-3,3-6,6-7,7-4,4-5,5-8,8-9,9-16,16-15 5289.21805255
12 15 3 12-13,13-1,1-25,25-14,14-26,26-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-15 7171.15104216
12 15 4 12-13,13-1,1-25,25-24,24-23,23-20,20-21,21-22,22-18,18-27,27-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-15 10697.2855826
1 22 0 1-25,25-14,14-26,26-19,19-27,27-18,18-22 3497.92412245
1 22 1 1-25,25-24,24-23,23-20,20-21,21-22 3757.29273504
1 22 2 1-0,0-3,3-6,6-2,2-19,19-27,27-18,18-22 3841.38308684
1 22 3 1-13,13-12,12-15,15-16,16-9,9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-27,27-18,18-22 7124.98098227
1 22 4 1-0,0-3,3-6,6-2,2-19,19-26,26-14,14-25,25-24,24-23,23-20,20-21,21-22 6046.22428032
1 22 5 1-13,13-12,12-11,11-10,10-17,17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-27,27-18,18-22 7764.79736305
25 17 0 25-1,1-13,13-12,12-15,15-16,16-17 2741.70805553
25 17 1 25-1,1-13,13-12,12-11,11-10,10-17 2983.08766432
25 17 2 25-14,14-26,26-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-17 5012.86789336
25 17 3 25-24,24-23,23-20,20-21,21-22,22-18,18-27,27-19,19-2,2-6,6-3,3-0,0-1,1-13,13-12,12-11,11-10,10-17 8798.15375001
25 17 4 25-1,1-0,0-3,3-6,6-7,7-4,4-5,5-8,8-9,9-16,16-17 4914.54463993
25 17 5 25-14,14-26,26-19,19-2,2-6,6-3,3-0,0-1,1-13,13-12,12-15,15-16,16-17 5030.6396008
15 2 0 15-12,12-13,13-1,1-0,0-3,3-6,6-2 2744.91385891
15 2 1 15-16,16-9,9-8,8-5,5-4,4-7,7-6,6-2 3339.29894114
15 2 2 15-12,12-13,13-1,1-25,25-14,14-26,26-19,19-2 4016.84023575
15 2 3 15-16,16-17,17-10,10-11,11-12,12-13,13-1,1-25,25-24,24-23,23-20,20-21,21-22,22-18,18-27,27-19,19-2 8794.94794663
15 2 4 15-12,12-11,11-10,10-17,17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-2 4349.09159139
15 2 5 15-12,12-13,13-1,1-25,25-24,24-23,23-20,20-21,21-22,22-18,18-27,27-19,19-2 7542.97477617
13 14 0 13-1,1-25,25-14 1874.32275629
13 14 1 13-1,1-0,0-3,3-6,6-2,2-19,19-26,26-14 3525.46482815
13 14 2 13-12,12-15,15-16,16-9,9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-26,26-14 5481.81642061
13 14 3 13-1,1-25,25-24,24-23,23-20,20-21,21-22,22-18,18-27,27-19,19-26,26-14 6708.14040418
13 14 4 13-12,12-11,11-10,10-17,17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-3,3-0,0-1,1-25,25-14 6661.09902137
13 14 5 13-1,1-0,0-3,3-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-14 7689.38884198
2 21 0 2-19,19-27,27-18,18-22,22-21 3349.38620294
2 21 1 2-19,19-26,26-14,14-25,25-24,24-23,23-20,20-21 3737.60625959
2 21 2 2-6,6-3,3-0,0-1,1-25,25-24,24-23,23-20,20-21 4249.28961894
2 21 3 2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-15,15-12,12-13,13-1,1-25,25-14,14-26,26-19,19-27,27-18,18-22,22-21 9090.14003861
2 21 4 2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-17,17-10,10-11,11-12,12-13,13-1,1-25,25-24,24-23,23-20,20-21 8172.70389515
2 21 5 2-6,6-3,3-0,0-1,1-25,25-14,14-26,26-19,19-27,27-18,18-22,22-21 5806.54214318
26 22 0 26-19,19-27,27-18,18-22 2003.50540097
26 22 1 26-14,14-25,25-24,24-23,23-20,20-21,21-22 3468.10172033
26 22 2 26-14,14-25,25-1,1-0,0-3,3-6,6-2,2-19,19-27,27-18,18-22 5335.80180832
26 22 3 26-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-15,15-12,12-13,13-1,1-25,25-24,24-23,23-20,20-21,21-22 9619.01319046
26 22 4 26-19,19-2,2-6,6-3,3-0,0-1,1-25,25-24,24-23,23-20,20-21,21-22 6335.41529503
26 22 5 26-14,14-25,25-1,1-13,13-12,12-11,11-10,10-17,17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-27,27-18,18-22 9259.21608453
0 13 0 0-1,1-13 1014.03796829
0 13 1 0-3,3-6,6-2,2-19,19-26,26-14,14-25,25-1,1-13 4385.74961615
0 13 2 0-3,3-6,6-7,7-4,4-5,5-8,8-9,9-16,16-15,15-12,12-13 4460.16821899
0 13 3 0-3,3-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-13 7911.88415657
0 13 4 0-3,3-6,6-7,7-4,4-5,5-8,8-9,9-16,16-17,17-10,10-11,11-12,12-13 5099.98459977
0 13 5 0-1,1-25,25-14,14-26,26-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-15,15-12,12-13 7042.93084221
3 8 0 3-6,6-7,7-4,4-5,5-8 2144.66781138
3 8 1 3-0,0-1,1-13,13-12,12-15,15-16,16-9,9-8 3329.5383759
3 8 2 3-0,0-1,1-13,13-12,12-11,11-10,10-17,17-16,16-9,9-8 3969.35475668
3 8 3 3-0,0-1,1-25,25-14,14-26,26-19,19-2,2-6,6-7,7-4,4-5,5-8 5491.7862806
3 8 4 3-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-13,13-12,12-15,15-16,16-9,9-8 9463.02871818
3 8 5 3-6,6-2,2-19,19-26,26-14,14-25,25-1,1-13,13-12,12-15,15-16,16-9,9-8 5936.89417777
27 7 0 27-19,19-2,2-6,6-7 2080.63994768
27 7 1 27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-0,0-3,3-6,6-7 6341.99269659
27 7 2 27-19,19-26,26-14,14-25,25-1,1-13,13-12,12-15,15-16,16-9,9-8,8-5,5-4,4-7 6387.43034818
27 7 3 27-19,19-26,26-14,14-25,25-1,1-0,0-3,3-6,6-7 3927.78927514
27 7 4 27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-13,13-12,12-11,11-10,10-17,17-16,16-9,9-8,8-5,5-4,4-7 9441.45015041
27 7 5 27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-14,14-26,26-19,19-2,2-6,6-7 6440.31595002
1 8 0 1-13,13-12,12-15,15-16,16-9,9-8 2596.9456361
1 8 1 1-0,0-3,3-6,6-7,7-4,4-5,5-8 2877.26055118
1 8 2 1-13,13-12,12-11,11-10,10-17,17-16,16-9,9-8 3236.76201688
1 8 3 1-25,25-14,14-26,26-19,19-2,2-6,6-7,7-4,4-5,5-8 4759.1935408
1 8 4 1-25,25-24,24-23,23-20,20-21,21-22,22-18,18-27,27-19,19-2,2-6,6-7,7-4,4-5,5-8 8285.32808121
4 3 0 4-7,7-6,6-3 1152.19333498
4 3 1 4-5,5-8,8-9,9-16,16-15,15-12,12-13,13-1,1-0,0-3 4322.0128523
4 3 2 4-7,7-6,6-2,2-19,19-26,26-14,14-25,25-1,1-0,0-3 4499.31180419
4 3 3 4-5,5-8,8-9,9-16,16-17,17-10,10-11,11-12,12-13,13-1,1-0,0-3 4961.82923308
4 3 4 4-7,7-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-0,0-3 8025.44634461
4 3 5 4-5,5-8,8-9,9-16,16-15,15-12,12-13,13-1,1-25,25-14,14-26,26-19,19-2,2-6,6-3 6929.36865417
2 15 0 2-6,6-3,3-0,0-1,1-13,13-12,12-15 2744.91385891
2 15 1 2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-15 3339.29894114
2 15 2 2-19,19-26,26-14,14-25,25-1,1-13,13-12,12-15 4016.84023575
2 15 3 2-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-13,13-12,12-11,11-10,10-17,17-16,16-15 8794.94794663
2 15 4 2-6,6-7,7-4,4-5,5-8,8-9,9-16,16-17,17-10,10-11,11-12,12-15 4349.09159139
2 15 5 2-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-13,13-12,12-15 7542.97477617
5 2 0 5-4,4-7,7-6,6-2 1628.0151259
5 2 1 5-8,8-9,9-16,16-15,15-12,12-13,13-1,1-0,0-3,3-6,6-2 4456.19767416
5 2 2 5-4,4-7,7-6,6-3,3-0,0-1,1-25,25-14,14-26,26-19,19-2 5090.54979459
5 2 3 5-8,8-9,9-16,16-17,17-10,10-11,11-12,12-13,13-1,1-25,25-24,24-23,23-20,20-21,21-22,22-18,18-27,27-19,19-2 9894.07497219
5 2 4 5-8,8-9,9-16,16-15,15-12,12-13,13-1,1-25,25-14,14-26,26-19,19-2 5728.124051
5 2 5 5-4,4-7,7-6,6-3,3-0,0-1,1-25,25-24,24-23,23-20,20-21,21-22,22-18,18-27,27-19,19-2 8616.68433501
16 6 0 16-9,9-8,8-5,5-4,4-7,7-6 2728.21723992
16 6 1 16-15,15-12,12-13,13-1,1-0,0-3,3-6 2745.98894736
16 6 2 16-17,17-10,10-11,11-12,12-13,13-1,1-0,0-3,3-6 3385.80532814
16 6 3 16-15,15-12,12-13,13-1,1-25,25-14,14-26,26-19,19-2,2-6 4627.92193698
16 6 4 16-15,15-12,12-13,13-1,1-25,25-24,24-23,23-20,20-21,21-22,22-18,18-27,27-19,19-2,2-6 8154.0564774
16 6 5 16-17,17-10,10-11,11-12,12-13,13-1,1-25,25-14,14-26,26-19,19-2,2-6 5267.73831776
6 9 0 6-7,7-4,4-5,5-8,8-9 2353.19105287
6 9 1 6-3,3-0,0-1,1-13,13-12,12-15,15-16,16-9 3121.01513441
6 9 2 6-3,3-0,0-1,1-13,13-12,12-11,11-10,10-17,17-16,16-9 3760.83151519
6 9 3 6-2,2-19,19-26,26-14,14-25,25-1,1-13,13-12,12-15,15-16,16-9 5002.94812403
6 9 4 6-2,2-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-13,13-12,12-15,15-16,16-9 8529.08266444
6 9 5 6-2,2-19,19-26,26-14,14-25,25-1,1-13,13-12,12-11,11-10,10-17,17-16,16-9 5642.7645048
17 7 0 17-16,16-9,9-8,8-5,5-4,4-7 2515.45721471
17 7 1 17-16,16-15,15-12,12-13,13-1,1-0,0-3,3-6,6-7 3357.18574455
17 7 2 17-10,10-11,11-12,12-13,13-1,1-0,0-3,3-6,6-7 3598.56535335
17 7 3 17-10,10-11,11-12,12-13,13-1,1-25,25-14,14-26,26-19,19-2,2-6,6-7 5480.49834296
17 7 4 17-10,10-11,11-12,12-15,15-16,16-9,9-8,8-5,5-4,4-7 3738.96988266
17 7 5 17-16,16-15,15-12,12-13,13-1,1-25,25-24,24-23,23-20,20-21,21-22,22-18,18-27,27-19,19-2,2-6,6-7 8765.25327458
7 12 0 7-6,6-3,3-0,0-1,1-13,13-12 2666.90082898
7 12 1 7-4,4-5,5-8,8-9,9-16,16-15,15-12 2807.30535829
7 12 2 7-4,4-5,5-8,8-9,9-16,16-17,17-10,10-11,11-12 3447.12173907
7 12 3 7-6,6-2,2-19,19-26,26-14,14-25,25-1,1-13,13-12 4548.8338186
7 12 4 7-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-13,13-12 8074.96835902
18 4 0 18-27,27-19,19-2,2-6,6-7,7-4 3032.40440095
18 4 1 18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-0,0-3,3-6,6-7,7-4 6145.23527863
18 4 2 18-27,27-19,19-26,26-14,14-25,25-1,1-13,13-12,12-15,15-16,16-9,9-8,8-5,5-4 6584.18776614
18 4 3 18-22,22-21,21-20,20-23,23-24,24-25,25-1,1-13,13-12,12-11,11-10,10-17,17-16,16-9,9-8,8-5,5-4 8489.68569714
18 4 4 18-27,27-19,19-26,26-14,14-25,25-1,1-0,0-3,3-6,6-7,7-4 4879.55372841
18 4 5 18-22,22-21,21-20,20-23,23-24,24-25,25-14,14-26,26-19,19-2,2-6,6-7,7-4 6243.55853206
21 9 0 21-20,20-23,23-24,24-25,25-1,1-13,13-12,12-15,15-16,16-9 4874.69315511
21 9 1 21-20,20-23,23-24,24-25,25-1,1-13,13-12,12-11,11-10,10-17,17-16,16-9 5514.50953589
21 9 2 21-22,22-18,18-27,27-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9 6007.5805622
21 9 3 21-22,22-18,18-27,27-19,19-26,26-14,14-25,25-1,1-0,0-3,3-6,6-7,7-4,4-5,5-8,8-9 7854.72988966
21 9 4 21-22,22-18,18-27,27-19,19-2,2-6,6-3,3-0,0-1,1-13,13-12,12-15,15-16,16-9 6775.40464374
21 9 5 21-20,20-23,23-24,24-25,25-14,14-26,26-19,19-2,2-6,6-7,7-4,4-5,5-8,8-9 6395.80061885
17 25 0 17-16,16-15,15-12,12-13,13-1,1-25 2741.70805553
17 25 1 17-10,10-11,11-12,12-13,13-1,1-25 2983.08766432
17 25 2 17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-26,26-14,14-25 5012.86789336
17 25 3 17-10,10-11,11-12,12-13,13-1,1-0,0-3,3-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24,24-25 8798.15375001
17 25 4 17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-3,3-0,0-1,1-25 4914.54463993
17 25 5 17-16,16-15,15-12,12-13,13-1,1-0,0-3,3-6,6-2,2-19,19-26,26-14,14-25 5030.6396008
22 6 0 22-18,18-27,27-19,19-2,2-6 2746.07894092
22 6 1 22-18,18-27,27-19,19-26,26-14,14-25,25-1,1-0,0-3,3-6 4593.22826838
22 6 2 22-21,21-20,20-23,23-24,24-25,25-1,1-0,0-3,3-6 4852.59688096
22 6 3 22-21,21-20,20-23,23-24,24-25,25-1,1-13,13-12,12-15,15-16,16-9,9-8,8-5,5-4,4-7,7-6 8136.19477639
22 6 4 22-21,21-20,20-23,23-24,24-25,25-14,14-26,26-19,19-2,2-6 4950.92013439
22 6 5 22-18,18-27,27-19,19-26,26-14,14-25,25-1,1-13,13-12,12-11,11-10,10-17,17-16,16-9,9-8,8-5,5-4,4-7,7-6 8516.64254459
23 7 0 23-24,24-25,25-1,1-0,0-3,3-6,6-7 3472.12519281
23 7 1 23-20,20-21,21-22,22-18,18-27,27-19,19-2,2-6,6-7 4950.50745146
23 7 2 23-24,24-25,25-1,1-13,13-12,12-15,15-16,16-9,9-8,8-5,5-4,4-7 5931.76626585
23 7 3 23-24,24-25,25-14,14-26,26-19,19-2,2-6,6-7 3570.44844624
23 7 4 23-24,24-25,25-1,1-13,13-12,12-11,11-10,10-17,17-16,16-9,9-8,8-5,5-4,4-7 6571.58264663
23 7 5 23-20,20-21,21-22,22-18,18-27,27-19,19-26,26-14,14-25,25-1,1-0,0-3,3-6,6-7 6797.65677892
10 8 0 10-17,17-16,16-9,9-8 1275.12829565
10 8 1 10-11,11-12,12-15,15-16,16-9,9-8 2239.3428136
10 8 2 10-11,11-12,12-13,13-1,1-0,0-3,3-6,6-7,7-4,4-5,5-8 4838.89427241
10 8 3 10-11,11-12,12-13,13-1,1-25,25-14,14-26,26-19,19-2,2-6,6-7,7-4,4-5,5-8 6720.82726203
10 8 4 10-17,17-16,16-15,15-12,12-13,13-1,1-0,0-3,3-6,6-7,7-4,4-5,5-8 4856.81281361
10 8 5 10-11,11-12,12-13,13-1,1-25,25-24,24-23,23-20,20-21,21-22,22-18,18-27,27-19,19-2,2-6,6-7,7-4,4-5,5-8 10246.9618024
8 24 0 8-9,9-16,16-15,15-12,12-13,13-1,1-25,25-24 4085.61367514
8 24 1 8-5,5-4,4-7,7-6,6-3,3-0,0-1,1-25,25-24 4365.92859022
8 24 2 8-5,5-4,4-7,7-6,6-2,2-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24 6796.66004218
8 24 3 8-9,9-16,16-17,17-10,10-11,11-12,12-13,13-1,1-25,25-24 4725.43005591
8 24 4 8-5,5-4,4-7,7-6,6-2,2-19,19-26,26-14,14-25,25-24 4464.25184365
8 24 5 8-9,9-16,16-15,15-12,12-13,13-1,1-25,25-14,14-26,26-19,19-27,27-18,18-22,22-21,21-20,20-23,23-24 8363.49445455
11 5 0 11-10,10-17,17-16,16-9,9-8,8-5 2048.3349454
11 5 1 11-12,12-15,15-16,16-9,9-8,8-5 2384.02533533
11 5 2 11-12,12-13,13-1,1-0,0-3,3-6,6-7,7-4,4-5 4065.68762265
11 5 3 11-12,12-13,13-1,1-25,25-14,14-26,26-19,19-2,2-6,6-7,7-4,4-5 5947.62061227
11 5 4 11-12,12-13,13-1,1-25,25-24,24-23,23-20,20-21,21-22,22-18,18-27,27-19,19-2,2-6,6-7,7-4,4-5 9473.75515269
11 5 5 11-10,10-17,17-16,16-15,15-12,12-13,13-1,1-0,0-3,3-6,6-7,7-4,4-5 4712.13029188
9 21 0 9-16,16-15,15-12,12-13,13-1,1-25,25-24,24-23,23-20,20-21 4874.69315511
9 21 1 9-16,16-17,17-10,10-11,11-12,12-13,13-1,1-25,25-24,24-23,23-20,20-21 5514.50953589
9 21 2 9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-27,27-18,18-22,22-21 6007.5805622
9 21 3 9-8,8-5,5-4,4-7,7-6,6-3,3-0,0-1,1-25,25-14,14-26,26-19,19-27,27-18,18-22,22-21 7854.72988966
9 21 4 9-16,16-15,15-12,12-13,13-1,1-0,0-3,3-6,6-2,2-19,19-27,27-18,18-22,22-21 6775.40464374
9 21 5 9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-26,26-14,14-25,25-24,24-23,23-20,20-21 6395.80061885
24 27 0 24-25,25-14,14-26,26-19,19-27 2125.56502087
24 27 1 24-23,23-20,20-21,21-22,22-18,18-27 3346.04210043
24 27 2 24-25,25-1,1-0,0-3,3-6,6-2,2-19,19-27 4252.63372145
24 27 3 24-25,25-1,1-13,13-12,12-15,15-16,16-9,9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-27 7536.23161688
24 27 4 24-25,25-1,1-13,13-12,12-11,11-10,10-17,17-16,16-9,9-8,8-5,5-4,4-7,7-6,6-2,2-19,19-27 8176.04799766
14 18 0 14-26,26-19,19-27,27-18 1784.06804883
14 18 1 14-25,25-24,24-23,23-20,20-21,21-22,22-18 3687.53907247
14 18 2 14-25,25-1,1-0,0-3,3-6,6-2,2-19,19-27,27-18 4548.92622282
