s t k edges
21 18 3 21-8,8-25,25-18 3158.67153751
21 18 4 21-8,8-9,9-25,25-18 3166.63365995
21 18 5 21-2,2-19,19-20,20-18 3313.12332652
17 18 0 17-27,27-18 1394.36028515
17 18 1 17-22,22-27,27-18 1394.36028515
17 18 2 17-22,22-23,23-25,25-18 2435.35307343
17 18 3 17-16,16-13,13-25,25-18 3285.06173939
17 18 4 17-28,28-25,25-18 5931.41170824
17 18 5 17-22,22-33,33-27,27-18 1963.97254272
7 35 0 7-15,15-29,29-1,1-2,2-27,27-35 2881.08723657
7 35 1 7-17,17-27,27-35 3715.42782429
7 35 2 7-21,21-2,2-27,27-26,26-35 31721.9977237
7 35 3 7-17,17-22,22-27,27-35 3715.42782429
7 35 4 7-6,6-1,1-0,0-2,2-27,27-35 3158.38446499
7 35 5 7-30,30-31,31-1,1-2,2-27,27-35 3447.40897753
22 25 0 22-27,27-18,18-25 1757.07169128
22 25 1 22-17,17-27,27-18,18-25 1757.07169128
22 25 2 22-23,23-25 2072.6416673
22 25 3 22-13,13-25 2920.68450152
22 25 4 22-23,23-24,24-25 2888.10826997
22 25 5 22-17,17-10,10-25 3400.73673348
30 21 0 30-31,31-1,1-8,8-21 2415.0810367
30 21 1 30-31,31-1,1-2,2-21 2448.29255677
30 21 2 30-7,7-21 2580.42098192
30 21 3 30-7,7-15,15-4,4-8,8-21 2917.97798394
30 21 4 30-31,31-1,1-0,0-2,2-19,19-20,20-21 2879.62122367
30 21 5 30-7,7-15,15-28,28-8,8-21 2996.43993878
18 25 0 18-25 362.711406127
18 25 1 18-27,27-22,22-23,23-25 3467.00195245
18 25 2 18-27,27-17,17-22,22-23,23-25 3467.00195245
18 25 3 18-20,20-21,21-8,8-25 4294.06893929
18 25 4 18-27,27-13,13-25 4213.52406332
18 25 5 18-20,20-21,21-8,8-9,9-25 4302.03106173
33 23 0 33-22,22-23 1516.45281739
33 23 1 33-27,27-22,22-23 2270.57211489
33 23 2 33-22,22-17,17-16,16-23 2399.77098244
33 23 3 33-27,27-18,18-25,25-23 2882.87279876
33 23 4 33-22,22-13,13-23 2404.21666109
33 23 5 33-32,32-34,34-35,35-27,27-22,22-23 2847.50959993
23 28 0 23-25,25-28 3729.03774941
23 28 1 23-25,25-8,8-28 3830.38413852
23 28 2 23-22,22-17,17-28 3912.30422002
23 28 3 23-13,13-28 4776.19611
23 28 4 23-22,22-1,1-28 3919.70499529
23 28 5 23-25,25-9,9-28 3837.47450334
34 20 0 34-35,35-27,27-2,2-19,19-20 2344.02605763
34 20 1 34-35,35-27,27-18,18-20 2461.74711178
34 20 2 34-32,32-33,33-27,27-2,2-19,19-20 3431.91633664
34 20 3 34-32,32-33,33-22,22-27,27-2,2-21,21-20 4075.37066342
34 20 4 34-32,32-33,33-27,27-18,18-20 3549.63739079
34 20 5 34-35,35-27,27-2,2-1,1-8,8-21,21-20 3574.86820075
8 31 0 8-1,1-31 1546.80981031
8 31 1 8-28,28-1,1-31 2063.53863345
8 31 2 8-4,4-15,15-7,7-30,30-31 2622.94883475
8 31 3 8-21,21-2,2-1,1-31 2743.32170597
8 31 4 8-9,9-28,28-15,15-7,7-30,30-31 2731.56405786
8 31 5 8-21,21-20,20-19,19-2,2-0,0-1,1-31 3174.65037286
32 12 0 32-33,33-22,22-17,17-10,10-12 2363.35546885
32 12 1 32-33,33-22,22-17,17-11,11-12 2367.76724422
32 12 2 32-34,34-35,35-27,27-17,17-11,11-12 3009.38326744
32 12 3 32-33,33-27,27-10,10-12 3071.81120654
32 12 4 32-33,33-22,22-13,13-11,11-12 2505.22999513
32 12 5 32-33,33-22,22-13,13-10,10-12 2505.45383852
35 9 0 35-27,27-2,2-1,1-8,8-9 2691.99496785
35 9 1 35-27,27-2,2-21,21-8,8-9 2694.78052163
35 9 2 35-26,26-27,27-18,18-25,25-9 31394.1494864
35 9 3 35-27,27-2,2-28,28-9 3161.69694118
35 9 4 35-27,27-18,18-25,25-9 3563.35012571
35 9 5 35-27,27-2,2-0,0-1,1-28,28-9 3362.53160091
9 30 0 9-8,8-1,1-31,31-30 1848.94336185
9 30 1 9-8,8-4,4-15,15-7,7-30 2351.8403091
9 30 2 9-28,28-1,1-31,31-30 2364.80042737
9 30 3 9-28,28-15,15-7,7-30 2429.43050631
9 30 4 9-8,8-21,21-7,7-30 3177.58368266
9 30 5 9-28,28-8,8-1,1-31,31-30 2825.10303121
33 9 0 33-27,27-2,2-1,1-8,8-9 3090.71871256
33 9 1 33-22,22-1,1-8,8-9 3533.29084424
33 9 2 33-27,27-2,2-28,28-9 3560.42068589
33 9 3 33-27,27-18,18-20,20-21,21-8,8-9 3487.87441984
33 9 4 33-27,27-2,2-1,1-28,28-9 3606.57577808
33 9 5 33-22,22-27,27-2,2-21,21-8,8-9 3666.63127181
14 21 0 14-16,16-13,13-27,27-2,2-21 18265.7998474
14 21 1 14-10,10-27,27-2,2-21 18609.435976
14 21 2 14-16,16-13,13-27,27-18,18-20,20-21 18660.1700009
14 21 3 14-16,16-17,17-7,7-21 20447.0188336
14 21 4 14-10,10-17,17-27,27-2,2-21 18655.0995358
14 21 5 14-16,16-17,17-22,22-27,27-2,2-19,19-20,20-21 18639.5236904
10 29 0 10-17,17-22,22-1,1-29 3629.52821018
10 29 1 10-11,11-17,17-22,22-1,1-29 3657.97076183
10 29 2 10-13,13-28,28-15,15-29 5978.31851128
10 29 3 10-27,27-2,2-1,1-29 3714.41952415
10 29 4 10-17,17-27,27-2,2-1,1-29 3760.08308396
10 29 5 10-13,13-22,22-1,1-29 3771.62657984
34 14 0 34-35,35-27,27-13,13-16,16-14 16837.7134399
34 14 1 34-35,35-27,27-10,10-14 17181.3495685
34 14 2 34-32,32-33,33-22,22-17,17-16,16-14 17268.5591651
34 14 3 34-35,35-27,27-17,17-10,10-14 17227.0131283
34 14 4 34-32,32-33,33-22,22-13,13-16,16-14 17273.0051447
34 14 5 34-35,35-27,27-22,22-17,17-11,11-10,10-14 17255.45568
15 16 0 15-7,7-17,17-16 3760.7787242
15 16 1 15-7,7-17,17-22,22-13,13-16 3765.22470384
15 16 2 15-29,29-1,1-22,22-17,17-16 4091.84716432
15 16 3 15-28,28-13,13-16 5028.06234063
15 16 4 15-29,29-1,1-2,2-27,27-13,13-16 4125.3272944
15 16 5 15-7,7-17,17-11,11-16 4278.63175218
13 0 0 13-27,27-2,2-0 2568.15785034
13 0 1 13-22,22-27,27-2,2-0 2669.67857369
13 0 2 13-22,22-1,1-0 3574.75841612
13 0 3 13-16,16-17,17-27,27-2,2-0 2671.34440543
13 0 4 13-10,10-27,27-2,2-0 3113.61806211
13 0 5 13-11,11-10,10-27,27-2,2-0 3137.424995
11 16 0 11-16 328.49072272
11 16 1 11-13,13-16 328.490887904
11 16 2 11-10,10-13,13-16 333.12927427
11 16 3 11-17,17-16 2102.31207237
11 16 4 11-13,13-23,23-16 2072.34352164
11 16 5 11-12,12-10,10-17,17-16 2709.58038545
26 24 0 26-27,27-22,22-23,23-24 16212.1287497
26 24 1 26-27,27-18,18-25,25-24 16298.229264
26 24 2 26-35,35-27,27-22,22-23,23-24 16704.0341237
26 24 3 26-27,27-13,13-24 16771.8202365
26 24 4 26-27,27-17,17-22,22-13,13-24 16873.3409599
26 24 5 26-35,35-27,27-18,18-25,25-24 16790.134638
0 27 0 0-2,2-27 1048.1904647
0 27 1 0-1,1-2,2-27 2083.82518092
0 27 2 0-2,2-19,19-20,20-18,18-27 3257.57513682
0 27 3 0-1,1-22,22-27 3280.5166101
0 27 4 0-1,1-22,22-17,17-27 3280.5166101
0 27 5 0-2,2-21,21-20,20-18,18-27 3327.90245813
24 8 0 24-25,25-8 3486.50164156
24 8 1 24-25,25-9,9-8 3494.463764
24 8 2 24-23,23-25,25-8 4012.70181116
24 8 3 24-13,13-28,28-8 5708.99357611
24 8 4 24-23,23-22,22-1,1-8 4562.32527177
24 8 5 24-25,25-18,18-20,20-21,21-8 3714.66209979
12 27 0 12-10,10-27 2065.22504934
12 27 1 12-11,11-10,10-27 2069.63959231
12 27 2 12-10,10-17,17-27 2110.88860915
12 27 3 12-11,11-17,17-22,22-27 2115.30038453
12 27 4 12-11,11-13,13-27 2151.24241208
12 27 5 12-10,10-13,13-27 2151.46625547
27 21 0 27-2,2-21 1834.47578806
27 21 1 27-2,2-19,19-20,20-21 2111.12488741
27 21 2 27-18,18-20,20-21 2228.84594156
27 21 3 27-22,22-1,1-8,8-21 4191.68203905
27 21 4 27-17,17-7,7-21 5245.86633357
27 21 5 27-18,18-25,25-8,8-21 3889.40867118
1 26 0 1-2,2-27,27-26 15421.2570652
1 26 1 1-2,2-27,27-35,35-26 15913.1624392
1 26 2 1-22,22-27,27-26 16617.9484944
1 26 3 1-22,22-17,17-27,27-26 16617.9484944
1 26 4 1-0,0-2,2-27,27-33,33-32,32-34,34-35,35-26 17442.2269812
1 26 5 1-2,2-19,19-20,20-18,18-27,27-26 17630.6417374
25 5 0 25-8,8-4,4-5 3695.73663994
25 5 1 25-9,9-8,8-4,4-5 3703.69876238
25 5 2 25-18,18-20,20-21,21-7,7-15,15-5 4055.89006289
25 5 3 25-28,28-15,15-5 4111.11977107
25 5 4 25-18,18-27,27-2,2-1,1-29,29-15,15-5 4081.60064894
25 5 5 25-28,28-15,15-4,4-5 4111.26377183
13 26 0 13-27,27-26 15452.5564118
13 26 1 13-22,22-27,27-26 15554.0771352
13 26 2 13-27,27-35,35-26 15944.4617858
13 26 3 13-16,16-17,17-27,27-26 15555.7429669
13 26 4 13-10,10-27,27-26 15998.0166236
13 26 5 13-22,22-27,27-35,35-26 16045.9825092
28 22 0 28-17,17-22 2967.22103414
28 22 1 28-1,1-22 2974.62180942
28 22 2 28-2,2-27,27-22 3059.02159102
28 22 3 28-13,13-22 4859.07899543
28 22 4 28-8,8-1,1-22 3434.92441326
28 22 5 28-2,2-27,27-17,17-22 3059.02159102
2 1 0 2-1 596.863170943
2 1 1 2-0,0-1 751.542738485
2 1 2 2-21,21-8,8-1 2448.9934908
2 1 3 2-28,28-1 2456.47906413
2 1 4 2-27,27-22,22-1 3577.16433631
2 1 5 2-28,28-15,15-29,29-1 3741.02193249
26 2 0 26-27,27-2 14824.3938943
26 2 1 26-35,35-27,27-2 15316.2992683
26 2 2 26-27,27-18,18-20,20-19,19-2 17033.7785664
26 2 3 26-27,27-22,22-1,1-2 17214.8116654
26 2 4 26-35,35-27,27-3,3-2 41506.4149226
26 2 5 26-35,35-34,34-32,32-33,33-27,27-2 16690.6842428
14 33 0 14-16,16-17,17-22,22-33 16436.1452831
14 33 1 14-16,16-13,13-22,22-33 16440.5912627
14 33 2 14-10,10-27,27-33 17436.8259655
14 33 3 14-10,10-17,17-22,22-33 16728.3702278
14 33 4 14-10,10-13,13-22,22-33 16870.4685975
14 33 5 14-16,16-11,11-17,17-22,22-33 16953.998311
29 23 0 29-1,1-22,22-23 3442.99409926
29 23 1 29-1,1-2,2-27,27-22,22-23 3573.54897305
29 23 2 29-15,15-28,28-13,13-23 6537.44987439
29 23 3 29-1,1-22,22-17,17-16,16-23 4326.3122643
29 23 4 29-1,1-0,0-2,2-27,27-18,18-25,25-23 4340.52922446
29 23 5 29-1,1-22,22-13,13-23 4330.75794296
3 28 0 3-2,2-28 15020.8902563
3 28 1 3-2,2-1,1-28 15067.0453485
3 28 2 3-27,27-2,2-28 15960.0222771
3 28 3 3-27,27-17,17-28 17195.4680232
3 28 4 3-2,2-21,21-8,8-28 15530.1335061
3 28 5 3-2,2-0,0-1,1-8,8-9,9-28 15712.1807882
27 11 0 27-10,10-11 1763.79954809
27 11 1 27-17,17-11 1809.4603403
27 11 2 27-22,22-17,17-11 1809.4603403
27 11 3 27-13,13-11 1845.40236785
27 11 4 27-13,13-16,16-11 1851.51401405
27 11 5 27-17,17-10,10-11 1809.4631079
30 4 0 30-7,7-15,15-4 1021.68742356
30 4 1 30-7,7-15,15-5,5-4 1355.11607031
30 4 2 30-31,31-1,1-29,29-15,15-4 2241.60021298
30 4 3 30-31,31-1,1-8,8-4 3148.07122149
30 4 4 30-31,31-1,1-28,28-8,8-4 3664.80004463
30 4 5 30-7,7-6,6-1,1-29,29-15,15-4 3371.5770125
4 31 0 4-15,15-7,7-30,30-31 1308.30846216
4 31 1 4-5,5-15,15-7,7-30,30-31 1641.73710891
4 31 2 4-15,15-29,29-1,1-31 1954.97917438
4 31 3 4-8,8-1,1-31 2861.4501829
4 31 4 4-8,8-28,28-1,1-31 3378.17900604
4 31 5 4-15,15-28,28-1,1-31 2918.02110006
19 33 0 19-2,2-27,27-33 2091.73425702
19 33 1 19-2,2-27,27-22,22-33 2664.86126249
19 33 2 19-20,20-18,18-27,27-33 3224.99170636
19 33 3 19-2,2-1,1-22,22-33 3728.03273059
19 33 4 19-20,20-21,21-2,2-27,27-35,35-34,34-32,32-33 3754.53545856
19 33 5 19-20,20-18,18-27,27-17,17-22,22-33 3798.11871184
7 2 0 7-15,15-29,29-1,1-2 1726.14033565
7 2 1 7-6,6-1,1-2 1848.75799653
7 2 2 7-15,15-29,29-1,1-0,0-2 1880.81990319
7 2 3 7-21,21-2 2736.25146208
7 2 4 7-17,17-27,27-2 4344.09065955
7 2 5 7-21,21-20,20-19,19-2 3012.90056143
31 1 0 31-1 622.137427267
31 1 1 31-30,30-7,7-15,15-29,29-1 2202.73864311
31 1 2 31-30,30-7,7-6,6-1 2325.35630399
31 1 3 31-30,30-7,7-21,21-8,8-1 4373.36459135
31 1 4 31-30,30-7,7-15,15-28,28-1 3165.78056878
31 1 5 31-30,30-7,7-21,21-2,2-1 4406.57611142
5 30 0 5-15,15-7,7-30 1188.32974655
5 30 1 5-4,4-15,15-7,7-30 1188.47374732
5 30 2 5-15,15-29,29-1,1-31,31-30 2408.24253597
5 30 3 5-4,4-8,8-1,1-31,31-30 3314.85754525
5 30 4 5-15,15-28,28-1,1-31,31-30 3371.28446165
5 30 5 5-15,15-29,29-1,1-6,6-7,7-30 3538.2193355
20 26 0 20-19,19-2,2-27,27-26 15870.2257033
20 26 1 20-18,18-27,27-26 15987.9467574
20 26 2 20-19,19-2,2-27,27-35,35-26 16362.1310773
20 26 3 20-21,21-2,2-27,27-26 15940.5530246
20 26 4 20-18,18-27,27-35,35-26 16479.8521314
20 26 5 20-21,21-8,8-1,1-2,2-27,27-26 17101.0678464
3 34 0 3-27,27-35,35-34 13971.0132181
3 34 1 3-2,2-27,27-35,35-34 14815.4909335
3 34 2 3-27,27-33,33-32,32-34 15058.9034971
3 34 3 3-27,27-22,22-33,33-32,32-34 15632.0305026
3 34 4 3-2,2-19,19-20,20-18,18-27,27-35,35-34 17024.8756056
3 34 5 3-27,27-17,17-22,22-33,33-32,32-34 15632.0305026
27 33 0 27-33 661.865777534
27 33 1 27-22,22-33 1234.99278301
27 33 2 27-17,17-22,22-33 1234.99278301
27 33 3 27-35,35-34,34-32,32-33 1238.80326257
27 33 4 27-13,13-22,22-33 3049.20197466
27 33 5 27-10,10-17,17-22,22-33 3452.56381677
16 10 0 16-13,13-10 318.906614644
16 10 1 16-11,11-10 342.713382346
16 10 2 16-13,13-11,11-10 342.71354753
16 10 3 16-17,17-10 2088.09218035
16 10 4 16-11,11-12,12-10 949.978927825
16 10 5 16-23,23-13,13-10 2062.75924838
6 29 0 6-7,7-15,15-29 1020.70763029
6 29 1 6-1,1-29 1360.46436
6 29 2 6-7,7-30,30-31,31-1,1-29 2539.37856456
6 29 3 6-1,1-28,28-15,15-29 3598.42902043
6 29 4 6-1,1-8,8-4,4-15,15-29 3980.26966943
6 29 5 6-7,7-15,15-28,28-2,2-1,1-29 4083.66999897
21 27 0 21-2,2-27 1834.47578806
21 27 1 21-20,20-19,19-2,2-27 2111.12488741
21 27 2 21-20,20-18,18-27 2228.84594156
21 27 3 21-8,8-1,1-22,22-27 4191.68203905
21 27 4 21-8,8-25,25-18,18-27 3889.40867118
21 27 5 21-8,8-28,28-2,2-27 3465.56434082
19 7 0 19-2,2-1,1-29,29-15,15-7 2264.20394703
19 7 1 19-2,2-1,1-6,6-7 2386.82160792
19 7 2 19-20,20-21,21-7 2474.83695004
19 7 3 19-2,2-0,0-1,1-31,31-30,30-7 2985.20525554
19 7 4 19-20,20-21,21-8,8-4,4-15,15-7 2812.39395207
19 7 5 19-2,2-21,21-7 3274.31507347
8 32 0 8-1,1-2,2-27,27-35,35-34,34-32 3307.42330499
8 32 1 8-1,1-2,2-27,27-33,33-32 3419.92657927
8 32 2 8-21,21-20,20-18,18-27,27-35,35-34,34-32 3704.57901227
8 32 3 8-1,1-22,22-33,33-32 3862.49871096
8 32 4 8-21,21-2,2-27,27-33,33-32 3422.71213305
8 32 5 8-28,28-13,13-27,27-35,35-34,34-32 6803.78001997
7 24 0 7-17,17-22,22-23,23-24 4404.57921197
7 24 1 7-15,15-29,29-1,1-22,22-23,23-24 4766.93005344
7 24 2 7-21,21-20,20-18,18-25,25-24 4926.59245411
7 24 3 7-15,15-28,28-25,25-24 5013.10456363
7 24 4 7-17,17-22,22-13,13-24 5065.79142217
7 24 5 7-21,21-8,8-25,25-24 5861.73237147
22 16 0 22-17,17-16 956.474883557
22 16 1 22-13,13-16 960.920863192
22 16 2 22-17,17-10,10-13,13-16 1450.52391143
22 16 3 22-23,23-16 1817.00965323
22 16 4 22-13,13-11,11-16 1611.79066244
22 16 5 22-17,17-11,11-16 1474.32791153
20 0 0 20-19,19-2,2-0 1202.21740559
20 0 1 20-21,21-2,2-0 1272.5447269
20 0 2 20-19,19-2,2-1,1-0 2237.85212181
20 0 3 20-21,21-8,8-1,1-0 2274.96792304
20 0 4 20-18,18-27,27-2,2-0 3103.54819593
20 0 5 20-21,21-7,7-15,15-29,29-1,1-0 3691.50305903
18 16 0 18-27,27-13,13-16 2253.76042499
18 16 1 18-25,25-13,13-16 2328.58685584
18 16 2 18-27,27-17,17-16 2350.83516871
18 16 3 18-25,25-23,23-16 2362.19635492
18 16 4 18-27,27-10,10-11,11-16 2823.02740447
18 16 5 18-27,27-22,22-17,17-16 2350.83516871
16 32 0 16-17,17-22,22-33,33-32 1872.56489474
16 32 1 16-13,13-22,22-33,33-32 1877.01087438
16 32 2 16-13,13-27,27-35,35-34,34-32 2417.10617424
16 32 3 16-17,17-27,27-35,35-34,34-32 2514.18091795
16 32 4 16-11,11-17,17-22,22-33,33-32 2390.41792272
16 32 5 16-13,13-27,27-33,33-32 2529.60944853
21 5 0 21-8,8-4,4-5 2063.07688414
21 5 1 21-7,7-15,15-5 2195.06984886
21 5 2 21-7,7-15,15-4,4-5 2195.21384962
21 5 3 21-2,2-1,1-29,29-15,15-5 3039.01816102
21 5 4 21-8,8-28,28-15,15-5 2579.80640438
21 5 5 21-8,8-9,9-28,28-15,15-5 2609.95967266
8 6 0 8-1,1-6 1808.96214638
8 6 1 8-4,4-15,15-7,7-6 1917.09241859
8 6 2 8-28,28-15,15-7,7-6 1995.55437343
8 6 3 8-9,9-28,28-1,1-6 2355.8442378
8 6 4 8-21,21-7,7-6 2742.83579215
8 6 5 8-21,21-2,2-1,1-6 3005.47404204
32 3 0 32-34,34-35,35-27,27-3 14458.7067205
32 3 1 32-33,33-27,27-3 14571.2099947
32 3 2 32-34,34-35,35-27,27-2,2-3 15303.1844359
32 3 3 32-33,33-22,22-1,1-2,2-3 17051.9861837
32 3 4 32-33,33-22,22-27,27-3 15144.3370002
32 3 5 32-33,33-27,27-2,2-3 15415.6877102
22 10 0 22-17,17-10 1131.61729679
22 10 1 22-17,17-11,11-10 1160.05984844
22 10 2 22-13,13-10 1273.71566646
22 10 3 22-13,13-11,11-12,12-10 1904.78814482
22 10 4 22-17,17-16,16-13,13-10 1275.3814982
22 10 5 22-13,13-11,11-10 1297.52259934
35 14 0 35-27,27-13,13-16,16-14 16694.4660921
35 14 1 35-27,27-10,10-14 17038.1022208
35 14 2 35-26,26-27,27-17,17-16,16-14 44622.3401966
35 14 3 35-27,27-22,22-17,17-10,10-14 17083.7657806
35 14 4 35-27,27-17,17-11,11-10,10-14 17112.2083323
35 14 5 35-27,27-22,22-13,13-16,16-14 16795.9868155
9 7 0 9-8,8-4,4-15,15-7 1564.99986929
9 7 1 9-28,28-15,15-7 1642.59006651
9 7 2 9-8,8-1,1-6,6-7 2192.07972157
9 7 3 9-28,28-17,17-7 6259.04014293
9 7 4 9-8,8-21,21-7 2390.74324285
9 7 5 9-28,28-1,1-29,29-15,15-7 2585.31912621
33 2 0 33-27,27-2 1553.67064563
33 2 1 33-22,22-27,27-2 2126.7976511
33 2 2 33-22,22-1,1-2 3189.9691192
33 2 3 33-27,27-18,18-20,20-19,19-2 3763.05531775
33 2 4 33-32,32-34,34-35,35-27,27-2 2130.60813067
33 2 5 33-22,22-1,1-0,0-2 3344.64868674
14 28 0 14-16,16-13,13-28 18812.5707116
14 28 1 14-16,16-13,13-27,27-2,2-28 18826.7224988
14 28 2 14-10,10-17,17-28 19124.2216304
14 28 3 14-16,16-17,17-22,22-1,1-28 18839.397461
14 28 4 14-16,16-17,17-28 18831.9966857
14 28 5 14-16,16-13,13-22,22-1,1-28 18843.8434406
29 32 0 29-1,1-2,2-27,27-35,35-34,34-32 2858.9255186
29 32 1 29-1,1-22,22-33,33-32 3414.00092457
29 32 2 29-15,15-7,7-6,6-1,1-2,2-27,27-35,35-34,34-32 4287.74831558
29 32 3 29-1,1-22,22-27,27-33,33-32 4168.12022207
29 32 4 29-15,15-7,7-17,17-22,22-33,33-32 4357.8552192
29 32 5 29-15,15-28,28-13,13-27,27-35,35-34,34-32 8076.51807087
10 4 0 10-11,11-17,17-7,7-15,15-4 4183.56947217
10 4 1 10-17,17-22,22-1,1-29,29-15,15-4 4486.19536064
10 4 2 10-17,17-7,7-15,15-5,5-4 4488.55556726
10 4 3 10-25,25-8,8-4 5798.06975288
10 4 4 10-27,27-2,2-1,1-29,29-15,15-4 4571.08667461
10 4 5 10-13,13-16,16-17,17-7,7-15,15-4 4298.89112193
34 9 0 34-35,35-27,27-2,2-1,1-8,8-9 2835.24231557
34 9 1 34-35,35-27,27-2,2-21,21-8,8-9 2838.02786935
34 9 2 34-32,32-33,33-22,22-13,13-28,28-9 6766.01897779
34 9 3 34-35,35-27,27-18,18-25,25-9 3706.59747343
34 9 4 34-35,35-27,27-2,2-28,28-9 3304.9442889
34 9 5 34-35,35-27,27-18,18-20,20-21,21-8,8-9 3232.39802285
15 25 0 15-7,7-21,21-20,20-18,18-25 3670.04195681
15 25 1 15-29,29-1,1-2,2-27,27-18,18-25 3695.75254286
15 25 2 15-28,28-25 3725.27166499
15 25 3 15-4,4-8,8-25 3748.15609927
15 25 4 15-28,28-9,9-25 3833.70841892
15 25 5 15-5,5-4,4-8,8-25 4081.58474602
11 9 0 11-17,17-22,22-1,1-8,8-9 4107.75840153
11 9 1 11-10,10-17,17-22,22-1,1-8,8-9 4107.76116914
11 9 2 11-17,17-28,28-9 4616.21469177
11 9 3 11-10,10-25,25-9 4490.1016494
11 9 4 11-10,10-27,27-2,2-21,21-8,8-9 4195.43803689
11 9 5 11-13,13-22,22-1,1-8,8-9 4245.22115244
35 20 0 35-27,27-2,2-19,19-20 2200.77870991
35 20 1 35-27,27-18,18-20 2318.49976406
35 20 2 35-34,34-32,32-33,33-27,27-2,2-19,19-20 3575.16368436
35 20 3 35-27,27-2,2-21,21-20 2271.10603122
35 20 4 35-34,34-32,32-33,33-27,27-18,18-20 3692.88473851
35 20 5 35-27,27-2,2-1,1-8,8-21,21-20 3431.62085303
0 18 0 0-2,2-27,27-18 1778.92759836
0 18 1 0-2,2-19,19-20,20-18 2526.83800316
0 18 2 0-1,1-2,2-27,27-18 2814.56231458
0 18 3 0-1,1-8,8-25,25-18 4096.85087464
0 18 4 0-2,2-21,21-20,20-18 2597.16532447
0 18 5 0-1,1-22,22-27,27-18 4011.25374377
24 15 0 24-23,23-22,22-17,17-7,7-15 4420.22041264
24 15 1 24-23,23-22,22-1,1-29,29-15 4751.28885276
24 15 2 24-25,25-18,18-20,20-21,21-7,7-15 4942.23365478
24 15 3 24-13,13-28,28-15 6344.27025964
24 15 4 24-25,25-8,8-4,4-15 5020.34779724
24 15 5 24-25,25-28,28-15 4997.46336296
14 6 0 14-16,16-17,17-22,22-1,1-6 18770.8017316
14 6 1 14-16,16-17,17-7,7-6 19021.0433537
14 6 2 14-10,10-17,17-22,22-1,1-6 19063.0266764
14 6 3 14-16,16-13,13-27,27-2,2-1,1-6 18804.2818617
14 6 4 14-16,16-13,13-22,22-17,17-7,7-6 19025.4893334
14 6 5 14-16,16-17,17-27,27-2,2-0,0-1,1-6 19056.0361729
12 18 0 12-10,10-27,27-18 2795.962183
12 18 1 12-11,11-10,10-27,27-18 2800.37672598
12 18 2 12-10,10-25,25-18 2947.4790037
12 18 3 12-11,11-17,17-27,27-18 2846.03751819
12 18 4 12-10,10-17,17-22,22-27,27-18 2841.62574282
12 18 5 12-11,11-13,13-27,27-18 2881.97954575
1 19 0 1-2,2-19 1134.92678233
1 19 1 1-0,0-2,2-19 1289.60634987
1 19 2 1-8,8-21,21-20,20-19 2187.57897876
1 19 3 1-28,28-2,2-19 2994.54267552
1 19 4 1-29,29-15,15-7,7-21,21-20,20-19 3604.11411474
1 19 5 1-2,2-21,21-20,20-19 2220.79049884
25 14 0 25-13,13-16,16-14 16874.1762177
25 14 1 25-23,23-16,16-14 16907.7857168
25 14 2 25-10,10-14 17294.5027362
25 14 3 25-13,13-10,10-14 17304.0535525
25 14 4 25-23,23-13,13-11,11-10,10-14 17367.5814948
25 14 5 25-24,24-13,13-16,16-14 17502.8121963
15 7 0 15-7 15.6412006724
15 7 1 15-29,29-1,1-6,6-7 2365.53078962
15 7 2 15-29,29-1,1-31,31-30,30-7 2809.2348697
15 7 3 15-4,4-8,8-21,21-7 3909.07688558
15 7 4 15-28,28-17,17-7 6879.67607114
15 7 5 15-28,28-1,1-6,6-7 3328.57271529
13 19 0 13-27,27-2,2-19 2949.83586512
13 19 1 13-22,22-27,27-2,2-19 3051.35658847
13 19 2 13-25,25-18,18-20,20-19 4157.91974531
13 19 3 13-16,16-17,17-27,27-2,2-19 3053.02242022
13 19 4 13-10,10-27,27-2,2-19 3495.2960769
13 19 5 13-11,11-10,10-27,27-2,2-19 3519.10300978
2 24 0 2-27,27-22,22-23,23-24 3171.34459158
2 24 1 2-27,27-17,17-22,22-23,23-24 3171.34459158
2 24 2 2-19,19-20,20-18,18-25,25-24 4005.35551065
2 24 3 2-28,28-25,25-24 5377.26453739
2 24 4 2-27,27-13,13-24 3731.03607843
2 24 5 2-27,27-22,22-13,13-24 3832.55680178
26 13 0 26-27,27-13 15452.5564118
26 13 1 26-27,27-22,22-13 15554.0771352
26 13 2 26-35,35-27,27-13 15944.4617858
26 13 3 26-27,27-17,17-16,16-13 15555.7429669
26 13 4 26-27,27-10,10-13 15998.0166236
26 13 5 26-35,35-27,27-22,22-13 16045.9825092
0 8 0 0-1,1-8 1519.82952492
0 8 1 0-2,2-1,1-8 1677.92115058
0 8 2 0-2,2-21,21-8 1680.70670436
0 8 3 0-1,1-28,28-8 2036.55834806
0 8 4 0-2,2-28,28-9,9-8 2178.64814981
0 8 5 0-1,1-29,29-15,15-4,4-8 3242.63926159
29 16 0 29-1,1-22,22-17,17-16 3454.38579694
29 16 1 29-1,1-22,22-13,13-16 3458.83177658
29 16 2 29-15,15-7,7-17,17-16 4398.24009158
29 16 3 29-1,1-2,2-27,27-13,13-16 3487.86592702
29 16 4 29-1,1-22,22-23,23-16 4314.92056662
29 16 5 29-1,1-0,0-2,2-27,27-17,17-16 3739.62023828
3 5 0 3-2,2-1,1-29,29-15,15-5 15613.6439259
3 5 1 3-2,2-1,1-29,29-15,15-4,4-5 15613.7879267
