s t k edges
20 4 5 20-3,3-13,13-17,17-15,15-16,16-7,7-4 5249.03313426
18 20 0 18-20 852.762424581
18 20 1 18-10,10-11,11-2,2-17,17-13,13-3,3-20 2199.16552104
18 20 2 18-12,12-20 2471.51740725
18 20 3 18-19,19-17,17-21,21-20 3946.52343947
18 20 4 18-19,19-17,17-0,0-1,1-16,16-4,4-21,21-20 7468.96496303
18 20 5 18-10,10-11,11-2,2-17,17-21,21-3,3-20 3688.94069327
8 2 0 8-15,15-17,17-2 3712.68205527
8 2 1 8-15,15-16,16-1,1-0,0-17,17-2 4065.2920076
8 2 2 8-5,5-16,16-4,4-21,21-20,20-18,18-10,10-11,11-2 12325.1304964
8 2 3 8-15,15-6,6-14,14-17,17-2 4704.84692332
8 2 4 8-15,15-17,17-19,19-18,18-10,10-11,11-2 5741.32429082
8 2 5 8-15,15-16,16-7,7-4,4-21,21-17,17-2 4622.36295103
9 3 0 9-5,5-16,16-4,4-21,21-3 17419.5732753
9 3 1 9-5,5-16,16-1,1-0,0-17,17-13,13-3 18041.5586794
9 3 2 9-8,8-15,15-16,16-4,4-21,21-3 18393.2897905
9 3 3 9-8,8-15,15-17,17-13,13-3 18662.6652422
9 3 4 9-5,5-16,16-7,7-4,4-21,21-20,20-3 18018.5414134
9 3 5 9-5,5-8,8-15,15-17,17-13,13-3 18674.3583519
11 21 0 11-2,2-17,17-21 1825.26709015
11 21 1 11-2,2-17,17-13,13-3,3-21 2319.65612314
11 21 2 11-10,10-18,18-20,20-21 2536.97217977
11 21 3 11-10,10-18,18-19,19-17,17-21 3312.96048778
11 21 4 11-2,2-17,17-0,0-1,1-16,16-4,4-21 5347.70861371
11 21 5 11-10,10-18,18-12,12-20,20-21 4155.72716243
14 2 0 14-17,17-2 3051.98744551
14 2 1 14-6,6-15,15-17,17-2 4380.15164664
14 2 2 14-17,17-19,19-18,18-10,10-11,11-2 5080.62968106
14 2 3 14-6,6-15,15-16,16-1,1-0,0-17,17-2 4732.76159897
14 2 4 14-17,17-13,13-3,3-20,20-18,18-10,10-11,11-2 5577.26578005
14 2 5 14-6,6-15,15-16,16-4,4-21,21-17,17-2 5203.93675396
3 1 0 3-13,13-17,17-0,0-1 3242.73859393
3 1 1 3-21,21-4,4-16,16-1 3357.0276939
3 1 2 3-21,21-4,4-7,7-16,16-1 3442.92348234
3 1 3 3-20,20-18,18-10,10-11,11-2,2-17,17-0,0-1 4707.1169475
3 1 4 3-13,13-17,17-15,15-16,16-1 4610.74556348
3 1 5 3-20,20-21,21-17,17-0,0-1 5245.58611576
16 13 0 16-1,1-0,0-17,17-13 3219.80503393
16 13 1 16-4,4-21,21-3,3-13 3379.96125391
16 13 2 16-7,7-4,4-21,21-3,3-13 3465.85704234
16 13 3 16-15,15-17,17-13 3851.53749942
16 13 4 16-15,15-6,6-14,14-17,17-13 4843.70236747
16 13 5 16-4,4-21,21-20,20-3,3-13 3893.03360351
6 16 0 6-15,15-16 559.124177089
6 16 1 6-15,15-17,17-0,0-1,1-16 5840.71632462
6 16 2 6-14,14-17,17-0,0-1,1-16 6698.97525631
6 16 3 6-14,14-17,17-21,21-4,4-16 7170.1504113
6 16 4 6-15,15-8,8-5,5-16 8080.52346981
6 16 5 6-15,15-17,17-13,13-3,3-21,21-4,4-7,7-16 6892.17630103
19 8 0 19-17,17-15,15-8 4595.19443854
19 8 1 19-18,18-10,10-11,11-2,2-17,17-15,15-8 4858.81190755
19 8 2 19-18,18-20,20-21,21-4,4-16,16-5,5-8 11879.6647073
19 8 3 19-17,17-0,0-1,1-16,16-15,15-8 4947.80439087
19 8 4 19-17,17-14,14-6,6-15,15-8 5587.35930659
19 8 5 19-17,17-21,21-4,4-7,7-16,16-15,15-8 5504.8753343
17 8 0 17-15,15-8 3449.35724973
17 8 1 17-0,0-1,1-16,16-15,15-8 3801.96720206
17 8 2 17-0,0-1,1-16,16-5,5-8 10337.9766083
17 8 3 17-14,14-6,6-15,15-8 4441.52211778
17 8 4 17-21,21-4,4-16,16-15,15-8 4273.14235705
17 8 5 17-13,13-3,3-21,21-4,4-7,7-16,16-15,15-8 4853.42717847
7 21 0 7-4,4-21 1903.05786002
7 21 1 7-16,16-4,4-21 2176.45460696
7 21 2 7-16,16-1,1-0,0-17,17-21 4288.21518327
7 21 3 7-16,16-15,15-17,17-13,13-3,3-21 5414.33668174
7 21 4 7-4,4-16,16-15,15-17,17-21 5795.07277305
7 21 5 7-16,16-1,1-0,0-17,17-2,2-11,11-10,10-18,18-20,20-21 6067.51872189
20 3 0 20-3 346.268098764
20 3 1 20-21,21-3 2150.96845604
20 3 2 20-18,18-10,10-11,11-2,2-17,17-13,13-3 2705.65984686
20 3 3 20-12,12-18,18-19,19-17,17-21,21-3 6251.23659589
20 3 4 20-21,21-4,4-16,16-1,1-0,0-17,17-13,13-3 6766.57053867
20 3 5 20-18,18-19,19-17,17-21,21-3 4632.48161322
18 15 0 18-10,10-11,11-2,2-17,17-15 4015.78493276
18 15 1 18-10,10-11,11-2,2-17,17-0,0-1,1-16,16-15 4368.39488509
18 15 2 18-19,19-17,17-15 4452.8315269
18 15 3 18-20,20-21,21-4,4-16,16-15 4500.62832621
18 15 4 18-20,20-3,3-13,13-17,17-15 4949.46762588
18 15 5 18-20,20-21,21-4,4-7,7-16,16-15 4586.52411464
21 2 0 21-17,17-2 1554.79267119
21 2 1 21-3,3-13,13-17,17-2 2049.18170417
21 2 2 21-20,20-18,18-10,10-11,11-2 2807.44659873
21 2 3 21-4,4-16,16-1,1-0,0-17,17-2 5077.23419475
21 2 4 21-17,17-19,19-18,18-10,10-11,11-2 3583.43490674
21 2 5 21-20,20-3,3-13,13-17,17-2 2562.25405377
8 9 0 8-9 14419.5331965
8 9 1 8-5,5-9 14431.2263061
8 9 2 8-15,15-16,16-5,5-9 15415.5489856
8 9 3 8-15,15-17,17-0,0-1,1-16,16-5,5-9 20697.1411331
8 9 4 8-15,15-6,6-14,14-17,17-21,21-4,4-16,16-5,5-9 22160.4811562
8 9 5 8-15,15-17,17-13,13-3,3-21,21-4,4-7,7-16,16-5,5-9 21748.6011095
9 4 0 9-5,5-16,16-4 15004.9437691
9 4 1 9-5,5-16,16-7,7-4 15090.8395575
9 4 2 9-8,8-15,15-16,16-4 15978.6602842
9 4 3 9-8,8-15,15-17,17-21,21-4 20582.9057155
9 4 4 9-5,5-16,16-1,1-0,0-17,17-13,13-3,3-21,21-4 20456.1881857
9 4 5 9-8,8-15,15-16,16-7,7-4 16064.5560726
10 3 0 10-18,18-20,20-3 1463.82205266
10 3 1 10-11,11-2,2-17,17-13,13-3 1588.10589296
10 3 2 10-18,18-19,19-17,17-13,13-3 2554.73554573
10 3 3 10-18,18-12,12-20,20-21,21-3 4887.27739261
10 3 4 10-11,11-2,2-17,17-21,21-3 3077.88106519
10 3 5 10-18,18-12,12-20,20-3 3082.57703533
11 10 0 11-10 260.531872427
11 10 1 11-2,2-17,17-19,19-18,18-10 2294.75997421
11 10 2 11-2,2-17,17-13,13-3,3-20,20-18,18-10 2791.39607319
11 10 3 11-2,2-17,17-21,21-20,20-12,12-18,18-10 5720.46238016
11 10 4 11-2,2-17,17-0,0-1,1-16,16-4,4-21,21-20,20-18,18-10 7624.14892105
11 10 5 11-2,2-17,17-21,21-3,3-20,20-18,18-10 4281.17124542
0 21 0 0-17,17-21 2766.84976511
0 21 1 0-17,17-13,13-3,3-21 3261.23879809
0 21 2 0-1,1-16,16-4,4-21 3338.52748975
0 21 3 0-17,17-2,2-11,11-10,10-18,18-20,20-21 4546.15330373
0 21 4 0-1,1-16,16-7,7-4,4-21 3424.42327818
0 21 5 0-17,17-19,19-18,18-12,12-20,20-21 6601.95488053
14 5 0 14-6,6-15,15-16,16-5 5412.50178637
14 5 1 14-6,6-15,15-8,8-5 5413.56899335
14 5 2 14-17,17-0,0-1,1-16,16-5 9365.92973277
14 5 3 14-17,17-21,21-4,4-16,16-5 9837.10488777
14 5 4 14-17,17-15,15-8,8-5 9998.72940524
14 5 5 14-17,17-13,13-3,3-21,21-4,4-7,7-16,16-5 10417.3897092
12 13 0 12-20,20-3,3-13 1711.8651535
12 13 1 12-18,18-10,10-11,11-2,2-17,17-13 2958.81777479
12 13 2 12-18,18-20,20-3,3-13 3087.09249991
12 13 3 12-20,20-21,21-17,17-13 3827.5844458
12 13 4 12-18,18-19,19-17,17-13 3395.86436892
12 13 5 12-20,20-21,21-3,3-13 3516.56551078
1 16 0 1-16 368.137252026
1 16 1 1-0,0-17,17-21,21-4,4-16 5737.24000283
1 16 2 1-0,0-17,17-21,21-4,4-7,7-16 5823.13579126
1 16 3 1-0,0-17,17-15,15-16 5897.79731333
1 16 4 1-0,0-17,17-14,14-6,6-15,15-16 6889.96218137
1 16 5 1-0,0-17,17-13,13-3,3-21,21-4,4-16 6231.62903581
15 0 0 15-16,16-1,1-0 1833.89035938
15 0 1 15-17,17-0 4432.04420597
15 0 2 15-16,16-4,4-21,21-17,17-0 5255.82931329
15 0 3 15-6,6-14,14-17,17-0 5424.20907401
15 0 4 15-16,16-7,7-4,4-21,21-3,3-13,13-17,17-0 5836.11413471
15 0 5 15-16,16-4,4-21,21-20,20-18,18-10,10-11,11-2,2-17,17-0 7035.13285191
13 16 0 13-17,17-0,0-1,1-16 3219.80503393
13 16 1 13-3,3-21,21-4,4-16 3379.96125391
13 16 2 13-3,3-21,21-4,4-7,7-16 3465.85704234
13 16 3 13-17,17-15,15-16 3851.53749942
13 16 4 13-17,17-14,14-6,6-15,15-16 4843.70236747
13 16 5 13-3,3-20,20-21,21-4,4-16 3893.03360351
0 11 0 0-17,17-2,2-11 2009.18112396
0 11 1 0-17,17-19,19-18,18-10,10-11 3496.87452158
0 11 2 0-1,1-16,16-4,4-21,21-17,17-2,2-11 5163.7945799
0 11 3 0-17,17-13,13-3,3-20,20-18,18-10,10-11 3993.51062057
0 11 4 0-1,1-16,16-15,15-17,17-2,2-11 5324.3518904
0 11 5 0-17,17-21,21-20,20-18,18-10,10-11 5303.82194487
3 6 0 3-21,21-4,4-16,16-15,15-6 3548.01461897
3 6 1 3-21,21-4,4-7,7-16,16-15,15-6 3633.9104074
3 6 2 3-13,13-17,17-14,14-6 4675.64900241
3 6 3 3-20,20-18,18-10,10-11,11-2,2-17,17-15,15-6 5281.76842429
3 6 4 3-21,21-17,17-14,14-6 6165.42417463
3 6 5 3-13,13-17,17-15,15-6 3817.39007072
1 10 0 1-0,0-17,17-2,2-11,11-10 3243.29489484
1 10 1 1-0,0-17,17-19,19-18,18-10 4209.92454761
1 10 2 1-16,16-4,4-21,21-17,17-2,2-11,11-10 4450.74455388
1 10 3 1-16,16-7,7-4,4-21,21-20,20-18,18-10 4727.28168707
1 10 4 1-16,16-15,15-17,17-19,19-18,18-10 5577.93151715
1 10 5 1-0,0-17,17-13,13-3,3-20,20-18,18-10 4706.56064659
4 1 0 4-16,16-1 942.398187639
4 1 1 4-7,7-16,16-1 1028.29397607
4 1 2 4-21,21-17,17-0,0-1 5162.97906722
4 1 3 4-21,21-3,3-13,13-17,17-0,0-1 5657.3681002
4 1 4 4-16,16-15,15-17,17-0,0-1 6472.05824894
4 1 5 4-21,21-20,20-18,18-10,10-11,11-2,2-17,17-0,0-1 6942.28260584
5 4 0 5-16,16-4 4334.42697848
5 4 1 5-16,16-7,7-4 4420.32276692
5 4 2 5-8,8-15,15-16,16-4 5319.83660328
5 4 3 5-16,16-1,1-0,0-17,17-21,21-4 9291.28236211
5 4 4 5-8,8-15,15-17,17-13,13-3,3-21,21-4 10418.4710676
5 4 5 5-8,8-15,15-16,16-7,7-4 5405.73239172
16 4 0 16-4 574.260935613
16 4 1 16-7,7-4 660.156724048
16 4 2 16-1,1-0,0-17,17-21,21-4 5531.11631924
16 4 3 16-15,15-17,17-13,13-3,3-21,21-4 6657.23781772
16 4 4 16-15,15-6,6-14,14-17,17-21,21-4 7155.01365278
16 4 5 16-1,1-0,0-17,17-2,2-11,11-10,10-18,18-20,20-21,21-4 7310.41985786
6 11 0 6-15,15-17,17-2,2-11 3557.4144992
6 11 1 6-14,14-17,17-2,2-11 4415.67343088
6 11 2 6-15,15-17,17-19,19-18,18-10,10-11 5045.10789682
6 11 3 6-15,15-16,16-4,4-21,21-20,20-18,18-10,10-11 5092.90469613
6 11 4 6-15,15-16,16-1,1-0,0-17,17-2,2-11 3910.02445152
6 11 5 6-15,15-16,16-7,7-4,4-21,21-3,3-20,20-18,18-10,10-11 5358.26433249
19 17 0 19-17 1145.83718881
19 17 1 19-18,18-10,10-11,11-2,2-17 1409.45465782
19 17 2 19-18,18-20,20-3,3-13,13-17 2343.13735094
19 17 3 19-18,18-12,12-20,20-21,21-17 5272.20365791
19 17 4 19-18,18-20,20-21,21-4,4-16,16-1,1-0,0-17 7175.8901988
19 17 5 19-18,18-20,20-3,3-21,21-17 3832.91252317
17 1 0 17-0,0-1 2448.9637979
17 1 1 17-21,21-4,4-16,16-1 3656.41345695
17 1 2 17-21,21-4,4-7,7-16,16-1 3742.30924539
17 1 3 17-15,15-16,16-1 3816.97076745
17 1 4 17-14,14-6,6-15,15-16,16-1 4809.13563549
17 1 5 17-13,13-3,3-21,21-4,4-16,16-1 4150.80248993
7 18 0 7-4,4-21,21-20,20-18 3914.70663805
7 18 1 7-16,16-1,1-0,0-17,17-2,2-11,11-10,10-18 4055.86994386
7 18 2 7-4,4-21,21-3,3-20,20-18 4094.17048597
7 18 3 7-16,16-15,15-17,17-19,19-18 5124.64900349
7 18 4 7-4,4-21,21-17,17-19,19-18 4690.69494606
7 18 5 7-16,16-4,4-21,21-20,20-18 4188.10338498
20 10 0 20-18,18-10 1117.5539539
20 10 1 20-3,3-13,13-17,17-2,2-11,11-10 1934.37399172
20 10 2 20-12,12-18,18-10 2736.30893657
20 10 3 20-21,21-17,17-19,19-18,18-10 4211.31496879
20 10 4 20-21,21-4,4-16,16-1,1-0,0-17,17-2,2-11,11-10 6767.12683958
20 10 5 20-3,3-21,21-17,17-19,19-18,18-10 4390.77881672
18 6 0 18-10,10-11,11-2,2-17,17-15,15-6 4082.73790094
18 6 1 18-19,19-17,17-15,15-6 4519.78449508
18 6 2 18-10,10-11,11-2,2-17,17-14,14-6 4940.99683263
18 6 3 18-20,20-21,21-4,4-16,16-15,15-6 4567.58129438
18 6 4 18-19,19-17,17-14,14-6 5378.04342676
18 6 5 18-20,20-3,3-13,13-17,17-0,0-1,1-16,16-15,15-6 5369.03054639
21 11 0 21-17,17-2,2-11 1825.26709015
21 11 1 21-3,3-13,13-17,17-2,2-11 2319.65612314
21 11 2 21-20,20-18,18-10,10-11 2536.97217977
21 11 3 21-17,17-19,19-18,18-10,10-11 3312.96048778
21 11 4 21-4,4-16,16-1,1-0,0-17,17-2,2-11 5347.70861371
21 11 5 21-20,20-12,12-18,18-10,10-11 4155.72716243
9 13 0 9-5,5-16,16-1,1-0,0-17,17-13 17650.4878674
9 13 1 9-5,5-16,16-4,4-21,21-3,3-13 17810.6440874
9 13 2 9-8,8-15,15-17,17-13 18271.5944302
9 13 3 9-8,8-15,15-16,16-7,7-4,4-21,21-3,3-13 18870.2563909
9 13 4 9-5,5-8,8-15,15-17,17-13 18283.2875399
9 13 5 9-5,5-16,16-4,4-21,21-20,20-3,3-13 18323.716437
11 3 0 11-2,2-17,17-13,13-3 1327.57402053
11 3 1 11-10,10-18,18-20,20-3 1724.35392509
11 3 2 11-10,10-18,18-19,19-17,17-13,13-3 2815.26741815
11 3 3 11-2,2-17,17-21,21-3 2817.34919276
11 3 4 11-10,10-18,18-12,12-20,20-3 3343.10890776
11 3 5 11-2,2-17,17-21,21-20,20-3 3330.42154236
14 12 0 14-17,17-13,13-3,3-20,20-12 4903.23177747
14 12 1 14-17,17-2,2-11,11-10,10-18,18-12 5344.77643076
14 12 2 14-6,6-15,15-16,16-4,4-21,21-20,20-12 5782.55667892
14 12 3 14-17,17-19,19-18,18-12 5781.82302489
14 12 4 14-6,6-15,15-17,17-21,21-20,20-12 7541.7073029
14 12 5 14-17,17-19,19-18,18-20,20-12 6112.12052765
12 4 0 12-20,20-21,21-4 3555.95999981
12 4 1 12-18,18-20,20-21,21-4 4931.18734622
12 4 2 12-20,20-3,3-13,13-17,17-0,0-1,1-16,16-4 5505.93112304
12 4 3 12-18,18-19,19-17,17-15,15-16,16-4 7016.25483596
12 4 4 12-18,18-10,10-11,11-2,2-17,17-21,21-4 5270.1290601
12 4 5 12-20,20-3,3-21,21-4 3735.42384774
10 20 0 10-18,18-20 1117.5539539
10 20 1 10-11,11-2,2-17,17-13,13-3,3-20 1934.37399172
10 20 2 10-18,18-12,12-20 2736.30893657
10 20 3 10-18,18-19,19-17,17-21,21-20 4211.31496879
10 20 4 10-11,11-2,2-17,17-0,0-1,1-16,16-4,4-21,21-20 6767.12683958
10 20 5 10-18,18-19,19-17,17-21,21-3,3-20 4390.77881672
15 9 0 15-8,8-9 14912.2281397
15 9 1 15-16,16-5,5-9 14922.8540424
15 9 2 15-8,8-5,5-9 14923.9212494
15 9 3 15-17,17-0,0-1,1-16,16-5,5-9 20204.4461899
15 9 4 15-6,6-14,14-17,17-21,21-4,4-16,16-5,5-9 21667.7862129
15 9 5 15-17,17-13,13-3,3-21,21-4,4-7,7-16,16-5,5-9 21255.9061663
13 9 0 13-17,17-0,0-1,1-16,16-5,5-9 17650.4878674
13 9 1 13-3,3-21,21-4,4-16,16-5,5-9 17810.6440874
13 9 2 13-17,17-15,15-8,8-9 18271.5944302
13 9 3 13-3,3-21,21-4,4-7,7-16,16-15,15-8,8-9 18870.2563909
13 9 4 13-17,17-15,15-8,8-5,5-9 18283.2875399
13 9 5 13-3,3-20,20-21,21-4,4-16,16-5,5-9 18323.716437
0 2 0 0-17,17-2 1738.706705
0 2 1 0-17,17-19,19-18,18-10,10-11,11-2 3767.34894055
0 2 2 0-1,1-16,16-4,4-21,21-17,17-2 4893.32016094
0 2 3 0-1,1-16,16-15,15-17,17-2 5053.87747144
0 2 4 0-17,17-13,13-3,3-20,20-18,18-10,10-11,11-2 4263.98503954
0 2 5 0-1,1-16,16-15,15-6,6-14,14-17,17-2 6046.04233948
3 15 0 3-21,21-4,4-16,16-15 3481.06165079
3 15 1 3-21,21-4,4-7,7-16,16-15 3566.95743922
3 15 2 3-13,13-17,17-15 3750.43710254
3 15 3 3-20,20-18,18-10,10-11,11-2,2-17,17-15 5214.81545611
3 15 4 3-13,13-17,17-14,14-6,6-15 4742.60197058
3 15 5 3-20,20-21,21-17,17-15 5753.28462437
1 3 0 1-0,0-17,17-13,13-3 3242.73859393
1 3 1 1-16,16-4,4-21,21-3 3357.0276939
1 3 2 1-16,16-7,7-4,4-21,21-3 3442.92348234
1 3 3 1-0,0-17,17-2,2-11,11-10,10-18,18-20,20-3 4707.1169475
1 3 4 1-16,16-15,15-17,17-13,13-3 4610.74556348
1 3 5 1-0,0-17,17-21,21-20,20-3 5245.58611576
4 8 0 4-16,16-15,15-8 1559.12708774
4 8 1 4-7,7-16,16-15,15-8 1645.02287618
4 8 2 4-16,16-5,5-8 8095.13649403
4 8 3 4-21,21-17,17-15,15-8 6163.37251904
4 8 4 4-21,21-3,3-13,13-17,17-14,14-6,6-15,15-8 7649.92642007
4 8 5 4-7,7-16,16-5,5-8 8181.03228246
2 8 0 2-17,17-15,15-8 3712.68205527
2 8 1 2-17,17-0,0-1,1-16,16-15,15-8 4065.2920076
2 8 2 2-11,11-10,10-18,18-20,20-21,21-4,4-16,16-5,5-8 12325.1304964
2 8 3 2-17,17-14,14-6,6-15,15-8 4704.84692332
2 8 4 2-11,11-10,10-18,18-19,19-17,17-15,15-8 5741.32429082
2 8 5 2-17,17-21,21-4,4-7,7-16,16-15,15-8 4622.36295103
5 13 0 5-16,16-1,1-0,0-17,17-13 6979.9710768
5 13 1 5-16,16-4,4-21,21-3,3-13 7140.12729678
5 13 2 5-8,8-15,15-17,17-13 7612.77074927
5 13 3 5-16,16-7,7-4,4-21,21-20,20-3,3-13 7739.09543481
5 13 4 5-16,16-15,15-6,6-14,14-17,17-13 8603.86841034
5 13 5 5-16,16-15,15-17,17-13 7611.70354229
3 21 0 3-21 992.082102604
3 21 1 3-20,20-21 1505.1544522
3 21 2 3-13,13-17,17-21 2085.24266168
3 21 3 3-20,20-18,18-10,10-11,11-2,2-17,17-21 3549.62101524
3 21 4 3-13,13-17,17-0,0-1,1-16,16-4,4-21 5607.68418523
3 21 5 3-20,20-12,12-18,18-19,19-17,17-21 5605.42259205
6 2 0 6-15,15-17,17-2 3286.94008023
6 2 1 6-14,14-17,17-2 4145.19901192
6 2 2 6-15,15-17,17-19,19-18,18-10,10-11,11-2 5315.58231578
6 2 3 6-15,15-16,16-1,1-0,0-17,17-2 3639.55003256
6 2 4 6-15,15-16,16-4,4-21,21-17,17-2 4110.72518755
6 2 5 6-15,15-16,16-7,7-4,4-21,21-20,20-18,18-10,10-11,11-2 5449.27490353
7 11 0 7-16,16-1,1-0,0-17,17-2,2-11 3530.54654212
7 11 1 7-4,4-21,21-17,17-2,2-11 3728.32495018
7 11 2 7-4,4-21,21-20,20-18,18-10,10-11 4440.03003979
7 11 3 7-16,16-15,15-17,17-2,2-11 4162.27900761
7 11 4 7-4,4-21,21-3,3-20,20-18,18-10,10-11 4619.49388772
7 11 5 7-16,16-1,1-0,0-17,17-19,19-18,18-10,10-11 5018.23993974
20 17 0 20-3,3-13,13-17 1140.04289479
20 17 1 20-18,18-10,10-11,11-2,2-17 1911.88505083
20 17 2 20-18,18-19,19-17 2348.93164496
20 17 3 20-21,21-17 2450.35421909
20 17 4 20-21,21-4,4-16,16-1,1-0,0-17 5972.79574264
20 17 5 20-3,3-21,21-17 2629.81806702
18 1 0 18-10,10-11,11-2,2-17,17-0,0-1 3508.08642415
18 1 1 18-19,19-17,17-0,0-1 3945.13301829
18 1 2 18-20,20-21,21-4,4-16,16-1 4376.59436932
18 1 3 18-20,20-3,3-21,21-4,4-7,7-16,16-1 4641.95400568
18 1 4 18-19,19-17,17-15,15-16,16-1 5313.13998783
18 1 5 18-20,20-3,3-13,13-17,17-0,0-1 4441.76911728
16 17 0 16-1,1-0,0-17 2817.10104993
16 17 1 16-4,4-21,21-17 3288.27620492
16 17 2 16-7,7-4,4-21,21-17 3374.17199336
16 17 3 16-15,15-17 3448.83351542
16 17 4 16-15,15-6,6-14,14-17 4440.99838347
16 17 5 16-4,4-21,21-3,3-13,13-17 3782.66523791
21 20 0 21-20 1158.88635344
21 20 1 21-3,3-20 1338.35020137
21 20 2 21-17,17-13,13-3,3-20 2431.51076044
21 20 3 21-4,4-16,16-1,1-0,0-17,17-2,2-11,11-10,10-18,18-20 6725.79444004
21 20 4 21-17,17-19,19-18,18-20 3640.39951061
21 20 5 21-4,4-7,7-16,16-15,15-17,17-13,13-3,3-20 6671.58053792
12 3 0 12-20,20-3 1320.79434147
12 3 1 12-18,18-20,20-3 2696.02168788
12 3 2 12-20,20-21,21-3 3125.49469875
12 3 3 12-18,18-10,10-11,11-2,2-17,17-13,13-3 3349.88858682
12 3 4 12-18,18-19,19-17,17-21,21-3 5276.71035318
12 3 5 12-20,20-21,21-17,17-13,13-3 4218.65525783
13 2 0 13-17,17-2 666.028789538
13 2 1 13-3,3-20,20-18,18-10,10-11,11-2 2385.89915608
13 2 2 13-17,17-19,19-18,18-10,10-11,11-2 2694.67102509
13 2 3 13-3,3-21,21-17,17-2 2937.94558582
13 2 4 13-3,3-20,20-21,21-17,17-2 3451.01793542
13 2 5 13-3,3-20,20-12,12-18,18-19,19-17,17-2 4968.35034397
1 4 0 1-16,16-4 942.398187639
1 4 1 1-16,16-7,7-4 1028.29397607
1 4 2 1-0,0-17,17-21,21-4 5162.97906722
1 4 3 1-0,0-17,17-13,13-3,3-21,21-4 5657.3681002
1 4 4 1-0,0-17,17-15,15-16,16-4 6472.05824894
1 4 5 1-16,16-15,15-6,6-14,14-17,17-21,21-4 7523.15090481
2 3 0 2-17,17-13,13-3 1057.09960157
2 3 1 2-11,11-10,10-18,18-20,20-3 1994.82834405
2 3 2 2-17,17-21,21-3 2546.8747738
2 3 3 2-17,17-19,19-18,18-12,12-20,20-3 4577.27953194
2 3 4 2-17,17-0,0-1,1-16,16-4,4-21,21-3 6069.31629735
2 3 5 2-11,11-10,10-18,18-20,20-21,21-3 3799.52870133
6 5 0 6-15,15-16,16-5 4319.29021996
6 5 1 6-15,15-8,8-5 4320.35742694
6 5 2 6-14,14-17,17-0,0-1,1-16,16-5 10459.1412992
6 5 3 6-15,15-17,17-21,21-4,4-16,16-5 10072.0575225
6 5 4 6-14,14-17,17-15,15-8,8-5 11091.9409717
6 5 5 6-15,15-17,17-13,13-3,3-21,21-4,4-7,7-16,16-5 10652.3423439
7 0 0 7-16,16-1,1-0 1521.36541816
7 0 1 7-4,4-16,16-1,1-0 2396.49054245
7 0 2 7-4,4-21,21-17,17-0 4669.90762513
7 0 3 7-16,16-15,15-17,17-0 5103.86168257
7 0 4 7-4,4-21,21-3,3-13,13-17,17-0 5164.29665811
7 0 5 7-16,16-15,15-6,6-14,14-17,17-0 6096.02655061
5 16 0 5-16 3760.16604287
5 16 1 5-8,8-15,15-16 4745.57566767
5 16 2 5-8,8-15,15-17,17-0,0-1,1-16 10027.1678152
5 16 3 5-8,8-15,15-6,6-14,14-17,17-21,21-4,4-16 11490.5078382
5 16 4 5-8,8-15,15-17,17-13,13-3,3-21,21-4,4-7,7-16 11078.6277916
5 16 5 5-8,8-15,15-17,17-2,2-11,11-10,10-18,18-20,20-21,21-4,4-16 12277.6465088
16 8 0 16-15,15-8 984.866152127
16 8 1 16-1,1-0,0-17,17-15,15-8 6266.45829966
16 8 2 16-5,5-8 7520.87555841
16 8 3 16-4,4-21,21-17,17-15,15-8 6737.63345465
16 8 4 16-7,7-4,4-21,21-3,3-13,13-17,17-15,15-8 7317.91827607
16 8 5 16-4,4-21,21-20,20-18,18-10,10-11,11-2,2-17,17-15,15-8 8516.93699327
19 5 0 19-17,17-0,0-1,1-16,16-5 7723.10428161
19 5 1 19-18,18-10,10-11,11-2,2-17,17-0,0-1,1-16,16-5 7986.72175062
19 5 2 19-17,17-15,15-8,8-5 8355.90395408
19 5 3 19-18,18-20,20-21,21-4,4-16,16-5 8118.95519174
19 5 4 19-17,17-21,21-4,4-7,7-16,16-5 8280.17522504
19 5 5 19-17,17-15,15-16,16-5 8354.83674711
17 21 0 17-21 1291.46786565
17 21 1 17-13,13-3,3-21 1785.85689863
17 21 2 17-13,13-3,3-20,20-21 2298.92924823
17 21 3 17-0,0-1,1-16,16-4,4-21 4813.9093892
17 21 4 17-2,2-11,11-10,10-18,18-20,20-21 3070.77140427
17 21 5 17-15,15-16,16-7,7-4,4-21 5531.53764313
20 6 0 20-21,21-4,4-16,16-15,15-6 3714.8188698
20 6 1 20-21,21-4,4-7,7-16,16-15,15-6 3800.71465824
20 6 2 20-3,3-13,13-17,17-14,14-6 5021.91710117
20 6 3 20-18,18-10,10-11,11-2,2-17,17-15,15-6 4935.50032552
20 6 4 20-18,18-19,19-17,17-15,15-6 5372.54691966
20 6 5 20-3,3-21,21-17,17-15,15-6 5653.43334171
21 7 0 21-4,4-7 1903.05786002
21 7 1 21-4,4-16,16-7 2176.45460696
21 7 2 21-17,17-0,0-1,1-16,16-7 4288.21518327
21 7 3 21-3,3-13,13-17,17-15,15-16,16-7 5414.33668174
21 7 4 21-17,17-14,14-6,6-15,15-16,16-7 5912.1125168
21 7 5 21-20,20-18,18-10,10-11,11-2,2-17,17-0,0-1,1-16,16-7 6067.51872189
8 4 0 8-15,15-16,16-4 1559.12708774
8 4 1 8-15,15-16,16-7,7-4 1645.02287618
8 4 2 8-5,5-16,16-4 8095.13649403
