s t k edges
14 18 0 14-19,19-10,10-11,11-12,12-17,17-18 490.893575047
14 18 1 14-19,19-13,13-20,20-18 1540.42774082
14 18 2 14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-19,19-10,10-11,11-12,12-17,17-18 4648.43126546
14 18 3 14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18 5777.4628712
14 18 4 14-15,15-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13,13-20,20-18 14744.5064269
14 18 5 14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-20,20-18 5085.80864156
12 6 0 12-11,11-10,10-19,19-13,13-2,2-3,3-0,0-7,7-6 2267.37313028
12 6 1 12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6 2883.58842673
12 6 2 12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6 3384.76801952
12 6 3 12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-6 6633.94823953
12 6 4 12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-28,28-27,27-26,26-25,25-6 8404.03306362
12 6 5 12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-6 8292.84120565
10 18 0 10-11,11-12,12-17,17-18 280.015074623
10 18 1 10-19,19-13,13-20,20-18 1443.94950427
10 18 2 10-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-20,20-18 5296.68714198
10 18 3 10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18 5988.34137162
10 18 4 10-19,19-14,14-15,15-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13,13-20,20-18 14955.3849273
10 18 5 10-19,19-14,14-15,15-4,4-29,29-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13,13-20,20-18 9936.11988322
25 26 0 25-26 48.5088291686
25 26 1 25-29,29-28,28-27,27-26 5696.17902718
25 26 2 25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-28,28-27,27-26 10127.304872
25 26 3 25-24,24-23,23-1,1-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-28,28-27,27-26 15574.8277726
25 26 4 25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-28,28-27,27-26 11239.1126612
25 26 5 25-24,24-23,23-1,1-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-28,28-27,27-26 14075.0833836
15 11 0 15-14,14-19,19-10,10-11 753.347382999
15 11 1 15-14,14-19,19-13,13-20,20-18,18-17,17-12,12-11 2074.41840502
15 11 2 15-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-19,19-10,10-11 4114.44060127
15 11 3 15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11 5515.00906325
15 11 4 15-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13,13-19,19-10,10-11 13773.1383866
15 11 5 15-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-20,20-18,18-17,17-12,12-11 4823.35483361
13 7 0 13-2,2-3,3-0,0-7 1326.25773994
13 7 1 13-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7 3830.29091709
13 7 2 13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7 4942.09870631
13 7 3 13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-24,24-23,23-1,1-0,0-7 10635.8879865
13 7 4 13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-6,6-7 7509.9920171
13 7 5 13-19,19-14,14-15,15-4,4-29,29-28,28-27,27-26,26-25,25-6,6-7 8849.55596119
11 27 0 11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-26,26-27 2932.4510204
11 27 1 11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27 3985.44463082
11 27 2 11-10,10-19,19-14,14-15,15-4,4-29,29-28,28-27 7302.17685952
11 27 3 11-10,10-19,19-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-28,28-27 9935.14178308
11 27 4 11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-26,26-27 7933.22314242
11 27 5 11-10,10-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-28,28-27 8371.67904986
26 17 0 26-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17 2777.73601557
26 17 1 26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17 3587.63808901
26 17 2 26-27,27-28,28-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17 7699.98340133
26 17 3 26-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13,13-20,20-18,18-17 7535.4166006
26 17 4 26-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-20,20-18,18-17 5876.52363449
26 17 5 26-27,27-28,28-29,29-4,4-15,15-14,14-19,19-13,13-20,20-18,18-17 8777.96288636
0 4 0 0-3,3-2,2-13,13-19,19-14,14-15,15-4 2129.79567475
0 4 1 0-7,7-6,6-25,25-29,29-4 3026.75298228
0 4 2 0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4 3241.60346396
0 4 3 0-1,1-23,23-24,24-25,25-26,26-27,27-28,28-29,29-4 11993.796538
0 4 4 0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4 3629.54006378
0 4 5 0-1,1-23,23-24,24-25,25-29,29-4 6974.53149388
24 1 0 24-23,23-1 2800.80977163
24 1 1 24-25,25-6,6-7,7-0,0-1 4219.93492941
24 1 2 24-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-1 6303.517397
24 1 3 24-25,25-26,26-27,27-28,28-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-1 12822.5268301
24 1 4 24-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-1 7415.32518621
24 1 5 24-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-1 7803.26178603
12 28 0 12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-28 4934.78502982
12 28 1 12-11,11-10,10-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27,27-28 5736.62116408
12 28 2 12-17,17-18,18-20,20-13,13-19,19-14,14-15,15-4,4-29,29-28 6163.15711595
12 28 3 12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-28 8183.96524983
12 28 4 12-11,11-10,10-19,19-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-26,26-27,27-28 9684.39967567
12 28 5 12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-28 6620.50251661
27 28 0 27-28 2413.74129764
27 28 1 27-26,26-25,25-29,29-28 3330.94655871
27 28 2 27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-28 7762.07240349
27 28 3 27-26,26-25,25-24,24-23,23-1,1-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-28 13209.5953041
27 28 4 27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-28 8873.8801927
27 28 5 27-26,26-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-28 11709.8509151
4 10 0 4-15,15-14,14-19,19-10 973.164883849
4 10 1 4-15,15-14,14-19,19-13,13-20,20-18,18-17,17-12,12-11,11-10 2582.72919887
4 10 2 4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-19,19-10 3606.12980741
4 10 3 4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-10 4297.78403706
4 10 4 4-29,29-28,28-27,27-26,26-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13,13-19,19-10 13264.8275927
4 10 5 4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10 4603.53733276
2 6 0 2-3,3-0,0-7,7-6 1452.96661663
2 6 1 2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-6 3703.58204041
2 6 2 2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6 4815.38982962
2 6 3 2-3,3-0,0-1,1-23,23-24,24-25,25-6 6862.21939555
2 6 4 2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-28,28-27,27-26,26-25,25-6 10222.5914735
2 6 5 2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-6 5203.32642944
5 11 0 5-4,4-15,15-14,14-19,19-10,10-11 1576.35611609
5 11 1 5-4,4-15,15-14,14-19,19-13,13-20,20-18,18-17,17-12,12-11 2897.42713811
5 11 2 5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-19,19-10,10-11 3291.43186817
5 11 3 5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11 5609.88950164
5 11 4 5-4,4-29,29-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13,13-19,19-10,10-11 8848.75378089
5 11 5 5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-20,20-18,18-17,17-12,12-11 4000.34610051
29 30 0 29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30 3100.62580551
29 30 1 29-4,4-15,15-14,14-19,19-13,13-2,2-22,22-21,21-30 3164.34414971
29 30 2 29-4,4-5,5-16,16-9,9-8,8-30 3555.66724055
29 30 3 29-28,28-27,27-26,26-25,25-24,24-23,23-1,1-0,0-3,3-2,2-22,22-21,21-30 12067.6693612
29 30 4 29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30 4276.15193892
29 30 5 29-25,25-24,24-23,23-1,1-0,0-3,3-2,2-22,22-21,21-30 7048.40431711
3 23 0 3-0,0-1,1-23 3346.65991128
3 23 1 3-0,0-7,7-6,6-25,25-24,24-23 4441.34791766
3 23 2 3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-24,24-23 5757.66725734
3 23 3 3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23 12276.6766905
3 23 4 3-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-1,1-23 8847.75322963
3 23 5 3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-24,24-23 7257.41164638
6 0 0 6-7,7-0 805.74596106
6 0 1 6-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0 4350.80269597
6 0 2 6-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0 5462.61048519
6 0 3 6-25,25-24,24-23,23-1,1-0 6214.99873998
6 0 4 6-25,25-26,26-27,27-28,28-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0 10869.8121291
6 0 5 6-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0 5850.54708501
30 29 0 30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-29 3100.62580551
30 29 1 30-21,21-22,22-2,2-13,13-19,19-14,14-15,15-4,4-29 3164.34414971
30 29 2 30-8,8-9,9-16,16-5,5-4,4-29 3555.66724055
30 29 3 30-21,21-22,22-2,2-3,3-0,0-1,1-23,23-24,24-25,25-26,26-27,27-28,28-29 12067.6693612
30 29 4 30-21,21-22,22-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29 4276.15193892
30 29 5 30-21,21-22,22-2,2-3,3-0,0-1,1-23,23-24,24-25,25-29 7048.40431711
4 16 0 4-5,5-16 985.656198943
4 16 1 4-15,15-14,14-19,19-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16 3479.23822845
4 16 2 4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16 4591.04601766
4 16 3 4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16 5670.63684712
4 16 4 4-29,29-28,28-27,27-26,26-25,25-24,24-23,23-1,1-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16 14637.6804028
4 16 5 4-29,29-25,25-24,24-23,23-1,1-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16 9618.41535872
19 24 0 19-14,14-15,15-4,4-29,29-25,25-24 4397.20745156
19 24 1 19-13,13-2,2-3,3-0,0-1,1-23,23-24 4707.11971707
19 24 2 19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-24 4741.28682964
19 24 3 19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-24 8141.98016434
19 24 4 19-14,14-15,15-4,4-29,29-28,28-27,27-26,26-25,25-24 9416.47249565
19 24 5 19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-1,1-23,23-24 5818.92750628
7 5 0 7-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-5 3007.24547243
7 5 1 7-6,6-25,25-29,29-4,4-5 3067.19235608
7 5 2 7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5 3589.10068998
7 5 3 7-6,6-25,25-26,26-27,27-28,28-29,29-4,4-5 8086.45740018
7 5 4 7-0,0-1,1-23,23-24,24-25,25-29,29-4,4-5 7851.98129156
7 5 5 7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-5 4119.05326165
5 21 0 5-16,16-9,9-8,8-30,30-21 2218.4848837
5 21 1 5-4,4-15,15-14,14-19,19-13,13-2,2-22,22-21 2246.40954369
5 21 2 5-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-22,22-21 3358.2173329
5 21 3 5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21 4437.80816236
5 21 4 5-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23,23-1,1-0,0-3,3-2,2-22,22-21 13404.8517181
5 21 5 5-4,4-29,29-25,25-24,24-23,23-1,1-0,0-3,3-2,2-22,22-21 8385.58667395
20 19 0 20-18,18-17,17-12,12-11,11-10,10-19 643.055250786
20 19 1 20-13,13-19 1080.90932811
20 19 2 20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19 4933.64696582
20 19 3 20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19 5625.30119546
20 19 4 20-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-26,26-27,27-28,28-29,29-4,4-15,15-14,14-19 14592.3447512
20 19 5 20-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-29,29-4,4-15,15-14,14-19 9573.07970705
16 19 0 16-5,5-4,4-15,15-14,14-19 1901.62095086
16 19 1 16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-19 2563.27347654
16 19 2 16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19 3675.08126575
16 19 3 16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19 5226.24010406
16 19 4 16-5,5-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13,13-19 14193.2836598
16 19 5 16-5,5-4,4-29,29-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13,13-19 9174.01861566
6 26 0 6-25,25-26 779.245962833
6 26 1 6-7,7-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-26 4474.32035254
6 26 2 6-25,25-29,29-28,28-27,27-26 6426.91616085
6 26 3 6-7,7-0,0-1,1-23,23-24,24-25,25-26 6338.51639655
6 26 4 6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-28,28-27,27-26 10896.3121273
6 26 5 6-7,7-0,0-1,1-23,23-24,24-25,25-29,29-28,28-27,27-26 11986.1865946
21 18 0 21-22,22-2,2-13,13-19,19-10,10-11,11-12,12-17,17-18 1208.71541259
21 18 1 21-22,22-2,2-13,13-20,20-18 1646.09278869
21 18 2 21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18 3930.60942792
21 18 3 21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-13,13-20,20-18 6281.57770087
21 18 4 21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13,13-20,20-18 11640.3844688
21 18 5 21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-13,13-20,20-18 4980.14359369
17 18 0 17-18 14.2226596266
17 18 1 17-12,12-11,11-10,10-19,19-13,13-20,20-18 1709.74191927
17 18 2 17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-20,20-18 5562.47955698
17 18 3 17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18 6254.13378662
17 18 4 17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13,13-20,20-18 15221.1773423
17 18 5 17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13,13-20,20-18 10201.9122982
22 25 0 22-2,2-3,3-0,0-7,7-6,6-25 2337.064806
22 25 1 22-2,2-13,13-19,19-14,14-15,15-4,4-29,29-25 3126.20596245
22 25 2 22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25 4319.22824006
22 25 3 22-2,2-3,3-0,0-1,1-23,23-24,24-25 6284.8433176
22 25 4 22-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-28,28-27,27-26,26-25 9257.27879576
22 25 5 22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-28,28-27,27-26,26-25 9338.49328416
18 25 0 18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25 2743.44984603
18 25 1 18-17,17-12,12-11,11-10,10-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25 3087.52922412
18 25 2 18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25 3524.90660021
18 25 3 18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-28,28-27,27-26,26-25 10833.0571898
18 25 4 18-20,20-13,13-19,19-14,14-15,15-4,4-29,29-25 3792.98401181
18 25 5 18-20,20-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25 7472.68511181
23 28 0 23-24,24-25,25-26,26-27,27-28 5259.74415912
23 28 1 23-24,24-25,25-29,29-28 5527.4102152
23 28 2 23-1,1-0,0-7,7-6,6-25,25-26,26-27,27-28 7238.02234219
23 28 3 23-1,1-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-28 8863.84805361
23 28 4 23-1,1-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-28 10363.5924426
23 28 5 23-1,1-0,0-7,7-6,6-25,25-29,29-28 7505.68839827
9 30 0 9-8,8-30 1112.51792459
9 30 1 9-16,16-5,5-4,4-15,15-14,14-19,19-13,13-2,2-22,22-21,21-30 3352.3765028
9 30 2 9-16,16-5,5-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30 4464.18429201
9 30 3 9-16,16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30 5543.77512147
9 30 4 9-16,16-5,5-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23,23-1,1-0,0-3,3-2,2-22,22-21,21-30 14510.8186772
9 30 5 9-16,16-5,5-4,4-29,29-25,25-24,24-23,23-1,1-0,0-3,3-2,2-22,22-21,21-30 9491.55363306
14 21 0 14-19,19-13,13-2,2-22,22-21 1025.17857452
14 21 1 14-19,19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-22,22-21 2136.98636373
14 21 2 14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21 3439.71585287
14 21 3 14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21 4741.14996004
14 21 4 14-15,15-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23,23-1,1-0,0-3,3-2,2-22,22-21 13708.1935157
14 21 5 14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21 7071.69174305
10 29 0 10-19,19-14,14-15,15-4,4-29 2100.72336528
10 29 1 10-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29 3170.22555562
10 29 2 10-11,11-12,12-17,17-18,18-20,20-13,13-19,19-14,14-15,15-4,4-29 3710.2876803
10 29 3 10-19,19-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29 4733.68828885
10 29 4 10-19,19-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-29 7118.00406722
10 29 5 10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27,27-28,28-29 9186.89812506
15 16 0 15-4,4-5,5-16 1349.7203463
15 16 1 15-14,14-19,19-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16 3115.1740811
15 16 2 15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16 4226.98187031
15 16 3 15-14,14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16 5778.14070862
15 16 4 15-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23,23-1,1-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16 15001.7445502
15 16 5 15-14,14-19,19-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-29,29-4,4-5,5-16 9725.91922022
13 0 0 13-2,2-3,3-0 907.752527996
13 0 1 13-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0 4248.79612904
13 0 2 13-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0 4851.58321053
13 0 3 13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23,23-1,1-0 14327.6474739
13 0 4 13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-6,6-7,7-0 6269.60426292
13 0 5 13-19,19-14,14-15,15-4,4-29,29-25,25-24,24-23,23-1,1-0 8196.57464063
11 16 0 11-10,10-19,19-14,14-15,15-4,4-5,5-16 2103.06772929
11 16 1 11-10,10-19,19-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16 2764.72025497
11 16 2 11-12,12-17,17-18,18-20,20-13,13-19,19-14,14-15,15-4,4-5,5-16 3424.13875131
11 16 3 11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16 6136.60111484
11 16 4 11-12,12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16 3473.63448731
11 16 5 11-10,10-19,19-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-29,29-4,4-5,5-16 9375.46539409
26 24 0 26-25,25-24 2039.48164125
26 24 1 26-25,25-6,6-7,7-0,0-1,1-23,23-24 5078.28071813
26 24 2 26-27,27-28,28-29,29-25,25-24 7687.15183926
26 24 3 26-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-1,1-23,23-24 7161.86318571
26 24 4 26-27,27-28,28-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-24 13618.0220731
26 24 5 26-27,27-28,28-29,29-25,25-6,6-7,7-0,0-1,1-23,23-24 10725.9509161
0 27 0 0-7,7-6,6-25,25-26,26-27 1861.25269721
0 27 1 0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-26,26-27 3944.8351648
0 27 2 0-7,7-6,6-25,25-29,29-28,28-27 6956.40134858
0 27 3 0-1,1-23,23-24,24-25,25-26,26-27 5809.03120881
0 27 4 0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-28,28-27 9814.30539295
0 27 5 0-1,1-23,23-24,24-25,25-29,29-28,28-27 10904.1798602
24 8 0 24-25,25-29,29-4,4-5,5-16,16-9,9-8 4921.29735396
24 8 1 24-23,23-1,1-0,0-3,3-2,2-22,22-21,21-30,30-8 5682.77420369
24 8 2 24-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8 5716.94131627
24 8 3 24-25,25-26,26-27,27-28,28-29,29-4,4-5,5-16,16-9,9-8 9940.56239806
24 8 4 24-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-22,22-21,21-30,30-8 6506.08247271
24 8 5 24-23,23-1,1-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16,16-9,9-8 7960.09643084
12 27 0 12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-26,26-27 2978.80048835
12 27 1 12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27 3939.09516288
12 27 2 12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-28,28-27 7348.52632746
12 27 3 12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-26,26-27 7886.87367447
12 27 4 12-11,11-10,10-19,19-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-28,28-27 9981.49125103
12 27 5 12-17,17-18,18-20,20-13,13-19,19-14,14-15,15-4,4-29,29-28,28-27 8576.89841359
27 21 0 27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21 2813.36329155
27 21 1 27-26,26-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21 4492.4689595
27 21 2 27-28,28-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21 7908.51194292
