s t k edges
22 6 1 22-23,23-12,12-8,8-17,17-6 781.165035175
22 6 2 22-21,21-14,14-13,13-11,11-18,18-6 1050.51171025
22 6 3 22-23,23-12,12-5,5-17,17-18,18-6 953.595440399
22 6 4 22-23,23-12,12-13,13-11,11-16,16-15,15-17,17-6 886.250628349
22 6 5 22-23,23-12,12-17,17-18,18-6 937.24332339
23 7 0 23-12,12-17,17-7 614.141601388
23 7 1 23-12,12-8,8-17,17-7 618.967378086
23 7 2 23-22,22-21,21-14,14-13,13-11,11-7 1041.44329786
23 7 3 23-12,12-5,5-17,17-15,15-16,16-11,11-7 746.379593458
23 7 4 23-12,12-13,13-11,11-7 722.281857034
23 7 5 23-12,12-5,5-17,17-7 630.493718398
10 8 0 10-12,12-8 370.067209284
10 8 1 10-14,14-26,26-12,12-8 499.920846832
10 8 2 10-12,12-17,17-8 701.98664958
10 8 3 10-14,14-25,25-24,24-12,12-8 503.249389884
10 8 4 10-12,12-5,5-17,17-8 718.33876659
10 8 5 10-14,14-13,13-12,12-8 551.886489302
8 24 0 8-12,12-24 370.067209284
8 24 1 8-12,12-26,26-14,14-25,25-24 499.920846832
8 24 2 8-17,17-12,12-24 701.98664958
8 24 3 8-17,17-5,5-12,12-24 718.33876659
8 24 4 8-12,12-10,10-14,14-25,25-24 503.249389884
8 24 5 8-17,17-15,15-16,16-11,11-13,13-12,12-24 811.898019452
11 5 0 11-16,16-15,15-17,17-5 137.498224363
11 5 1 11-0,0-4,4-17,17-5 137.510059729
11 5 2 11-13,13-12,12-5 532.524039285
11 5 3 11-7,7-17,17-12,12-5 635.661418859
11 5 4 11-18,18-17,17-5 360.690908775
11 5 5 11-3,3-1,1-18,18-6,6-17,17-5 520.995497224
9 21 0 9-13,13-14,14-21 8740.86062515
9 21 1 9-13,13-12,12-23,23-22,22-21 8935.33486711
9 21 2 9-20,20-14,14-21 8937.64234597
9 21 3 9-13,13-19,19-14,14-21 8747.67831446
9 21 4 9-13,13-28,28-14,14-21 8765.43713934
9 21 5 9-13,13-2,2-12,12-26,26-14,14-21 9024.76296763
24 27 0 24-12,12-27 353.718333088
24 27 1 24-25,25-14,14-26,26-12,12-27 483.571970636
24 27 2 24-25,25-14,14-28,28-27 511.183345369
24 27 3 24-12,12-13,13-28,28-27 517.483059412
24 27 4 24-12,12-2,2-13,13-28,28-27 690.144192557
24 27 5 24-25,25-14,14-10,10-12,12-27 486.900513689
14 18 0 14-13,13-11,11-18 648.430144859
14 18 1 14-19,19-13,13-11,11-18 655.247834173
14 18 2 14-26,26-12,12-17,17-18 767.185876754
14 18 3 14-10,10-12,12-17,17-18 770.514419807
14 18 4 14-13,13-11,11-3,3-1,1-18 765.269588075
14 18 5 14-25,25-24,24-12,12-17,17-18 770.514419807
12 6 0 12-17,17-6 383.469216968
12 6 1 12-8,8-17,17-6 388.294993666
12 6 2 12-13,13-11,11-18,18-6 536.858759316
12 6 3 12-5,5-17,17-18,18-6 560.72539889
12 6 4 12-5,5-17,17-6 399.821333978
12 6 5 12-17,17-18,18-6 544.373281881
10 18 0 10-12,12-13,13-11,11-18 696.408806943
10 18 1 10-12,12-17,17-18 703.923329507
10 18 2 10-14,14-13,13-11,11-18 715.021235159
10 18 3 10-12,12-8,8-17,17-6,6-18 752.214251439
10 18 4 10-12,12-5,5-17,17-18 720.275446516
10 18 5 10-14,14-19,19-13,13-11,11-18 721.838924473
25 26 0 25-14,14-26 194.073023578
25 26 1 25-24,24-12,12-26 459.249919369
25 26 2 25-14,14-10,10-12,12-26 459.249919369
25 26 3 25-24,24-12,12-13,13-14,14-26 899.361608995
25 26 4 25-14,14-28,28-27,27-12,12-26 667.500111827
25 26 5 25-14,14-19,19-13,13-2,2-12,12-26 687.365841246
15 11 0 15-16,16-11 58.828494643
15 11 1 15-17,17-4,4-0,0-11 58.8403300087
15 11 2 15-17,17-7,7-11 154.220254802
15 11 3 15-17,17-18,18-11 282.021179054
15 11 4 15-17,17-6,6-18,18-1,1-3,3-11 442.325767504
15 11 5 15-17,17-12,12-13,13-11 594.841651996
13 7 0 13-11,11-7 346.997655321
13 7 1 13-11,11-16,16-15,15-17,17-7 348.768769547
13 7 2 13-12,12-17,17-7 402.064251477
13 7 3 13-12,12-8,8-17,17-4,4-0,0-11,11-7 522.7877386
13 7 4 13-2,2-12,12-17,17-7 574.725384622
13 7 5 13-12,12-5,5-17,17-7 418.416368486
11 27 0 11-13,13-12,12-27 414.945944001
11 27 1 11-13,13-28,28-27 415.503818523
11 27 2 11-16,16-15,15-17,17-12,12-27 422.691563415
11 27 3 11-0,0-4,4-17,17-8,8-12,12-27 427.529175479
11 27 4 11-7,7-17,17-5,5-12,12-27 534.435440584
11 27 5 11-13,13-2,2-12,12-27 587.607077146
26 17 0 26-12,12-17 402.803564753
26 17 1 26-12,12-8,8-17 407.629341451
26 17 2 26-14,14-13,13-11,11-16,16-15,15-17 789.619772449
26 17 3 26-12,12-5,5-17 419.155681763
26 17 4 26-14,14-13,13-11,11-0,0-4,4-17 789.631607815
26 17 5 26-14,14-10,10-12,12-8,8-17 799.103931659
0 4 0 0-4 55.9951267082
0 4 1 0-11,11-16,16-15,15-17,17-4 61.6736979435
0 4 2 0-11,11-7,7-17,17-4 157.065458103
0 4 3 0-11,11-18,18-17,17-4 284.866382355
0 4 4 0-11,11-3,3-1,1-18,18-6,6-17,17-4 445.170970805
0 4 5 0-11,11-13,13-12,12-17,17-4 597.686855297
24 1 0 24-12,12-13,13-11,11-18,18-1 713.903683189
24 1 1 24-12,12-17,17-18,18-1 721.418205753
24 1 2 24-25,25-14,14-13,13-11,11-3,3-1 814.365802129
24 1 3 24-12,12-8,8-17,17-6,6-18,18-1 769.709127685
24 1 4 24-12,12-5,5-17,17-18,18-1 737.770322762
24 1 5 24-25,25-14,14-19,19-13,13-11,11-18,18-1 739.333800719
12 28 0 12-13,13-28 106.347754125
12 28 1 12-27,27-28 241.384332976
12 28 2 12-2,2-13,13-28 279.00888727
12 28 3 12-26,26-14,14-28 620.188802429
12 28 4 12-10,10-14,14-28 623.517345481
12 28 5 12-17,17-15,15-16,16-11,11-13,13-28 596.811048962
27 28 0 27-28 149.400652587
27 28 1 27-12,12-13,13-28 198.331434513
27 28 2 27-12,12-2,2-13,13-28 370.992567658
27 28 3 27-12,12-26,26-14,14-28 712.172482817
27 28 4 27-12,12-10,10-14,14-28 715.50102587
27 28 5 27-12,12-17,17-15,15-16,16-11,11-13,13-28 688.794729351
4 10 0 4-17,17-12,12-10 533.614041083
4 10 1 4-0,0-11,11-13,13-12,12-10 643.537246321
4 10 2 4-17,17-15,15-16,16-11,11-13,13-14,14-10 662.137839172
4 10 3 4-17,17-8,8-12,12-26,26-14,14-10 668.293455329
4 10 4 4-17,17-5,5-12,12-10 549.966158093
4 10 5 4-0,0-11,11-13,13-19,19-14,14-10 668.967363852
2 6 0 2-13,13-11,11-16,16-15,15-17,17-6 519.199672349
2 6 1 2-12,12-17,17-6 530.311264604
2 6 2 2-13,13-11,11-18,18-6 562.677844825
2 6 3 2-12,12-8,8-17,17-6 535.137041302
2 6 4 2-12,12-17,17-18,18-6 691.215329517
2 6 5 2-13,13-12,12-5,5-17,17-6 588.847271288
5 11 0 5-17,17-15,15-16,16-11 137.498224363
5 11 1 5-17,17-4,4-0,0-11 137.510059729
5 11 2 5-12,12-13,13-11 532.524039285
5 11 3 5-12,12-17,17-7,7-11 635.661418859
5 11 4 5-17,17-18,18-11 360.690908775
5 11 5 5-17,17-6,6-18,18-1,1-3,3-11 520.995497224
3 23 0 3-11,11-16,16-15,15-17,17-12,12-23 777.411575235
3 23 1 3-1,1-18,18-11,11-13,13-12,12-23 803.883347505
3 23 2 3-11,11-13,13-14,14-21,21-22,22-23 1088.82739664
3 23 3 3-11,11-0,0-4,4-17,17-8,8-12,12-23 782.249187298
3 23 4 3-1,1-18,18-17,17-5,5-12,12-23 827.749987079
3 23 5 3-11,11-13,13-12,12-23 769.665955821
6 0 0 6-17,17-4,4-0 167.584955293
6 0 1 6-17,17-15,15-16,16-11,11-0 173.263526528
6 0 2 6-18,18-11,11-0 216.741699004
6 0 3 6-18,18-17,17-4,4-0 328.489020205
6 0 4 6-17,17-7,7-11,11-0 268.655286687
6 0 5 6-18,18-1,1-3,3-11,11-0 333.58114222
4 16 0 4-17,17-15,15-16 0.0
4 16 1 4-0,0-11,11-16 117.668824652
4 16 2 4-17,17-7,7-11,11-16 213.048749445
4 16 3 4-17,17-18,18-11,11-16 340.849673697
4 16 4 4-0,0-11,11-3,3-1,1-18,18-6,6-17,17-15,15-16 501.166097513
4 16 5 4-17,17-12,12-13,13-11,11-16 653.670146639
19 24 0 19-14,14-25,25-24 235.328788993
19 24 1 19-13,13-12,12-24 476.777485738
19 24 2 19-13,13-14,14-25,25-24 495.389913955
19 24 3 19-14,14-26,26-12,12-24 755.469551339
19 24 4 19-13,13-2,2-12,12-24 649.438618884
19 24 5 19-14,14-10,10-12,12-24 758.798094392
7 5 0 7-17,17-5 127.251166913
7 5 1 7-11,11-16,16-15,15-17,17-5 243.137041973
7 5 2 7-17,17-12,12-5 530.022601249
7 5 3 7-11,11-13,13-12,12-5 638.162856895
7 5 4 7-11,11-0,0-4,4-17,17-5 243.148877338
7 5 5 7-17,17-8,8-12,12-5 534.848377947
5 21 0 5-12,12-26,26-14,14-21 676.827360248
5 21 1 5-12,12-23,23-22,22-21 760.060392874
5 21 2 5-17,17-15,15-16,16-11,11-13,13-14,14-21 816.48486322
5 21 3 5-17,17-12,12-10,10-14,14-21 821.143245732
5 21 4 5-12,12-24,24-25,25-14,14-21 680.155903301
5 21 5 5-17,17-12,12-23,23-22,22-21 901.047735305
20 19 0 20-14,14-19 376.827677837
20 19 1 20-14,14-13,13-19 636.888802799
20 19 2 20-9,9-13,13-19 17023.9562133
20 19 3 20-14,14-28,28-13,13-19 661.465316988
20 19 4 20-14,14-26,26-12,12-13,13-19 748.13001213
20 19 5 20-14,14-10,10-12,12-2,2-13,13-19 924.119688328
16 19 0 16-11,11-13,13-19 433.626739493
16 19 1 16-15,15-17,17-4,4-0,0-11,11-13,13-19 433.638574859
16 19 2 16-15,15-17,17-12,12-10,10-14,14-19 768.942830076
16 19 3 16-15,15-17,17-8,8-12,12-13,13-19 491.74799812
16 19 4 16-11,11-0,0-4,4-17,17-5,5-12,12-13,13-19 620.943163084
16 19 5 16-15,15-17,17-12,12-2,2-13,13-19 659.583354568
6 26 0 6-17,17-12,12-26 514.393393338
6 26 1 6-17,17-8,8-12,12-26 519.219170036
6 26 2 6-18,18-11,11-13,13-14,14-26 944.68777351
6 26 3 6-18,18-17,17-5,5-12,12-26 691.64957526
6 26 4 6-17,17-15,15-16,16-11,11-13,13-12,12-26 624.30476321
6 26 5 6-18,18-17,17-12,12-26 675.29745825
21 18 0 21-14,14-13,13-11,11-18 790.698529487
21 18 1 21-14,14-19,19-13,13-11,11-18 797.516218801
21 18 2 21-22,22-23,23-12,12-17,17-18 992.687294009
21 18 3 21-14,14-26,26-12,12-17,17-18 909.454261382
21 18 4 21-14,14-13,13-11,11-3,3-1,1-18 907.537972703
21 18 5 21-14,14-10,10-12,12-17,17-18 912.782804435
17 18 0 17-18 170.309288424
17 18 1 17-15,15-16,16-11,11-18 170.540385274
17 18 2 17-4,4-0,0-11,11-18 170.552220639
17 18 3 17-6,6-18 213.774433658
17 18 4 17-7,7-11,11-18 265.932145433
17 18 5 17-12,12-13,13-11,11-18 706.553542627
22 25 0 22-21,21-14,14-25 299.89696032
22 25 1 22-23,23-12,12-26,26-14,14-25 717.867241456
22 25 2 22-23,23-12,12-24,24-25 721.195784509
22 25 3 22-21,21-14,14-10,10-12,12-24,24-25 956.54844632
22 25 4 22-23,23-12,12-13,13-14,14-25 769.832883926
22 25 5 22-23,23-12,12-27,27-28,28-14,14-25 929.445976967
18 25 0 18-11,11-13,13-14,14-25 648.430144859
18 25 1 18-11,11-13,13-12,12-24,24-25 762.999897243
18 25 2 18-17,17-12,12-26,26-14,14-25 767.185876754
18 25 3 18-17,17-12,12-24,24-25 770.514419807
18 25 4 18-1,1-3,3-11,11-13,13-14,14-25 765.269588075
18 25 5 18-17,17-12,12-10,10-14,14-25 770.514419807
23 28 0 23-12,12-13,13-28 400.028529937
23 28 1 23-12,12-27,27-28 535.065108788
23 28 2 23-22,22-21,21-14,14-28 694.277828499
23 28 3 23-12,12-2,2-13,13-28 572.689663082
23 28 4 23-22,22-21,21-14,14-13,13-28 719.189970758
23 28 5 23-12,12-17,17-15,15-16,16-11,11-13,13-28 890.491824775
14 21 0 14-21 142.268384628
14 21 1 14-26,26-12,12-23,23-22,22-21 875.495817149
14 21 2 14-10,10-12,12-23,23-22,22-21 878.824360201
14 21 3 14-25,25-24,24-12,12-23,23-22,22-21 878.824360201
14 21 4 14-13,13-12,12-23,23-22,22-21 927.461459619
14 21 5 14-28,28-27,27-12,12-23,23-22,22-21 1087.07455266
15 16 0 15-16 0.0
15 16 1 15-17,17-4,4-0,0-11,11-16 117.668824652
15 16 2 15-17,17-7,7-11,11-16 213.048749445
15 16 3 15-17,17-18,18-11,11-16 340.849673697
15 16 4 15-17,17-6,6-18,18-1,1-3,3-11,11-16 501.154262147
15 16 5 15-17,17-12,12-13,13-11,11-16 653.670146639
13 0 0 13-11,11-0 244.204041012
13 0 1 13-11,11-16,16-15,15-17,17-4,4-0 356.182459063
13 0 2 13-12,12-17,17-4,4-0 409.477940993
13 0 3 13-12,12-8,8-17,17-7,7-11,11-0 515.374049085
13 0 4 13-2,2-12,12-17,17-4,4-0 582.139074138
13 0 5 13-12,12-5,5-17,17-7,7-11,11-0 526.900389396
11 16 0 11-16 58.828494643
11 16 1 11-0,0-4,4-17,17-15,15-16 58.8403300087
11 16 2 11-7,7-17,17-15,15-16 154.220254802
11 16 3 11-18,18-17,17-15,15-16 282.021179054
11 16 4 11-3,3-1,1-18,18-6,6-17,17-15,15-16 442.325767504
11 16 5 11-13,13-12,12-17,17-15,15-16 594.841651996
26 24 0 26-14,14-25,25-24 260.664113878
26 24 1 26-12,12-24 392.658829069
26 24 2 26-12,12-10,10-14,14-25,25-24 525.84100967
26 24 3 26-14,14-13,13-12,12-24 832.770518694
26 24 4 26-14,14-19,19-13,13-12,12-24 839.588208009
26 24 5 26-12,12-27,27-28,28-14,14-25,25-24 734.091202127
0 27 0 0-11,11-13,13-12,12-27 417.791147302
0 27 1 0-11,11-13,13-28,28-27 418.349021824
0 27 2 0-4,4-17,17-12,12-27 419.85819548
0 27 3 0-4,4-17,17-8,8-12,12-27 424.683972178
0 27 4 0-11,11-16,16-15,15-17,17-5,5-12,12-27 441.888883725
0 27 5 0-11,11-7,7-17,17-12,12-27 520.928526875
24 8 0 24-12,12-8 370.067209284
24 8 1 24-25,25-14,14-26,26-12,12-8 499.920846832
24 8 2 24-12,12-17,17-8 701.98664958
24 8 3 24-12,12-5,5-17,17-8 718.33876659
24 8 4 24-25,25-14,14-10,10-12,12-8 503.249389884
24 8 5 24-12,12-13,13-11,11-16,16-15,15-17,17-8 811.898019452
12 27 0 12-27 91.9836803886
12 27 1 12-13,13-28,28-27 255.748406712
12 27 2 12-2,2-13,13-28,28-27 428.409539857
12 27 3 12-26,26-14,14-28,28-27 769.589455016
12 27 4 12-10,10-14,14-28,28-27 772.917998069
12 27 5 12-17,17-15,15-16,16-11,11-13,13-28,28-27 746.21170155
27 21 0 27-12,12-26,26-14,14-21 559.249264964
27 21 1 27-28,28-14,14-21 586.860639697
27 21 2 27-12,12-23,23-22,22-21 642.48229759
27 21 3 27-28,28-13,13-14,14-21 611.772781956
27 21 4 27-12,12-10,10-14,14-21 562.577808017
27 21 5 27-12,12-24,24-25,25-14,14-21 562.577808017
1 26 0 1-18,18-11,11-13,13-12,12-26 583.093206859
1 26 1 1-18,18-17,17-12,12-26 590.607729423
1 26 2 1-3,3-11,11-13,13-14,14-26 941.847735406
1 26 3 1-18,18-6,6-17,17-8,8-12,12-26 638.898651355
1 26 4 1-3,3-11,11-16,16-15,15-17,17-12,12-26 672.688516997
1 26 5 1-18,18-17,17-5,5-12,12-26 606.959846432
25 5 0 25-14,14-26,26-12,12-5 534.55897562
25 5 1 25-24,24-12,12-5 537.887518673
25 5 2 25-14,14-13,13-11,11-16,16-15,15-17,17-5 674.216478591
25 5 3 25-24,24-12,12-17,17-5 678.874861104
25 5 4 25-14,14-10,10-12,12-5 537.887518673
25 5 5 25-14,14-19,19-13,13-12,12-5 593.342307404
13 26 0 13-12,12-26 212.52760227
13 26 1 13-2,2-12,12-26 385.188735415
13 26 2 13-14,14-26 489.432440094
13 26 3 13-19,19-14,14-26 496.250129408
13 26 4 13-28,28-27,27-12,12-26 397.052837569
13 26 5 13-28,28-14,14-26 514.008954283
28 22 0 28-13,13-12,12-23,23-22 499.217795634
28 22 1 28-14,14-21,21-22 595.088562802
28 22 2 28-13,13-14,14-21,21-22 620.000705061
28 22 3 28-27,27-12,12-23,23-22 634.254374485
28 22 4 28-13,13-19,19-14,14-21,21-22 626.818394375
28 22 5 28-13,13-2,2-12,12-23,23-22 671.878928779
2 1 0 2-13,13-11,11-18,18-1 477.988115998
2 1 1 2-13,13-11,11-3,3-1 559.837806722
2 1 2 2-12,12-17,17-18,18-1 606.525600689
2 1 3 2-12,12-8,8-17,17-18,18-1 611.351377387
2 1 4 2-12,12-5,5-17,17-15,15-16,16-11,11-18,18-1 623.108814549
2 1 5 2-13,13-12,12-17,17-18,18-1 648.709490363
26 2 0 26-12,12-2 277.766224006
26 2 1 26-12,12-13,13-2 319.95011368
26 2 2 26-14,14-13,13-2 596.854951504
26 2 3 26-14,14-10,10-12,12-2 669.240814214
26 2 4 26-12,12-27,27-28,28-13,13-2 504.475348979
26 2 5 26-14,14-25,25-24,24-12,12-2 669.240814214
3 28 0 3-11,11-13,13-28 419.126082332
3 28 1 3-1,1-18,18-11,11-13,13-28 453.343474017
3 28 2 3-1,1-18,18-17,17-12,12-27,27-28 759.101427234
3 28 3 3-11,11-16,16-15,15-17,17-8,8-12,12-13,13-28 594.904330245
3 28 4 3-11,11-0,0-4,4-17,17-5,5-12,12-13,13-28 606.442505923
3 28 5 3-1,1-18,18-17,17-12,12-13,13-28 624.064848382
27 11 0 27-12,12-13,13-11 414.945944001
27 11 1 27-28,28-13,13-11 415.503818523
27 11 2 27-12,12-17,17-15,15-16,16-11 422.691563415
27 11 3 27-12,12-8,8-17,17-4,4-0,0-11 427.529175479
27 11 4 27-12,12-5,5-17,17-7,7-11 534.435440584
27 11 5 27-12,12-17,17-18,18-11 645.884247826
28 12 0 28-13,13-12 106.347754125
28 12 1 28-27,27-12 241.384332976
28 12 2 28-13,13-2,2-12 279.00888727
28 12 3 28-14,14-26,26-12 620.188802429
28 12 4 28-14,14-10,10-12 623.517345481
28 12 5 28-13,13-11,11-16,16-15,15-17,17-12 596.811048962
7 2 0 7-11,11-13,13-2 454.420166731
7 2 1 7-17,17-15,15-16,16-11,11-13,13-2 456.191280957
7 2 2 7-17,17-12,12-2 467.302873212
7 2 3 7-17,17-8,8-12,12-2 472.12864991
7 2 4 7-11,11-0,0-4,4-17,17-12,12-2 583.200583638
7 2 5 7-17,17-5,5-12,12-13,13-2 525.838879896
20 26 0 20-14,14-26 402.163002722
20 26 1 20-14,14-10,10-12,12-26 667.339898514
20 26 2 20-9,9-13,13-12,12-26 17103.0444085
20 26 3 20-14,14-25,25-24,24-12,12-26 667.339898514
20 26 4 20-14,14-28,28-27,27-12,12-26 875.590090971
20 26 5 20-14,14-13,13-2,2-12,12-26 888.638131076
16 10 0 16-15,15-17,17-12,12-10 533.614041083
16 10 1 16-15,15-17,17-8,8-12,12-10 538.439817781
16 10 2 16-11,11-13,13-14,14-10 662.137839172
16 10 3 16-11,11-0,0-4,4-17,17-5,5-12,12-10 667.634982744
16 10 4 16-11,11-13,13-19,19-14,14-10 668.955528486
16 10 5 16-15,15-17,17-12,12-26,26-14,14-10 663.467678631
21 27 0 21-14,14-26,26-12,12-27 559.249264964
21 27 1 21-14,14-28,28-27 586.860639697
21 27 2 21-22,22-23,23-12,12-27 642.48229759
21 27 3 21-14,14-13,13-28,28-27 611.772781956
21 27 4 21-14,14-10,10-12,12-27 562.577808017
21 27 5 21-14,14-25,25-24,24-12,12-27 562.577808017
19 7 0 19-13,13-11,11-7 480.43706246
19 7 1 19-13,13-11,11-16,16-15,15-17,17-7 482.208176686
19 7 2 19-14,14-10,10-12,12-17,17-7 817.524267269
19 7 3 19-13,13-12,12-8,8-17,17-4,4-0,0-11,11-7 656.227145739
19 7 4 19-13,13-12,12-5,5-17,17-7 551.855775625
19 7 5 19-13,13-2,2-12,12-17,17-7 708.16479176
17 11 0 17-15,15-16,16-11 58.828494643
17 11 1 17-4,4-0,0-11 58.8403300087
17 11 2 17-7,7-11 154.220254802
17 11 3 17-18,18-11 282.021179054
17 11 4 17-6,6-18,18-1,1-3,3-11 442.325767504
17 11 5 17-12,12-13,13-11 594.841651996
7 24 0 7-17,17-12,12-24 582.195478276
7 24 1 7-17,17-8,8-12,12-24 587.021254974
7 24 2 7-11,11-13,13-14,14-25,25-24 708.948162138
7 24 3 7-11,11-16,16-15,15-17,17-5,5-12,12-24 714.433470345
7 24 4 7-17,17-12,12-26,26-14,14-25,25-24 712.049115824
7 24 5 7-11,11-13,13-12,12-24 690.335733922
22 16 0 22-23,23-12,12-17,17-15,15-16 664.749429893
22 16 1 22-23,23-12,12-8,8-17,17-15,15-16 669.575206591
22 16 2 22-21,21-14,14-13,13-11,11-16 895.443709191
22 16 3 22-23,23-12,12-5,5-17,17-4,4-0,0-11,11-16 798.770371554
22 16 4 22-21,21-14,14-26,26-12,12-17,17-15,15-16 896.773548651
22 16 5 22-23,23-12,12-13,13-11,11-16 774.660799765
20 0 0 20-14,14-13,13-11,11-0 747.653436673
20 0 1 20-14,14-26,26-12,12-17,17-4,4-0 860.961694183
20 0 2 20-9,9-13,13-11,11-0 17134.7208472
20 0 3 20-14,14-10,10-12,12-8,8-17,17-4,4-0 869.116013934
20 0 4 20-14,14-19,19-13,13-11,11-0 754.471125987
20 0 5 20-14,14-25,25-24,24-12,12-17,17-4,4-0 864.290237236
18 16 0 18-17,17-15,15-16 170.309288424
18 16 1 18-11,11-16 170.540385274
18 16 2 18-11,11-0,0-4,4-17,17-15,15-16 170.552220639
18 16 3 18-1,1-3,3-11,11-16 287.379828489
18 16 4 18-6,6-17,17-7,7-11,11-16 426.823183103
18 16 5 18-6,6-17,17-15,15-16 213.774433658
23 21 0 23-22,22-21 256.817841389
23 21 1 23-12,12-26,26-14,14-21 760.946360387
23 21 2 23-12,12-10,10-14,14-21 764.27490344
23 21 3 23-12,12-24,24-25,25-14,14-21 764.27490344
23 21 4 23-12,12-13,13-14,14-21 812.912002857
23 21 5 23-12,12-27,27-28,28-14,14-21 972.525095898
21 5 0 21-14,14-26,26-12,12-5 676.827360248
21 5 1 21-22,22-23,23-12,12-5 760.060392874
21 5 2 21-14,14-13,13-11,11-16,16-15,15-17,17-5 816.48486322
21 5 3 21-14,14-10,10-12,12-17,17-5 821.143245732
21 5 4 21-14,14-25,25-24,24-12,12-5 680.155903301
21 5 5 21-14,14-19,19-13,13-12,12-5 735.610692032
8 6 0 8-17,17-6 279.962437082
8 6 1 8-17,17-18,18-6 440.866501994
8 6 2 8-12,12-17,17-6 491.801773552
8 6 3 8-12,12-13,13-11,11-18,18-6 645.191315901
8 6 4 8-12,12-5,5-17,17-6 508.153890562
8 6 5 8-17,17-15,15-16,16-11,11-18,18-6 441.097598844
22 10 0 22-21,21-14,14-10 366.488050621
22 10 1 22-23,23-12,12-10 654.604694209
22 10 2 22-23,23-12,12-26,26-14,14-10 784.458331757
22 10 3 22-21,21-14,14-25,25-24,24-12,12-10 889.95735602
22 10 4 22-23,23-12,12-13,13-14,14-10 836.423974227
22 10 5 22-21,21-14,14-19,19-13,13-12,12-10 945.412144751
9 7 0 9-13,13-11,11-7 8650.23047933
9 7 1 9-13,13-11,11-16,16-15,15-17,17-7 8652.00159355
9 7 2 9-20,20-14,14-10,10-12,12-17,17-7 9444.16052992
9 7 3 9-13,13-12,12-8,8-17,17-4,4-0,0-11,11-7 8826.02056261
9 7 4 9-13,13-12,12-5,5-17,17-7 8721.64919249
9 7 5 9-13,13-2,2-12,12-17,17-7 8877.95820863
14 28 0 14-28 295.191602481
14 28 1 14-13,13-28 320.10374474
14 28 2 14-19,19-13,13-28 326.921434055
14 28 3 14-26,26-12,12-27,27-28 566.381532923
14 28 4 14-10,10-12,12-13,13-28 434.673497125
14 28 5 14-25,25-24,24-12,12-27,27-28 569.710075976
10 4 0 10-12,12-17,17-4 533.614041083
10 4 1 10-12,12-13,13-11,11-0,0-4 643.537246321
10 4 2 10-14,14-13,13-11,11-16,16-15,15-17,17-4 662.137839172
10 4 3 10-14,14-26,26-12,12-8,8-17,17-4 668.293455329
10 4 4 10-12,12-5,5-17,17-4 549.966158093
10 4 5 10-14,14-19,19-13,13-11,11-0,0-4 668.967363852
15 25 0 15-16,16-11,11-13,13-14,14-25 595.546748871
15 25 1 15-17,17-4,4-0,0-11,11-13,13-14,14-25 595.558584237
15 25 2 15-17,17-12,12-24,24-25 600.205131383
15 25 3 15-17,17-8,8-12,12-26,26-14,14-25 601.702365029
15 25 4 15-17,17-5,5-12,12-24,24-25 616.557248393
15 25 5 15-16,16-11,11-13,13-19,19-14,14-25 602.364438186
11 9 0 11-13,13-9 8544.59166172
11 9 1 11-16,16-15,15-17,17-12,12-13,13-9 8715.54413293
11 9 2 11-7,7-17,17-12,12-10,10-14,14-20,20-9 9549.79934753
11 9 3 11-0,0-4,4-17,17-8,8-12,12-2,2-13,13-9 8893.04287814
11 9 4 11-7,7-17,17-5,5-12,12-13,13-9 8827.2880101
11 9 5 11-16,16-15,15-17,17-12,12-27,27-28,28-13,13-9 8900.06936823
0 18 0 0-11,11-18 114.557093931
0 18 1 0-4,4-17,17-18 226.304415132
0 18 2 0-4,4-17,17-15,15-16,16-11,11-18 226.535511982
0 18 3 0-11,11-3,3-1,1-18 231.396537147
0 18 4 0-11,11-7,7-17,17-18 327.374746526
0 18 5 0-4,4-17,17-6,6-18 269.769560366
24 15 0 24-12,12-17,17-15 533.614041083
24 15 1 24-12,12-8,8-17,17-15 538.439817781
24 15 2 24-25,25-14,14-13,13-11,11-16,16-15 662.137839172
24 15 3 24-12,12-5,5-17,17-15 549.966158093
24 15 4 24-25,25-14,14-19,19-13,13-11,11-16,16-15 668.955528486
24 15 5 24-12,12-13,13-11,11-0,0-4,4-17,17-15 643.537246321
14 6 0 14-13,13-11,11-16,16-15,15-17,17-6 707.136577456
14 6 1 14-26,26-12,12-17,17-6 708.466416915
14 6 2 14-13,13-11,11-18,18-6 750.614749932
14 6 3 14-10,10-12,12-8,8-17,17-6 716.620736666
14 6 4 14-25,25-24,24-12,12-5,5-17,17-6 728.147076978
14 6 5 14-19,19-13,13-11,11-0,0-4,4-17,17-6 713.966102136
12 18 0 12-13,13-11,11-18 434.674154243
12 18 1 12-17,17-18 442.188676807
12 18 2 12-17,17-15,15-16,16-11,11-18 442.419773657
12 18 3 12-8,8-17,17-6,6-18 490.479598739
12 18 4 12-5,5-17,17-18 458.540793817
12 18 5 12-17,17-4,4-0,0-11,11-18 442.431609023
1 19 0 1-18,18-11,11-13,13-19 504.005011727
1 19 1 1-3,3-11,11-13,13-19 585.85470245
1 19 2 1-18,18-17,17-12,12-10,10-14,14-19 956.746994746
1 19 3 1-18,18-17,17-8,8-12,12-13,13-19 679.55216279
1 19 4 1-18,18-6,6-17,17-15,15-16,16-11,11-13,13-19 664.896049397
1 19 5 1-18,18-11,11-0,0-4,4-17,17-5,5-12,12-13,13-19 691.321435317
25 14 0 25-14 0.0
