s t k edges
20 40 1 20-31,31-30,30-21,21-26,26-41,41-40 26331.2895765
20 40 2 20-32,32-2,2-4,4-0,0-1,1-39,39-40 40621.8007454
20 40 3 20-32,32-30,30-21,21-41,41-40 27096.1860851
20 40 4 20-32,32-37,37-30,30-21,21-41,41-40 27287.5130771
20 40 5 20-31,31-30,30-21,21-26,26-42,42-41,41-40 27310.5560199
3 16 0 3-29,29-36,36-37,37-16 1671.17261986
3 16 1 3-7,7-33,33-32,32-37,37-16 1684.50673631
3 16 2 3-29,29-36,36-19,19-17,17-16 2842.99511714
3 16 3 3-6,6-29,29-34,34-35,35-36,36-37,37-16 1739.01000485
3 16 4 3-2,2-32,32-37,37-16 1947.16278659
3 16 5 3-7,7-33,33-32,32-30,30-37,37-16 2029.81566486
25 35 0 25-6,6-29,29-34,34-35 1699.05032885
25 35 1 25-24,24-3,3-29,29-34,34-35 1876.69023819
25 35 2 25-6,6-29,29-36,36-35 2065.68529037
25 35 3 25-23,23-3,3-29,29-36,36-35 2428.98291938
25 35 4 25-24,24-3,3-7,7-33,33-32,32-34,34-35 2070.56849817
25 35 5 25-6,6-29,29-28,28-34,34-35 2012.4120355
6 15 0 6-15 985.27361185
6 15 1 6-29,29-15 1071.8866757
6 15 2 6-29,29-14,14-15 1108.61926779
6 15 3 6-3,3-29,29-15 1436.34775023
6 15 4 6-2,2-32,32-29,29-15 2192.09571396
6 15 5 6-29,29-12,12-13,13-14,14-15 1643.07612933
31 29 0 31-30,30-36,36-29 1244.82867817
31 29 1 31-30,30-37,37-36,36-29 1253.20831653
31 29 2 31-20,20-32,32-29 2035.17945029
31 29 3 31-30,30-32,32-34,34-29 1710.29820422
31 29 4 31-30,30-36,36-35,35-34,34-28,28-29 1625.83872539
31 29 5 31-30,30-32,32-33,33-7,7-3,3-29 1803.68463858
18 2 0 18-37,37-32,32-2 1855.60886202
18 2 1 18-37,37-32,32-33,33-2 2096.46067469
18 2 2 18-17,17-19,19-36,36-29,29-3,3-2 3972.45364853
18 2 3 18-37,37-36,36-35,35-34,34-29,29-6,6-2 2302.10778071
18 2 4 18-37,37-30,30-32,32-2 2200.91779057
18 2 5 18-37,37-36,36-29,29-6,6-2 2234.45944015
40 43 0 40-41,41-9,9-43 27309.8416274
40 43 1 40-41,41-9,9-8,8-10,10-43 32132.2784044
40 43 2 40-39,39-44,44-10,10-43 32993.6997574
40 43 3 40-39,39-1,1-8,8-9,9-43 34506.6447304
40 43 4 40-41,41-42,42-45,45-44,44-10,10-43 33887.3830428
40 43 5 40-39,39-1,1-8,8-10,10-43 34301.8428814
21 23 0 21-30,30-32,32-33,33-7,7-3,3-23 12602.4953049
21 23 1 21-30,30-36,36-29,29-3,3-23 12772.1085421
21 23 2 21-41,41-40,40-39,39-1,1-0,0-4,4-5,5-3,3-24,24-23 55418.5968081
21 23 3 21-30,30-37,37-36,36-35,35-34,34-29,29-6,6-22,22-24,24-23 12863.9266776
21 23 4 21-30,30-36,36-29,29-6,6-3,3-23 12772.2975865
21 23 5 21-30,30-37,37-32,32-33,33-7,7-3,3-23 12793.8222969
43 22 0 43-10,10-8,8-1,1-0,0-4,4-5,5-3,3-6,6-22 36950.9526875
43 22 1 43-10,10-8,8-1,1-0,0-4,4-2,2-6,6-22 36951.6227558
43 22 2 43-9,9-41,41-21,21-30,30-36,36-29,29-3,3-24,24-22 52586.1093908
43 22 3 43-10,10-44,44-1,1-0,0-4,4-2,2-6,6-22 65643.8496069
43 22 4 43-9,9-8,8-1,1-0,0-4,4-5,5-2,2-3,3-6,6-22 37281.3560085
43 22 5 43-10,10-8,8-1,1-0,0-4,4-5,5-3,3-24,24-22 37338.9576992
7 36 0 7-33,33-32,32-34,34-35,35-36 1011.72169966
7 36 1 7-33,33-32,32-37,37-36 1014.49629423
7 36 2 7-3,3-29,29-36 1015.67402354
7 36 3 7-3,3-6,6-29,29-36 1015.86306797
7 36 4 7-33,33-32,32-30,30-36 1351.42558442
7 36 5 7-3,3-29,29-34,34-35,35-36 1083.3223641
46 1 0 46-47,47-1 15683.2308399
46 1 1 46-47,47-44,44-1 17154.5054248
46 1 2 46-38,38-47,47-1 17274.3646065
46 1 3 46-45,45-44,44-10,10-8,8-1 18305.7882849
46 1 4 46-45,45-44,44-39,39-1 18529.5495337
46 1 5 46-45,45-42,42-41,41-9,9-8,8-1 19027.6603999
11 33 0 11-29,29-3,3-7,7-33 1991.8391901
11 33 1 11-29,29-6,6-3,3-7,7-33 1992.02823453
11 33 2 11-12,12-28,28-34,34-32,32-33 2194.29053067
11 33 3 11-12,12-29,29-32,32-33 2196.89726417
11 33 4 11-29,29-32,32-33 2196.66657894
11 33 5 11-12,12-13,13-14,14-29,29-3,3-7,7-33 2149.50785901
33 28 0 33-7,7-3,3-29,29-28 842.431460994
33 28 1 33-7,7-3,3-6,6-29,29-28 842.620505422
33 28 2 33-32,32-34,34-28 982.103954689
33 28 3 33-32,32-29,29-34,34-28 1340.52718047
33 28 4 33-2,2-6,6-29,29-28 1286.91879605
33 28 5 33-2,2-32,32-34,34-28 1381.88069209
39 34 0 39-40,40-41,41-21,21-30,30-36,36-35,35-34 29381.0378753
39 34 1 39-40,40-41,41-21,21-30,30-37,37-36,36-35,35-34 29389.4175136
39 34 2 39-1,1-0,0-4,4-2,2-32,32-34 36663.1943988
39 34 3 39-44,44-45,45-42,42-26,26-21,21-30,30-32,32-34 29891.344157
39 34 4 39-44,44-45,45-42,42-41,41-26,26-21,21-30,30-32,32-34 29896.4201315
39 34 5 39-40,40-41,41-21,21-30,30-32,32-34 29778.8590608
44 47 0 44-47 956.474883557
44 47 1 44-45,45-46,46-47 3322.28068645
44 47 2 44-45,45-46,46-38,38-47 4913.41445307
44 47 3 44-1,1-47 30137.4084464
44 47 4 44-10,10-8,8-1,1-47 30666.7384383
44 47 5 44-39,39-1,1-47 30890.4996871
9 27 0 9-8,8-1,1-0,0-4,4-5,5-3,3-29,29-27 29264.605438
9 27 1 9-8,8-1,1-0,0-4,4-5,5-3,3-29,29-12,12-27 29290.8927953
9 27 2 9-41,41-21,21-30,30-36,36-29,29-27 43578.486083
9 27 3 9-8,8-1,1-0,0-4,4-2,2-6,6-29,29-28,28-12,12-27 29354.3000696
9 27 4 9-8,8-1,1-0,0-4,4-2,2-3,3-6,6-29,29-27 29324.674123
9 27 5 9-8,8-1,1-0,0-4,4-2,2-6,6-29,29-27 29265.4645507
12 0 0 12-29,29-3,3-5,5-4,4-0 6836.92467052
12 0 1 12-29,29-6,6-3,3-5,5-4,4-0 6837.11371495
12 0 2 12-11,11-29,29-36,36-30,30-21,21-41,41-40,40-39,39-1,1-0 62245.0723558
12 0 3 12-28,28-29,29-6,6-2,2-4,4-0 6900.33194486
12 0 4 12-29,29-32,32-2,2-4,4-0 6997.9005744
12 0 5 12-28,28-29,29-3,3-2,2-4,4-0 6959.35247275
15 21 0 15-29,29-36,36-30,30-21 12385.0980374
15 21 1 15-29,29-36,36-37,37-30,30-21 12393.4776758
15 21 2 15-6,6-2,2-4,4-0,0-1,1-39,39-40,40-41,41-21 55482.7554507
15 21 3 15-14,14-29,29-32,32-30,30-21 12656.8971299
15 21 4 15-6,6-29,29-34,34-35,35-36,36-30,30-21 12730.3304817
15 21 5 15-29,29-32,32-30,30-21 12620.1645378
37 24 0 37-36,36-29,29-6,6-22,22-24 1453.52878484
37 24 1 37-36,36-35,35-34,34-29,29-6,6-22,22-24 1521.1771254
37 24 2 37-32,32-33,33-7,7-3,3-24 1642.61884387
37 24 3 37-32,32-2,2-3,3-24 1905.27489414
37 24 4 37-36,36-29,29-3,3-23,23-24 2404.22556869
37 24 5 37-36,36-29,29-3,3-24 1629.28472741
24 3 0 24-3 620.866626755
24 3 1 24-22,22-6,6-3 809.571758713
24 3 2 24-22,22-6,6-29,29-3 1173.57988181
24 3 3 24-23,23-3 1395.80746803
24 3 4 24-25,25-23,23-3 1851.2890676
24 3 5 24-25,25-6,6-3 1852.45251312
27 30 0 27-12,12-28,28-34,34-35,35-36,36-30 6326.53590039
27 30 1 27-12,12-28,28-34,34-35,35-36,36-37,37-30 6334.91553874
27 30 2 27-29,29-36,36-30 6465.60996168
27 30 3 27-29,29-32,32-30 6700.67646209
27 30 4 27-29,29-36,36-37,37-30 6473.98960003
27 30 5 27-12,12-29,29-36,36-30 6491.89731896
13 31 0 13-12,12-28,28-34,34-35,35-36,36-30,30-31 1731.97958108
13 31 1 13-14,14-29,29-36,36-30,30-31 1945.01161233
13 31 2 13-12,12-29,29-32,32-20,20-31 2687.69177177
13 31 3 13-14,14-29,29-36,36-37,37-30,30-31 1953.39125068
13 31 4 13-12,12-28,28-34,34-32,32-30,30-31 2129.80076657
13 31 5 13-12,12-29,29-36,36-30,30-31 1897.34099965
3 25 0 3-24,24-25 1143.24898734
3 25 1 3-23,23-25 1328.90670702
3 25 2 3-6,6-25 1330.07015254
3 25 3 3-29,29-6,6-25 1694.07827564
3 25 4 3-2,2-6,6-22,22-24,24-25 1986.60581974
3 25 5 3-24,24-23,23-25 1520.45280624
25 36 0 25-6,6-29,29-36 1848.54363933
25 36 1 25-6,6-29,29-34,34-35,35-36 1916.19197989
25 36 2 25-24,24-3,3-29,29-36 2026.18354867
25 36 3 25-24,24-3,3-2,2-32,32-30,30-36 2890.07008426
25 36 4 25-23,23-3,3-29,29-36 2211.84126834
25 36 5 25-23,23-24,24-22,22-6,6-29,29-36 2227.63142499
31 26 0 31-30,30-21,21-26 13519.0215107
31 26 1 31-20,20-32,32-30,30-21,21-26 15395.7012074
31 26 2 31-20,20-32,32-2,2-4,4-0,0-1,1-39,39-40,40-41,41-26 53434.0688113
31 26 3 31-20,20-32,32-37,37-30,30-21,21-26 15587.0281994
31 26 4 31-20,20-32,32-34,34-35,35-36,36-30,30-21,21-26 15826.8410451
31 26 5 31-20,20-32,32-29,29-36,36-30,30-21,21-26 16117.6159304
40 18 0 40-41,41-21,21-30,30-37,37-18 26579.4903668
40 18 1 40-41,41-26,26-21,21-30,30-37,37-18 26682.790272
40 18 2 40-39,39-1,1-0,0-4,4-2,2-32,32-37,37-16,16-17,17-18 42411.2965766
40 18 3 40-41,41-21,21-30,30-36,36-37,37-18 26822.0778071
40 18 4 40-41,41-21,21-30,30-32,32-37,37-18 27555.5768632
40 18 5 40-41,41-42,42-26,26-21,21-30,30-37,37-18 27662.0567153
21 16 0 21-30,30-37,37-16 11522.2606012
21 16 1 21-30,30-36,36-37,37-16 11764.8480415
21 16 2 21-41,41-40,40-39,39-1,1-0,0-4,4-2,2-32,32-37,37-18,18-17,17-16 57468.5263422
21 16 3 21-30,30-36,36-19,19-17,17-16 12936.6705388
21 16 4 21-30,30-32,32-37,37-16 12498.3470976
21 16 5 21-30,30-32,32-34,34-35,35-36,36-37,37-16 12746.5395817
43 15 0 43-10,10-8,8-1,1-0,0-4,4-5,5-3,3-6,6-15 37597.334672
43 15 1 43-10,10-8,8-1,1-0,0-4,4-2,2-6,6-15 37598.0047402
43 15 2 43-9,9-41,41-21,21-30,30-36,36-29,29-15 52202.4411854
43 15 3 43-10,10-44,44-1,1-0,0-4,4-2,2-6,6-15 66290.2315913
43 15 4 43-10,10-8,8-1,1-0,0-4,4-5,5-3,3-29,29-14,14-15 37720.4912835
43 15 5 43-10,10-8,8-1,1-0,0-4,4-2,2-3,3-29,29-15 37743.638332
7 29 0 7-3,3-29 496.97406103
7 29 1 7-3,3-6,6-29 497.163105458
7 29 2 7-33,33-32,32-29 783.796622369
7 29 3 7-33,33-32,32-34,34-29 1014.199648
7 29 4 7-33,33-2,2-6,6-29 1023.45656859
7 29 5 7-3,3-2,2-32,32-29 1311.93159708
46 8 0 46-47,47-1,1-8 15683.2308399
46 8 1 46-38,38-47,47-1,1-8 17274.3646065
46 8 2 46-47,47-44,44-10,10-8 17683.8354167
46 8 3 46-45,45-42,42-41,41-9,9-8 19027.6603999
46 8 4 46-45,45-44,44-1,1-8 17776.458293
46 8 5 46-45,45-44,44-10,10-8 18305.7882849
11 38 0 11-12,12-28,28-34,34-35,35-36,36-30,30-21,21-41,41-42,42-45,45-46,46-38 31050.2806593
11 38 1 11-12,12-28,28-34,34-35,35-36,36-37,37-30,30-21,21-41,41-42,42-45,45-46,46-38 31058.6602976
11 38 2 11-29,29-32,32-2,2-4,4-0,0-1,1-47,47-38 39104.1797976
11 38 3 11-29,29-36,36-30,30-21,21-41,41-42,42-45,45-46,46-38 31215.4113926
11 38 4 11-12,12-29,29-36,36-30,30-21,21-41,41-42,42-45,45-46,46-38 31215.6420779
11 38 5 11-12,12-28,28-34,34-35,35-36,36-37,37-30,30-21,21-26,26-42,42-45,45-46,46-38 31156.8842284
33 21 0 33-32,32-30,30-21 11516.1942586
33 21 1 33-32,32-37,37-30,30-21 11707.5212506
33 21 2 33-2,2-4,4-0,0-1,1-39,39-40,40-41,41-21 54337.7499904
33 21 3 33-7,7-3,3-29,29-36,36-30,30-21 12033.2815928
33 21 4 33-2,2-32,32-30,30-21 11915.970996
33 21 5 33-32,32-34,34-35,35-36,36-30,30-21 11947.3340964
16 43 0 16-37,37-32,32-2,2-4,4-0,0-1,1-8,8-10,10-43 37722.917155
16 43 1 16-37,37-30,30-21,21-41,41-9,9-43 51339.6037492
16 43 2 16-17,17-18,18-37,37-32,32-2,2-4,4-0,0-1,1-44,44-10,10-43 68276.0024828
16 43 3 16-37,37-36,36-29,29-3,3-5,5-4,4-0,0-1,1-8,8-10,10-43 38100.9086205
16 43 4 16-37,37-32,32-2,2-5,5-4,4-0,0-1,1-8,8-9,9-43 37993.4408354
16 43 5 16-37,37-36,36-29,29-6,6-2,2-4,4-0,0-1,1-8,8-10,10-43 38101.7677332
36 38 0 36-30,30-21,21-41,41-42,42-45,45-46,46-38 29242.8438873
36 38 1 36-37,37-30,30-21,21-41,41-42,42-45,45-46,46-38 29251.2235257
36 38 2 36-29,29-32,32-2,2-4,4-0,0-1,1-47,47-38 38169.0122173
36 38 3 36-35,35-34,34-32,32-30,30-21,21-26,26-42,42-45,45-46,46-38 30322.7593582
36 38 4 36-30,30-21,21-26,26-42,42-45,45-46,46-38 29341.067818
36 38 5 36-30,30-21,21-26,26-41,41-42,42-45,45-46,46-38 29346.1437925
44 38 0 44-47,47-38 2445.00887482
44 38 1 44-47,47-46,46-38 2802.92759363
44 38 2 44-45,45-46,46-38 3424.8804618
44 38 3 44-1,1-47,47-38 31625.9424377
44 38 4 44-39,39-40,40-41,41-42,42-45,45-46,46-38 9781.83675157
44 38 5 44-10,10-8,8-1,1-47,47-38 32155.2724296
9 28 0 9-8,8-1,1-0,0-4,4-5,5-3,3-29,29-28 24007.5771138
9 28 1 9-8,8-1,1-0,0-4,4-2,2-32,32-34,34-28 24103.3981226
9 28 2 9-41,41-21,21-30,30-36,36-29,29-28 38321.4577588
9 28 3 9-8,8-1,1-0,0-4,4-2,2-6,6-29,29-28 24008.4362265
9 28 4 9-8,8-1,1-0,0-4,4-5,5-2,2-32,32-34,34-28 24169.1199539
9 28 5 9-8,8-1,1-0,0-4,4-2,2-3,3-29,29-28 24067.4567544
34 12 0 34-28,28-12 659.032002553
34 12 1 34-29,29-12 892.041761686
34 12 2 34-29,29-28,28-12 954.589923325
34 12 3 34-35,35-36,36-29,29-14,14-13,13-12 1565.70175953
34 12 4 34-32,32-29,29-12 1490.59975932
34 12 5 34-32,32-33,33-7,7-3,3-29,29-12 1814.3892193
15 18 0 15-29,29-36,36-37,37-18 2462.10282479
15 18 1 15-29,29-34,34-35,35-36,36-37,37-18 2529.75116535
15 18 2 15-14,14-29,29-36,36-19,19-17,17-18 4177.80909736
15 18 3 15-29,29-32,32-37,37-18 2880.11667889
15 18 4 15-6,6-29,29-36,36-37,37-18 2739.68692847
15 18 5 15-14,14-29,29-32,32-37,37-18 2916.84927097
37 1 0 37-32,32-2,2-4,4-0,0-1 21455.6900235
37 1 1 37-32,32-2,2-5,5-4,4-0,0-1 21521.4118548
37 1 2 37-30,30-21,21-41,41-40,40-39,39-1 44348.7294048
37 1 3 37-36,36-29,29-3,3-5,5-4,4-0,0-1 21833.681489
37 1 4 37-32,32-33,33-2,2-4,4-0,0-1 21696.5418362
37 1 5 37-36,36-29,29-6,6-2,2-4,4-0,0-1 21834.5406017
24 10 0 24-3,3-5,5-4,4-0,0-1,1-8,8-10 22690.7856593
24 10 1 24-3,3-5,5-4,4-0,0-1,1-44,44-10 51383.0125104
24 10 2 24-25,25-6,6-29,29-36,36-30,30-21,21-41,41-9,9-8,8-10 43627.4989398
24 10 3 24-22,22-6,6-2,2-4,4-0,0-1,1-8,8-10 22880.1608596
24 10 4 24-3,3-2,2-4,4-0,0-1,1-8,8-10 22750.6652999
24 10 5 24-22,22-6,6-3,3-7,7-33,33-2,2-4,4-0,0-1,1-8,8-10 23076.491119
27 23 0 27-29,29-3,3-23 6838.2867345
27 23 1 27-29,29-6,6-22,22-24,24-23 6854.07689114
27 23 2 27-12,12-29,29-3,3-23 6864.57409178
27 23 3 27-12,12-29,29-6,6-25,25-23 7333.96188123
27 23 4 27-29,29-3,3-24,24-23 7029.83283372
27 23 5 27-12,12-28,28-29,29-6,6-3,3-23 6927.31129784
13 24 0 13-12,12-29,29-6,6-22,22-24 1461.85760447
13 24 1 13-14,14-29,29-6,6-22,22-24 1509.52821715
13 24 2 13-12,12-29,29-3,3-24 1637.61354705
13 24 3 13-14,14-29,29-3,3-24 1685.28415972
13 24 4 13-12,12-28,28-29,29-3,3-24 1700.16170868
13 24 5 13-14,14-29,29-6,6-25,25-24 2552.40897156
3 30 0 3-7,7-33,33-32,32-30 1098.74318537
3 30 1 3-29,29-36,36-30 1268.3564226
3 30 2 3-6,6-29,29-36,36-30 1268.54546702
3 30 3 3-29,29-34,34-35,35-36,36-37,37-30 1344.38440151
3 30 4 3-2,2-32,32-30 1361.39923565
3 30 5 3-7,7-33,33-32,32-37,37-30 1290.07017741
25 45 0 25-6,6-29,29-36,36-30,30-21,21-41,41-42,42-45 28957.9749305
25 45 1 25-24,24-22,22-6,6-29,29-36,36-30,30-21,21-41,41-42,42-45 28959.8588972
25 45 2 25-6,6-2,2-4,4-0,0-1,1-44,44-45 38773.5755486
25 45 3 25-24,24-3,3-7,7-33,33-32,32-30,30-21,21-26,26-42,42-45 29064.2255333
25 45 4 25-6,6-29,29-34,34-35,35-36,36-37,37-30,30-21,21-41,41-42,42-45 29034.0029094
25 45 5 25-23,23-3,3-29,29-36,36-30,30-21,21-41,41-42,42-45 29321.2725595
28 14 0 28-12,12-13,13-14 701.664406514
28 14 1 28-29,29-14 713.579010754
28 14 2 28-34,34-29,29-14 1006.8473414
28 14 3 28-29,29-15,15-14 1711.64939264
28 14 4 28-12,12-29,29-14 1362.46481693
28 14 5 28-29,29-6,6-15,15-14 1989.23349631
31 3 0 31-30,30-32,32-33,33-7,7-3 1439.45003976
31 3 1 31-30,30-36,36-29,29-3 1609.06327699
31 3 2 31-20,20-32,32-2,2-3 2257.39036174
31 3 3 31-30,30-37,37-36,36-35,35-34,34-29,29-6,6-3 1685.28030033
31 3 4 31-30,30-32,32-29,29-3 1844.1297774
31 3 5 31-30,30-36,36-29,29-6,6-3 1609.25232142
40 25 0 40-41,41-21,21-30,30-36,36-29,29-6,6-25 27617.0066761
40 25 1 40-41,41-21,21-30,30-36,36-29,29-6,6-22,22-24,24-25 27618.8906429
40 25 2 40-39,39-1,1-0,0-4,4-5,5-3,3-24,24-25 40665.8826447
40 25 3 40-41,41-26,26-21,21-30,30-32,32-33,33-7,7-3,3-24,24-25 27728.3332534
40 25 4 40-41,41-21,21-30,30-37,37-36,36-35,35-34,34-29,29-6,6-25 27693.034655
40 25 5 40-41,41-26,26-21,21-30,30-36,36-29,29-6,6-25 27720.3065813
21 25 0 21-30,30-36,36-29,29-6,6-25 12825.1536223
21 25 1 21-30,30-36,36-29,29-6,6-22,22-24,24-25 12827.0375891
21 25 2 21-41,41-40,40-39,39-1,1-0,0-4,4-5,5-3,3-24,24-25 55457.7356985
21 25 3 21-30,30-32,32-33,33-7,7-3,3-23,23-25 13018.8380141
21 25 4 21-30,30-37,37-36,36-35,35-34,34-29,29-6,6-25 12901.1816012
21 25 5 21-30,30-32,32-33,33-7,7-3,3-6,6-25 13020.0014596
4 39 0 4-2,2-32,32-30,30-21,21-41,41-40,40-39 30171.6844959
4 39 1 4-2,2-32,32-30,30-21,21-41,41-42,42-45,45-44,44-39 30185.9456614
4 39 2 4-0,0-1,1-39 35441.4079404
4 39 3 4-5,5-2,2-32,32-30,30-21,21-26,26-41,41-40,40-39 30340.7062323
4 39 4 4-2,2-32,32-37,37-30,30-21,21-41,41-40,40-39 30363.0114879
4 39 5 4-5,5-2,2-32,32-30,30-21,21-26,26-42,42-45,45-44,44-39 30349.8914234
43 4 0 43-10,10-8,8-1,1-0,0-4 35669.1499449
43 4 1 43-9,9-8,8-1,1-0,0-4 35873.9517939
43 4 2 43-9,9-41,41-21,21-30,30-32,32-2,2-4 51876.5349289
43 4 3 43-9,9-41,41-26,26-21,21-30,30-37,37-32,32-2,2-5,5-4 52236.8836574
43 4 4 43-10,10-44,44-1,1-0,0-4 64361.376796
43 4 5 43-9,9-41,41-21,21-30,30-32,32-33,33-2,2-4 52117.3867416
8 34 0 8-1,1-0,0-4,4-2,2-32,32-34 21286.4637909
8 34 1 8-1,1-0,0-4,4-5,5-2,2-32,32-34 21352.1856222
8 34 2 8-9,9-41,41-21,21-30,30-36,36-35,35-34 40303.8524729
8 34 3 8-1,1-0,0-4,4-5,5-3,3-29,29-34 21483.9111128
8 34 4 8-1,1-0,0-4,4-2,2-6,6-29,29-34 21484.7702255
8 34 5 8-1,1-0,0-4,4-2,2-33,33-32,32-34 21527.3156036
7 26 0 7-33,33-32,32-30,30-21,21-26 14144.3183794
7 26 1 7-33,33-32,32-37,37-30,30-21,21-26 14335.6453715
7 26 2 7-3,3-2,2-4,4-0,0-1,1-39,39-40,40-41,41-26 52023.2791845
7 26 3 7-3,3-29,29-36,36-30,30-21,21-26 14579.4105411
7 26 4 7-33,33-2,2-32,32-30,30-21,21-26 14544.0951168
7 26 5 7-3,3-6,6-29,29-34,34-35,35-36,36-30,30-21,21-26 14647.2479261
46 19 0 46-45,45-42,42-41,41-21,21-30,30-36,36-19 29280.1535282
46 19 1 46-45,45-42,42-41,41-21,21-30,30-37,37-36,36-19 29288.5331666
46 19 2 46-47,47-1,1-0,0-4,4-2,2-32,32-37,37-18,18-17,17-19 39787.8046616
46 19 3 46-45,45-42,42-26,26-21,21-30,30-37,37-16,16-17,17-19 29860.4168657
46 19 4 46-45,45-42,42-26,26-21,21-30,30-32,32-34,34-35,35-36,36-19 30360.0689992
46 19 5 46-45,45-42,42-26,26-21,21-30,30-36,36-19 29378.3774589
29 41 0 29-36,36-30,30-21,21-41 25144.9872327
29 41 1 29-36,36-37,37-30,30-21,21-41 25153.366871
29 41 2 29-32,32-2,2-4,4-0,0-1,1-39,39-40,40-41 41190.0199266
29 41 3 29-34,34-35,35-36,36-30,30-21,21-26,26-41 25315.9354784
29 41 4 29-32,32-30,30-21,21-41 25380.0537331
29 41 5 29-32,32-30,30-21,21-26,26-41 25483.3536382
33 46 0 33-32,32-30,30-21,21-41,41-42,42-45,45-46 28807.9019202
33 46 1 33-32,32-30,30-21,21-26,26-42,42-45,45-46 28906.1258509
33 46 2 33-2,2-4,4-0,0-1,1-47,47-46 36531.7575075
33 46 3 33-7,7-3,3-29,29-36,36-30,30-21,21-41,41-42,42-45,45-46 29324.9892544
33 46 4 33-32,32-37,37-30,30-21,21-26,26-42,42-45,45-46 29097.452843
33 46 5 33-2,2-32,32-30,30-21,21-41,41-42,42-45,45-46 29207.6786576
16 34 0 16-37,37-36,36-35,35-34 1080.1732359
16 34 1 16-37,37-36,36-29,29-34 1601.35114675
16 34 2 16-17,17-19,19-36,36-35,35-34 2251.99573318
16 34 3 16-37,37-32,32-34 1660.94177507
16 34 4 16-37,37-30,30-32,32-34 2006.25070362
16 34 5 16-37,37-32,32-29,29-28,28-34 2332.7267075
36 45 0 36-30,30-21,21-41,41-42,42-45 27109.4312911
36 45 1 36-37,37-30,30-21,21-41,41-42,42-45 27117.8109295
36 45 2 36-29,29-32,32-2,2-4,4-0,0-1,1-44,44-45 38486.745793
36 45 3 36-35,35-34,34-32,32-30,30-21,21-26,26-42,42-45 28189.3467621
36 45 4 36-30,30-21,21-26,26-42,42-45 27207.6552219
36 45 5 36-30,30-21,21-26,26-41,41-42,42-45 27212.7311963
22 8 0 22-6,6-3,3-5,5-4,4-0,0-1,1-8 21346.4800752
22 8 1 22-6,6-2,2-4,4-0,0-1,1-8 21347.1501435
22 8 2 22-24,24-3,3-29,29-36,36-30,30-21,21-41,41-9,9-8 41804.0735555
22 8 3 22-24,24-3,3-2,2-4,4-0,0-1,1-8 21794.3647275
22 8 4 22-6,6-2,2-5,5-4,4-0,0-1,1-8 21412.8719748
22 8 5 22-6,6-3,3-7,7-33,33-2,2-4,4-0,0-1,1-8 21543.4804029
44 29 0 44-45,45-42,42-41,41-21,21-30,30-36,36-29 28919.5991193
44 29 1 44-45,45-42,42-41,41-21,21-30,30-37,37-36,36-29 28927.9787577
44 29 2 44-1,1-0,0-4,4-5,5-3,3-29 36515.602061
44 29 3 44-45,45-42,42-26,26-21,21-30,30-32,32-29 29252.8895504
44 29 4 44-39,39-40,40-41,41-21,21-30,30-36,36-29 30310.2673671
44 29 5 44-45,45-42,42-26,26-21,21-30,30-36,36-35,35-34,34-29 29085.4713906
9 5 0 9-8,8-1,1-0,0-4,4-5 22845.7780655
9 5 1 9-8,8-1,1-0,0-4,4-2,2-5 23303.6071768
9 5 2 9-41,41-21,21-30,30-32,32-2,2-5 38379.1201919
9 5 3 9-8,8-1,1-0,0-4,4-2,2-3,3-5 23891.8669777
9 5 4 9-8,8-1,1-0,0-4,4-2,2-33,33-7,7-3,3-5 24028.9876648
9 5 5 9-8,8-1,1-0,0-4,4-2,2-6,6-3,3-5 24197.3075243
34 7 0 34-32,32-33,33-7 719.786522294
34 7 1 34-29,29-3,3-7 791.387186739
34 7 2 34-29,29-6,6-3,3-7 791.576231167
34 7 3 34-32,32-2,2-33,33-7 1119.5632597
34 7 4 34-28,28-29,29-3,3-7 1104.74889339
34 7 5 34-35,35-36,36-37,37-32,32-33,33-7 1306.43147159
15 27 0 15-14,14-13,13-12,12-27 5853.49576879
15 27 1 15-29,29-27 6451.27622984
15 27 2 15-29,29-12,12-27 6477.56358712
15 27 3 15-6,6-29,29-27 6728.86033351
15 27 4 15-14,14-29,29-27 6488.00882192
15 27 5 15-29,29-28,28-12,12-27 6540.11174876
37 10 0 37-32,32-2,2-4,4-0,0-1,1-8,8-10 22700.3456678
37 10 1 37-30,30-21,21-41,41-9,9-8,8-10 41139.4690389
37 10 2 37-32,32-2,2-4,4-0,0-1,1-44,44-10 51392.5725189
37 10 3 37-36,36-29,29-3,3-5,5-4,4-0,0-1,1-8,8-10 23078.3371332
37 10 4 37-32,32-33,33-2,2-5,5-4,4-0,0-1,1-8,8-10 23006.9193118
37 10 5 37-36,36-29,29-6,6-2,2-4,4-0,0-1,1-8,8-10 23079.1962459
24 17 0 24-22,22-6,6-29,29-34,34-35,35-36,36-37,37-16,16-17 2595.40857951
24 17 1 24-3,3-29,29-36,36-37,37-16,16-17 2703.51618152
24 17 2 24-22,22-6,6-29,29-36,36-19,19-17 2876.62886642
24 17 3 24-25,25-6,6-2,2-32,32-37,37-16,16-17 4151.8826623
24 17 4 24-3,3-29,29-36,36-19,19-17 3052.38480899
24 17 5 24-3,3-7,7-33,33-32,32-37,37-16,16-17 2716.85029797
13 17 0 13-12,12-28,28-34,34-35,35-36,36-37,37-16,16-17 2205.56585885
