s t k edges
12 1 5 12-2,2-3,3-15,15-14,14-20,20-19,19-18,18-16,16-6,6-1 9127.57780487
10 17 0 10-9,9-13,13-8,8-5,5-17 4421.97015399
10 17 1 10-11,11-12,12-2,2-3,3-8,8-5,5-17 5377.10476187
10 17 2 10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-18,18-16,16-17 5919.14998645
10 17 3 10-9,9-13,13-8,8-3,3-0,0-1,1-6,6-16,16-17 7953.19999276
10 17 4 10-9,9-13,13-8,8-5,5-19,19-18,18-16,16-17 6137.64451212
10 17 5 10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-5,5-17 5664.94989564
15 20 0 15-14,14-20 664.585376173
15 20 1 15-3,3-0,0-1,1-6,6-20 2526.53303156
15 20 2 15-3,3-8,8-5,5-19,19-20 3797.09507558
15 20 3 15-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-18,18-19,19-20 9676.53476426
15 20 4 15-3,3-8,8-5,5-17,17-16,16-6,6-20 10227.7237788
15 20 5 15-3,3-0,0-1,1-6,6-16,16-18,18-19,19-20 8590.16221631
13 4 0 13-8,8-3,3-0,0-1,1-6,6-7,7-4 2973.99549875
13 4 1 13-9,9-10,10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-4 3271.21064867
13 4 2 13-8,8-3,3-15,15-14,14-20,20-6,6-4 4030.94443233
13 4 3 13-8,8-5,5-17,17-16,16-6,6-4 8814.71158331
13 4 4 13-8,8-5,5-19,19-20,20-6,6-7,7-4 4680.16930929
13 4 5 13-8,8-5,5-19,19-20,20-6,6-4 4675.75725776
0 7 0 0-1,1-6,6-7 1081.29910003
0 7 1 0-1,1-6,6-4,4-7 1376.05716958
0 7 2 0-3,3-15,15-14,14-20,20-6,6-7 2431.15337814
0 7 3 0-3,3-8,8-5,5-17,17-16,16-6,6-7 9070.98314022
0 7 4 0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-20,20-6,6-4,4-7 6870.08085794
0 7 5 0-3,3-15,15-14,14-20,20-19,19-18,18-16,16-6,6-7 8494.78256289
1 6 0 1-6 506.697678735
1 6 1 1-0,0-3,3-15,15-14,14-20,20-6 2684.420729
1 6 2 1-0,0-3,3-8,8-5,5-19,19-20,20-6 5185.29616553
1 6 3 1-0,0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-6 10967.5444648
1 6 4 1-0,0-3,3-15,15-14,14-20,20-19,19-18,18-16,16-6 8748.04991375
1 6 5 1-0,0-3,3-8,8-5,5-17,17-16,16-6 9324.25049108
2 5 0 2-3,3-8,8-5 2293.66869572
2 5 1 2-3,3-15,15-14,14-20,20-19,19-5 2581.51382949
2 5 2 2-12,12-11,11-10,10-9,9-13,13-8,8-5 3523.46059598
2 5 3 2-3,3-0,0-1,1-6,6-16,16-17,17-5 7950.78154755
2 5 4 2-3,3-0,0-1,1-6,6-20,20-19,19-5 3811.827222
2 5 5 2-3,3-15,15-14,14-20,20-19,19-18,18-16,16-17,17-5 6817.65954446
5 8 0 5-8 1158.88635344
5 8 1 5-19,19-20,20-14,14-15,15-3,3-8 3302.79409831
5 8 2 5-19,19-20,20-6,6-1,1-0,0-3,3-8 4533.10749083
5 8 3 5-17,17-16,16-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8 10315.3557901
5 8 4 5-17,17-16,16-18,18-19,19-20,20-14,14-15,15-3,3-8 7538.93981328
5 8 5 5-17,17-16,16-6,6-1,1-0,0-3,3-8 8672.06181637
6 7 0 6-7 160.667035219
6 7 1 6-4,4-7 455.42510477
4 19 0 4-6,6-20,20-19 2115.30038453
4 19 1 4-7,7-6,6-20,20-19 2119.71243606
4 19 2 4-6,6-1,1-0,0-3,3-8,8-5,5-19 4188.37354819
4 19 3 4-6,6-16,16-18,18-19 6851.6832663
4 19 4 4-7,7-6,6-16,16-18,18-19 6856.09531783
4 19 5 4-6,6-16,16-17,17-5,5-19 7715.7289774
7 6 0 7-6 160.667035219
7 6 1 7-4,4-6 455.42510477
5 18 0 5-19,19-18 1622.54200176
5 18 1 5-17,17-16,16-18 4075.07798054
5 18 2 5-8,8-3,3-15,15-14,14-20,20-19,19-18 4622.74818618
5 18 3 5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-16,16-18 10449.128698
5 18 4 5-19,19-20,20-6,6-16,16-18 8194.23582794
5 18 5 5-17,17-16,16-6,6-20,20-19,19-18 9380.4170079
19 3 0 19-20,20-14,14-15,15-3 1644.0256591
19 3 1 19-5,5-8,8-3 2817.65479266
19 3 2 19-20,20-6,6-1,1-0,0-3 2874.33905161
19 3 3 19-18,18-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3 8697.09448134
19 3 4 19-18,18-16,16-6,6-1,1-0,0-3 7610.72193338
19 3 5 19-5,5-17,17-16,16-6,6-20,20-14,14-15,15-3 9536.1286296
20 4 0 20-6,6-4 1451.67723304
20 4 1 20-6,6-7,7-4 1456.08928457
20 4 2 20-14,14-15,15-3,3-0,0-1,1-6,6-4 2351.12126315
20 4 3 20-19,19-18,18-16,16-6,6-4 7515.30641779
20 4 4 20-19,19-5,5-17,17-16,16-6,6-7,7-4 8383.76418042
20 4 5 20-19,19-5,5-8,8-3,3-0,0-1,1-6,6-4 4851.99669968
18 20 0 18-19,19-20 1555.42801958
18 20 1 18-19,19-5,5-8,8-3,3-15,15-14,14-20 4689.86216836
18 20 2 18-16,16-17,17-5,5-19,19-20 5469.43826569
18 20 3 18-16,16-6,6-20 6799.87554279
18 20 4 18-19,19-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-20 7563.46953458
18 20 5 18-16,16-6,6-1,1-0,0-3,3-15,15-14,14-20 7699.3195729
8 2 0 8-3,3-2 1134.78234228
8 2 1 8-13,13-9,9-10,10-11,11-12,12-2 2364.57424254
8 2 2 8-5,5-19,19-20,20-14,14-15,15-3,3-2 3740.40018292
8 2 3 8-5,5-17,17-16,16-6,6-1,1-0,0-3,3-2 9109.66790099
8 2 4 8-5,5-19,19-20,20-6,6-1,1-0,0-3,3-2 4970.71357544
8 2 5 8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2 7976.5458979
9 3 0 9-10,10-11,11-12,12-2,2-3 1594.29528416
9 3 1 9-13,13-8,8-3 1905.06130066
9 3 2 9-13,13-8,8-5,5-19,19-20,20-14,14-15,15-3 4510.67914131
9 3 3 9-13,13-8,8-5,5-17,17-16,16-6,6-1,1-0,0-3 9879.94685937
9 3 4 9-13,13-8,8-5,5-19,19-20,20-6,6-1,1-0,0-3 5740.99253382
9 3 5 9-13,13-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15,15-3 8746.82485628
14 2 0 14-15,15-3,3-2 669.308769794
14 2 1 14-20,20-6,6-1,1-0,0-3,3-2 2935.31171139
14 2 2 14-15,15-3,3-8,8-13,13-9,9-10,10-11,11-12,12-2 3755.16328116
14 2 3 14-20,20-19,19-5,5-8,8-3,3-2 4205.87375541
14 2 4 14-20,20-19,19-18,18-16,16-17,17-5,5-8,8-3,3-2 8442.01947038
14 2 5 14-20,20-19,19-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2 5435.66565567
3 1 0 3-0,0-1 558.181032577
3 1 1 3-15,15-14,14-20,20-6,6-1 2632.93737516
3 1 2 3-8,8-5,5-19,19-20,20-6,6-1 5133.81281169
3 1 3 3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-6,6-1 10916.0611109
3 1 4 3-15,15-14,14-20,20-19,19-18,18-16,16-6,6-1 8696.5665599
3 1 5 3-8,8-5,5-17,17-16,16-6,6-1 9272.76713724
16 13 0 16-17,17-5,5-8,8-13 4379.81545261
16 13 1 16-18,18-19,19-5,5-8,8-13 4977.24400883
16 13 2 16-18,18-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9,9-13 5961.30468783
16 13 3 16-6,6-1,1-0,0-3,3-8,8-13 6792.79948947
16 13 4 16-6,6-20,20-14,14-15,15-3,3-8,8-13 7854.16047458
16 13 5 16-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9,9-13 7094.42669092
6 16 0 6-16 4129.05608647
6 16 1 6-20,20-19,19-18,18-16 4226.2474759
6 16 2 6-20,20-19,19-5,5-17,17-16 5090.293187
6 16 3 6-1,1-0,0-3,3-8,8-5,5-17,17-16 5701.89208334
6 16 4 6-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-18,18-16 9003.97559839
6 16 5 6-1,1-0,0-3,3-15,15-14,14-20,20-19,19-18,18-16 5125.69150601
19 8 0 19-5,5-8 1889.6234871
19 8 1 19-20,20-14,14-15,15-3,3-8 2572.05696465
19 8 2 19-20,20-6,6-1,1-0,0-3,3-8 3802.37035716
19 8 3 19-18,18-16,16-17,17-5,5-8 6125.76920208
19 8 4 19-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8 4215.35093836
19 8 5 19-18,18-16,16-6,6-1,1-0,0-3,3-8 8538.75323894
17 8 0 17-5,5-8 3149.85916552
17 8 1 17-16,16-18,18-19,19-5,5-8 4865.53352366
17 8 2 17-5,5-19,19-20,20-14,14-15,15-3,3-8 5293.76691039
17 8 3 17-16,16-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8 8324.382978
17 8 4 17-16,16-6,6-1,1-0,0-3,3-8 6681.08900429
17 8 5 17-16,16-6,6-20,20-14,14-15,15-3,3-8 7742.4499894
20 3 0 20-14,14-15,15-3 980.40250761
20 3 1 20-6,6-1,1-0,0-3 2210.71590012
20 3 2 20-19,19-5,5-8,8-3 3481.27794414
20 3 3 20-19,19-18,18-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3 9360.71763282
20 3 4 20-6,6-16,16-17,17-5,5-8,8-3 9911.90664731
20 3 5 20-19,19-18,18-16,16-6,6-1,1-0,0-3 8274.34508487
18 15 0 18-19,19-20,20-14,14-15 2220.01339575
18 15 1 18-19,19-5,5-8,8-3,3-15 4025.27679219
18 15 2 18-16,16-17,17-5,5-19,19-20,20-14,14-15 6134.02364187
18 15 3 18-16,16-6,6-1,1-0,0-3,3-15 7034.73419673
18 15 4 18-19,19-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-15 5668.5707659
18 15 5 18-16,16-6,6-20,20-14,14-15 7464.46091896
8 9 0 8-13,13-9 977.029995107
8 9 1 8-3,3-2,2-12,12-11,11-10,10-9 2522.32658971
8 9 2 8-5,5-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9 5127.94443036
8 9 3 8-5,5-17,17-16,16-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9 10497.2121484
8 9 4 8-5,5-19,19-20,20-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9 6358.25782287
8 9 5 8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9 9364.09014533
9 4 0 9-10,10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-7,7-4 2969.42609123
9 4 1 9-13,13-8,8-3,3-0,0-1,1-6,6-4 3275.7800562
9 4 2 9-10,10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-6,6-4 4026.37502481
9 4 3 9-13,13-8,8-5,5-17,17-16,16-6,6-4 9120.90819228
9 4 4 9-13,13-8,8-5,5-19,19-20,20-6,6-7,7-4 4986.36591827
9 4 5 9-13,13-8,8-3,3-15,15-14,14-20,20-6,6-4 4337.14104131
10 3 0 10-11,11-12,12-2,2-3 1299.2142908
10 3 1 10-9,9-13,13-8,8-3 2200.14229402
10 3 2 10-9,9-13,13-8,8-5,5-19,19-20,20-14,14-15,15-3 4805.76013467
10 3 3 10-9,9-13,13-8,8-5,5-17,17-16,16-6,6-1,1-0,0-3 10175.0278527
10 3 4 10-9,9-13,13-8,8-5,5-19,19-20,20-6,6-1,1-0,0-3 6036.07352718
10 3 5 10-9,9-13,13-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15,15-3 9041.90584964
11 10 0 11-10 201.253692587
11 10 1 11-12,12-2,2-3,3-8,8-13,13-9,9-10 3298.10289223
11 10 2 11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-5,5-8,8-13,13-9,9-10 5903.72073288
11 10 3 11-12,12-2,2-3,3-0,0-1,1-6,6-16,16-17,17-5,5-8,8-13,13-9,9-10 11272.9884509
11 10 4 11-12,12-2,2-3,3-0,0-1,1-6,6-20,20-19,19-5,5-8,8-13,13-9,9-10 7134.03412539
11 10 5 11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-18,18-16,16-17,17-5,5-8,8-13,13-9,9-10 10139.8664478
14 5 0 14-20,20-19,19-5 1912.20505969
14 5 1 14-15,15-3,3-8,8-5 2549.47539206
14 5 2 14-15,15-3,3-0,0-1,1-6,6-20,20-19,19-5 4067.63391834
14 5 3 14-20,20-6,6-16,16-17,17-5 8342.83376286
14 5 4 14-15,15-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5 4192.76936577
14 5 5 14-20,20-19,19-18,18-16,16-17,17-5 6148.35077466
12 13 0 12-11,11-10,10-9,9-13 1469.48064817
12 13 1 12-2,2-3,3-8,8-13 2029.87593664
12 13 2 12-2,2-3,3-15,15-14,14-20,20-19,19-5,5-8,8-13 4635.49377729
12 13 3 12-2,2-3,3-0,0-1,1-6,6-16,16-17,17-5,5-8,8-13 10004.7614954
12 13 4 12-2,2-3,3-0,0-1,1-6,6-20,20-19,19-5,5-8,8-13 5865.8071698
12 13 5 12-2,2-3,3-15,15-14,14-20,20-19,19-18,18-16,16-17,17-5,5-8,8-13 8871.63949226
1 16 0 1-0,0-3,3-15,15-14,14-20,20-19,19-18,18-16 4618.99382727
1 16 1 1-6,6-16 4635.75376521
1 16 2 1-6,6-20,20-19,19-18,18-16 4732.94515463
1 16 3 1-0,0-3,3-8,8-5,5-17,17-16 5195.19440461
1 16 4 1-6,6-20,20-19,19-5,5-17,17-16 5596.99086573
1 16 5 1-0,0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16 6838.48837832
15 0 0 15-3,3-0 460.063777939
15 0 1 15-14,14-20,20-6,6-1,1-0 2731.05462979
15 0 2 15-14,14-20,20-19,19-5,5-8,8-3,3-0 4290.10996682
15 0 3 15-3,3-8,8-5,5-17,17-16,16-6,6-1,1-0 10002.5186547
15 0 4 15-14,14-20,20-19,19-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-0 5933.40394053
15 0 5 15-14,14-20,20-19,19-18,18-16,16-6,6-1,1-0 8794.68381454
13 16 0 13-8,8-5,5-17,17-16 4379.81545261
13 16 1 13-8,8-5,5-19,19-18,18-16 4977.24400883
13 16 2 13-9,9-10,10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-18,18-16 5961.30468783
13 16 3 13-8,8-3,3-0,0-1,1-6,6-16 6792.79948947
13 16 4 13-8,8-3,3-15,15-14,14-20,20-6,6-16 7854.16047458
13 16 5 13-9,9-10,10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-16 7094.42669092
0 11 0 0-3,3-2,2-12,12-11 1242.20724471
0 11 1 0-3,3-8,8-13,13-9,9-10,10-11 2545.64263311
0 11 2 0-1,1-6,6-20,20-14,14-15,15-3,3-2,2-12,12-11 4144.83235944
0 11 3 0-1,1-6,6-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11 10232.0348988
0 11 4 0-1,1-6,6-20,20-19,19-5,5-8,8-3,3-2,2-12,12-11 6645.70779597
0 11 5 0-3,3-15,15-14,14-20,20-19,19-5,5-8,8-13,13-9,9-10,10-11 5151.26047375
3 6 0 3-0,0-1,1-6 1064.87871131
3 6 1 3-15,15-14,14-20,20-6 2126.23969642
3 6 2 3-8,8-5,5-19,19-20,20-6 4627.11513295
3 6 3 3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-6 10409.3634322
3 6 4 3-15,15-14,14-20,20-19,19-18,18-16,16-6 8189.86888117
3 6 5 3-8,8-5,5-17,17-16,16-6 8766.0694585
1 10 0 1-0,0-3,3-2,2-12,12-11,11-10 1857.39532337
1 10 1 1-0,0-3,3-8,8-13,13-9,9-10 2758.3233266
1 10 2 1-6,6-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10 3932.15166595
1 10 3 1-6,6-16,16-17,17-5,5-8,8-13,13-9,9-10 9616.84682015
1 10 4 1-6,6-20,20-19,19-5,5-8,8-13,13-9,9-10 5477.8924946
1 10 5 1-6,6-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10 9995.7808507
4 1 0 4-6,6-1 812.537722962
4 1 1 4-7,7-6,6-1 816.949774497
4 1 2 4-6,6-20,20-14,14-15,15-3,3-0,0-1 2990.26077323
4 1 3 4-6,6-16,16-17,17-5,5-8,8-3,3-0,0-1 9630.09053531
4 1 4 4-7,7-6,6-20,20-19,19-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-0,0-1 7138.842235
4 1 5 4-6,6-16,16-18,18-19,19-20,20-14,14-15,15-3,3-0,0-1 9053.88995797
5 4 0 5-19,19-20,20-6,6-4 2846.03751819
5 4 1 5-19,19-20,20-6,6-7,7-4 2850.44956972
5 4 2 5-8,8-3,3-0,0-1,1-6,6-4 3457.63641453
5 4 3 5-17,17-16,16-6,6-4 6984.99184374
5 4 4 5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-6,6-7,7-4 6166.70342489
5 4 5 5-17,17-16,16-6,6-7,7-4 6989.40389527
16 4 0 16-6,6-4 4434.8961307
16 4 1 16-6,6-7,7-4 4439.30818224
16 4 2 16-18,18-19,19-20,20-6,6-4 4532.08752012
16 4 3 16-17,17-5,5-8,8-3,3-0,0-1,1-6,6-4 6007.73212757
16 4 4 16-18,18-19,19-20,20-6,6-7,7-4 4536.49957166
16 4 5 16-17,17-5,5-19,19-20,20-6,6-4 5396.13323123
6 11 0 6-1,1-0,0-3,3-2,2-12,12-11 2162.83930952
6 11 1 6-20,20-14,14-15,15-3,3-2,2-12,12-11 3224.20029463
6 11 2 6-1,1-0,0-3,3-8,8-13,13-9,9-10,10-11 3466.27469792
6 11 3 6-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11 9311.402834
6 11 4 6-20,20-19,19-5,5-8,8-3,3-2,2-12,12-11 5725.07573116
6 11 5 6-16,16-18,18-19,19-5,5-8,8-13,13-9,9-10,10-11 9908.83139023
19 17 0 19-5,5-17 2721.70994575
19 17 1 19-18,18-16,16-17 2975.91003655
19 17 2 19-20,20-14,14-15,15-3,3-8,8-5,5-17 5721.91613017
19 17 3 19-20,20-6,6-16,16-17 6497.63932772
19 17 4 19-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-16,16-17 10214.0064651
19 17 5 19-20,20-6,6-1,1-0,0-3,3-8,8-5,5-17 6952.22952268
17 1 0 17-5,5-8,8-3,3-0,0-1 4636.07150365
17 1 1 17-5,5-19,19-20,20-6,6-1 5037.86796478
17 1 2 17-16,16-18,18-19,19-20,20-14,14-15,15-3,3-0,0-1 5178.11672823
17 1 3 17-16,16-6,6-1 5194.87666616
17 1 4 17-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-0,0-1 6279.36547736
17 1 5 17-16,16-18,18-19,19-20,20-6,6-1 5292.06805559
7 18 0 7-6,6-20,20-19,19-18 2861.93224361
7 18 1 7-4,4-6,6-20,20-19,19-18 3156.69031316
7 18 2 7-6,6-16,16-18 5814.7053892
7 18 3 7-6,6-1,1-0,0-3,3-8,8-5,5-17,17-16,16-18 7387.54138606
7 18 4 7-4,4-6,6-16,16-18 6109.46345875
7 18 5 7-6,6-20,20-14,14-15,15-3,3-8,8-5,5-19,19-18 5996.36639239
20 10 0 20-14,14-15,15-3,3-2,2-12,12-11,11-10 2279.61679841
20 10 1 20-14,14-15,15-3,3-8,8-13,13-9,9-10 3180.54480163
20 10 2 20-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10 3509.93019092
20 10 3 20-19,19-5,5-8,8-13,13-9,9-10 3825.35762706
20 10 4 20-19,19-18,18-16,16-17,17-5,5-8,8-13,13-9,9-10 8061.50334203
20 10 5 20-6,6-1,1-0,0-3,3-8,8-13,13-9,9-10 4410.85819414
18 6 0 18-19,19-20,20-6 2701.26520839
18 6 1 18-19,19-20,20-14,14-15,15-3,3-0,0-1,1-6 3600.7092385
18 6 2 18-16,16-6 5654.03835398
18 6 3 18-19,19-5,5-17,17-16,16-6 8301.69380127
18 6 4 18-16,16-17,17-5,5-8,8-3,3-0,0-1,1-6 7226.87435085
18 6 5 18-19,19-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-6 7478.99333088
9 13 0 9-13 306.196608978
9 13 1 9-10,10-11,11-12,12-2,2-3,3-8,8-13 3193.15997584
9 13 2 9-10,10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-5,5-8,8-13 5798.77781648
9 13 3 9-10,10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-16,16-17,17-5,5-8,8-13 11168.0455345
9 13 4 9-10,10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-20,20-19,19-5,5-8,8-13 7029.091209
9 13 5 9-10,10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-18,18-16,16-17,17-5,5-8,8-13 10034.9235315
11 3 0 11-12,12-2,2-3 1097.96059821
11 3 1 11-10,10-9,9-13,13-8,8-3 2401.39598661
11 3 2 11-10,10-9,9-13,13-8,8-5,5-19,19-20,20-14,14-15,15-3 5007.01382725
11 3 3 11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-6,6-1,1-0,0-3 10376.2815453
11 3 4 11-10,10-9,9-13,13-8,8-5,5-19,19-20,20-6,6-1,1-0,0-3 6237.32721977
11 3 5 11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15,15-3 9243.15954222
14 12 0 14-15,15-3,3-2,2-12 893.568978031
14 12 1 14-20,20-6,6-1,1-0,0-3,3-2,2-12 3159.57191963
14 12 2 14-15,15-3,3-8,8-13,13-9,9-10,10-11,11-12 3530.90307292
14 12 3 14-20,20-19,19-5,5-8,8-3,3-2,2-12 4430.13396365
14 12 4 14-20,20-19,19-18,18-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11,11-12 9447.5511624
14 12 5 14-20,20-19,19-18,18-16,16-6,6-1,1-0,0-3,3-2,2-12 9223.20110437
12 4 0 12-2,2-3,3-0,0-1,1-6,6-7,7-4 1806.14205204
12 4 1 12-2,2-3,3-15,15-14,14-20,20-6,6-4 2863.09098561
12 4 2 12-11,11-10,10-9,9-13,13-8,8-3,3-0,0-1,1-6,6-4 4439.06409539
12 4 3 12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-6,6-7,7-4 10288.604283
12 4 4 12-2,2-3,3-8,8-5,5-19,19-20,20-6,6-4 5363.96642214
12 4 5 12-2,2-3,3-15,15-14,14-20,20-19,19-18,18-16,16-6,6-4 8926.72017036
10 20 0 10-11,11-12,12-2,2-3,3-15,15-14,14-20 2279.61679841
10 20 1 10-9,9-13,13-8,8-3,3-15,15-14,14-20 3180.54480163
10 20 2 10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-20 3509.93019092
10 20 3 10-9,9-13,13-8,8-5,5-19,19-20 3825.35762706
10 20 4 10-9,9-13,13-8,8-5,5-17,17-16,16-18,18-19,19-20 8061.50334203
10 20 5 10-9,9-13,13-8,8-3,3-0,0-1,1-6,6-20 4410.85819414
15 9 0 15-3,3-2,2-12,12-11,11-10,10-9 1910.11241559
15 9 1 15-3,3-8,8-13,13-9 2220.8784321
15 9 2 15-14,14-20,20-19,19-5,5-8,8-13,13-9 4194.86200987
15 9 3 15-14,14-20,20-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9 4469.59656045
15 9 4 15-14,14-20,20-19,19-18,18-16,16-17,17-5,5-8,8-13,13-9 8431.00772484
15 9 5 15-3,3-0,0-1,1-6,6-16,16-17,17-5,5-8,8-13,13-9 10195.7639908
13 9 0 13-9 306.196608978
13 9 1 13-8,8-3,3-2,2-12,12-11,11-10,10-9 3193.15997584
13 9 2 13-8,8-5,5-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9 5798.77781648
13 9 3 13-8,8-5,5-17,17-16,16-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9 11168.0455345
13 9 4 13-8,8-5,5-19,19-20,20-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9 7029.091209
13 9 5 13-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9 10034.9235315
0 2 0 0-3,3-2 350.997683227
0 2 1 0-1,1-6,6-20,20-14,14-15,15-3,3-2 3253.62279796
0 2 2 0-3,3-8,8-13,13-9,9-10,10-11,11-12,12-2 3436.85219459
0 2 3 0-1,1-6,6-16,16-17,17-5,5-8,8-3,3-2 9893.45256004
0 2 4 0-1,1-6,6-20,20-19,19-5,5-8,8-3,3-2 5754.49823449
0 2 5 0-3,3-15,15-14,14-20,20-19,19-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2 6042.47003524
3 15 0 3-15 315.817131437
3 15 1 3-0,0-1,1-6,6-20,20-14,14-15 2875.3012763
3 15 2 3-8,8-5,5-19,19-20,20-14,14-15 4145.86332031
3 15 3 3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15 10025.303009
3 15 4 3-8,8-5,5-17,17-16,16-6,6-20,20-14,14-15 10576.4920235
3 15 5 3-0,0-1,1-6,6-16,16-18,18-19,19-20,20-14,14-15 8938.93046104
1 3 0 1-0,0-3 558.181032577
1 3 1 1-6,6-20,20-14,14-15,15-3 2632.93737516
1 3 2 1-6,6-20,20-19,19-5,5-8,8-3 5133.81281169
1 3 3 1-6,6-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3 10916.0611109
1 3 4 1-6,6-16,16-18,18-19,19-20,20-14,14-15,15-3 8696.5665599
1 3 5 1-6,6-16,16-17,17-5,5-8,8-3 9272.76713724
4 8 0 4-7,7-6,6-1,1-0,0-3,3-8 2303.16211263
4 8 1 4-6,6-20,20-14,14-15,15-3,3-8 3360.1110462
4 8 2 4-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8 3942.0440348
4 8 3 4-6,6-16,16-17,17-5,5-8 8143.87819718
4 8 4 4-7,7-6,6-20,20-19,19-5,5-8 4009.33592316
4 8 5 4-6,6-20,20-19,19-5,5-8 4004.92387163
2 8 0 2-3,3-8 1134.78234228
2 8 1 2-12,12-11,11-10,10-9,9-13,13-8 2364.57424254
2 8 2 2-3,3-15,15-14,14-20,20-19,19-5,5-8 3740.40018292
2 8 3 2-3,3-0,0-1,1-6,6-16,16-17,17-5,5-8 9109.66790099
2 8 4 2-3,3-0,0-1,1-6,6-20,20-19,19-5,5-8 4970.71357544
2 8 5 2-3,3-15,15-14,14-20,20-19,19-18,18-16,16-17,17-5,5-8 7976.5458979
5 13 0 5-8,8-13 1829.71973957
5 13 1 5-19,19-20,20-14,14-15,15-3,3-8,8-13 3973.62748444
5 13 2 5-8,8-3,3-2,2-12,12-11,11-10,10-9,9-13 3987.40955213
